Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10
-1342.3370511470214,-1.2016122472088298,-1361829.010241675,226908117408505.34,1406.7652791847468,53598.48516969311,2722.8130802701526,-1361836.148750193,-1354.4772434531592,4370731.731019788
-1402.7403089024513,-1.259535236812421,-1996345.350058871,273303337437317.84,1388.8992424673652,70235.21275283211,2688.178217976367,-1996334.4159542252,-1329.5896396644725,4781513.458791861
-1340.4874521371735,-1.2823405069158123,-1309204.9267679907,211877641133668.94,1371.3837443249458,58839.66813685133,2676.8274995042766,-1309219.204832832,-1328.3335431041903,3914468.522394081
-1355.7150510443132,-1.2860163389246648,-1391162.9843875547,207399510797382.44,1366.8972315856163,59319.54967453193,2685.1742547970143,-1391169.4588413846,-1324.8199019171116,3622222.0243933755
-1359.5825329813354,-1.2676702870876755,-911281.8795426695,150560375458160.97,1371.2211757104706,42601.983626939764,2696.222443238106,-911274.5155337022,-1339.9159218519092,2667514.498838292
-1361.8727183377569,-1.2559622421275647,-1177177.3272843438,184071992503909.84,1361.0244403876939,45187.845627626695,2661.3969438425033,-1177179.149037128,-1319.5110206006507,3324601.5215594685
-1334.1451170582247,-1.2532075184199434,-1351644.4199374602,183008360239019.8,1353.774261202283,46105.60063309161,2651.225101838818,-1351659.09842277,-1317.160126027261,3866806.096077971
-1345.7283848530535,-1.2763221023914462,-1561777.9533924805,199328733693852.6,1343.345738597149,56237.519754662775,2615.5588178902253,-1561793.6445342007,-1300.4301645102557,4015713.4464035677
-1308.1188979345598,-1.308005508728302,-1442089.305397177,229119746291073.66,1325.627664720286,61188.25514707198,2607.5144656217562,-1442127.176263946,-1288.6756916433073,4167671.311879927
-1337.9845305079039,-1.3411497963829984,-1493620.7779136456,247739249195342.3,1355.6838073887186,62575.39906574379,2641.3687445525993,-1493622.2556687016,-1295.3924425624707,4853232.960744363
-1322.814211636022,-1.350656653249709,-2875365.7922400245,321387461121069.56,1370.8503160586988,84469.25322568852,2673.035332558178,-2875368.4946257235,-1330.4228038136587,5980191.070021966
-1349.6295235735417,-1.328852976269079,-1215743.0929608396,185377071332021.03,1370.199406567147,49082.88962378525,2678.834078832476,-1215735.307861059,-1332.9445224389776,3855718.493180867
-1352.636407907686,-1.3114210335396201,-2519265.691633506,229394935538273.84,1364.9368827071573,49491.77150286568,2671.7483733624917,-2519259.6820243085,-1328.188120398273,5489073.788477073
-1347.4475479511307,-1.2932621722930655,-1624655.2088995106,238578266409303.8,1359.8388325625942,60910.79203216735,2676.215200058662,-1624651.8315047931,-1322.9122608316275,4677601.430897062
-1360.36883164713,-1.3075736586369089,-1133040.930851341,186238569162828.38,1345.6655165216744,49161.15746337101,2633.1304530073303,-1133044.383307036,-1307.9464227951398,3391870.773255735
-1328.0653048903055,-1.3122394617802013,-1184888.4418346188,224702356178224.53,1328.0217415818954,57635.978755743534,2605.046724856712,-1184910.3797388535,-1290.9745134573727,4432537.029272685
-1306.2007152904803,-1.3117782270142535,-1360180.0240772583,210819101669573.16,1330.2532498290302,62069.799181879374,2612.334752047681,-1360206.2790990062,-1299.6103360677257,5157553.747807385
-1305.8148688445617,-1.306016501916365,-1236358.9504856253,203099764592199.78,1346.144966927647,49939.837885800654,2633.0931130286926,-1236378.2026737945,-1309.0355055053947,4188418.21198453
-1325.6144560203593,-1.2848858782075403,-825069.6946678315,169462634480287.25,1357.7997395114992,40450.524064138786,2663.946984968625,-825076.1671213055,-1320.650906002929,3121078.523964195
-1335.3697159494513,-1.2825838216130379,-1378871.5543723642,212574688184680.3,1377.4641915265145,55400.45312654766,2698.763466886395,-1378859.9806935776,-1337.2957730107946,4299864.838437352
-1374.7998443433394,-1.280106059154158,-1163673.808540836,191848849728499.56,1379.5610726397865,48092.505089859245,2707.5127065066895,-1163642.2877883082,-1344.0201443337617,3621884.6126669683
-1354.8625818721575,-1.2015569385981735,-1183370.577418315,195754887576826.38,1375.9801178857763,44628.227889775655,2712.6936920459816,-1183350.4551070381,-1344.756148334453,4423984.07035792
-1358.5956906887786,-1.181717592200667,-1147776.2993002953,182074213045564.66,1378.196385325304,46925.54238251375,2708.6075045197977,-1147759.5652428113,-1346.0865438318194,3369248.0235775704
-1382.797712148607,-1.213096540379886,-1288587.8995112213,203515456277130.88,1373.3828302560726,54869.47083401111,2686.449021346616,-1288558.6283971514,-1330.7809627924246,4027318.6735112267
-1352.2378607887606,-1.2183318659448281,-1109548.1365633053,191621839130581.28,1360.2465241660834,50510.30034847147,2674.1955390372655,-1109535.0123228545,-1326.1420419770245,4244190.837941783
-1359.6423531511932,-1.3520883036990228,-1170065.5003401882,176640658872054.12,1333.0747043372878,49573.86875506594,2605.177541788673,-1170075.6426848788,-1293.8588362970097,3747301.806156215
-1223.2743380398708,-1.6212792015602118,-5083953.572973919,650191184787320.9,1464.9864343110348,123067.95876145245,2641.617296723324,-5083986.051833467,-1292.5481268428023,11386893.020297663
-1381.7966451022826,-1.7108682995876052,-3543769.3381178654,487805898409490.4,1502.9195343777185,109691.15261456699,2854.535062189191,-3543685.091886676,-1418.865845391106,8494160.878187206
-1483.6484222056954,-1.7077761619259157,-2017197.3207152397,326306592393435.2,1486.0016029002263,79844.71423129272,2885.8149147017402,-2017082.04585085,-1426.0226746299234,5895262.820208982
-1471.0236992243833,-1.722536359006626,-2138405.202894431,304584391677033.8,1459.4140140297018,75992.86828765292,2840.0044762166153,-2138316.2056907387,-1405.9149691270027,5903815.195052039
-1407.4097113330645,-1.7290885661379167,-2775368.2098849867,377795976746112.8,1460.1639887706995,77429.0720326656,2852.242971731818,-2775305.9551231205,-1418.8747358622104,7324929.42272957
-1448.1160033505846,-1.729672119727941,-1226267.6231283934,221827694478071.53,1456.0032482939707,56950.64079454644,2856.801878307281,-1226195.4648897443,-1420.9106537450539,4325091.564268434
-1443.541728960785,-1.744564232181579,-1923332.987339725,281754655365555.9,1447.6912928452678,61998.6794349376,2837.672886666195,-1923272.6550469801,-1406.7582938145936,4548781.071357213
-1438.178361757128,-1.7663921754400331,-1904247.116388594,330591830325499.5,1447.8919634787608,73511.54360630772,2819.6447893612585,-1904191.4879171036,-1394.0576208087066,6448688.051169132
-1412.715036461084,-1.7504592010412092,-1703090.108082679,245295438363714.8,1426.3763883731374,70902.51956407397,2804.2773560443247,-1703061.5301078386,-1390.1496237247948,5790588.4855350815
-1428.246562473254,-1.7605846911888996,-1681790.1599230806,257483692173073.38,1426.6551681456167,67053.71828823176,2787.7323163262845,-1681754.9915372655,-1382.2491700814824,5293458.238048943
-1396.1539938950577,-1.7494760745466298,-1524229.648791025,216425634977503.78,1406.381083826319,51678.50691591883,2762.2381283948375,-1524225.8028367285,-1369.4735631048607,4712976.147775853
-1374.4983303661795,-1.7656694027100155,-1732147.5587306398,247341001197420.62,1420.393736353714,58798.31991628386,2780.0004006137606,-1732151.6785749493,-1374.9170715551838,5015443.760112066
-1419.3945744083412,-1.7782230102844307,-1727492.5887097956,232375179438567.2,1418.4314823743046,54818.831176852764,2794.5445763064527,-1727479.53117963,-1387.0995571024307,4421251.946739771
-1394.4838553947839,-1.7679902752213257,-1494846.1140789413,268801248567603.84,1424.6427465078339,57726.5913708729,2800.552883685348,-1494839.856203338,-1392.268731015827,4835810.666646945
-1402.9234526071964,-1.7683413917889388,-1440717.898156607,210363091348494.5,1435.8269591568182,46130.17063022387,2820.365298540882,-1440705.334619118,-1402.2241535514918,4907971.932150539
-1411.6105859364927,-1.7690238903424307,-1192205.3319400267,206814536331216.25,1450.9864824566453,49227.80681382596,2850.06721943918,-1192184.4532719208,-1414.543171333552,4207129.070349974
-1438.7535752375647,-1.769207575239149,-1412511.7113869335,221857032312897.16,1458.521791751038,57111.4577910934,2878.255982155557,-1412476.420122107,-1429.456301577065,4263963.884219666
-1441.7330261180157,-1.7531573402896006,-1709644.7965091865,240581350598876.6,1486.8836646404852,57560.25418585073,2896.000219418812,-1709608.2265723536,-1431.0381703999483,4810827.458642363
-1464.5316232106943,-1.75308603730349,-1779848.4549257054,254650906546305.9,1500.6334132366587,52330.56674890543,2935.3117235268246,-1779797.654932575,-1458.311595612791,5201762.979592492
-1479.9918984473004,-1.6591037832633166,-2461425.643697005,351367286003951.9,1524.4967077474203,87053.94384034393,2957.592133160863,-2461362.4811227843,-1472.4957072257655,5651676.2040772205
-1477.6876153438427,-1.3999140486070045,-1589777.5103728867,277678367875990.34,1520.5086964235718,69373.08700035373,2976.161533149311,-1589721.3197378572,-1475.2504832007428,4704980.964170322
-1502.293264191798,-1.2368002397211897,-1965795.7481421412,301285050913309.44,1531.0242186387961,70576.79535376186,3002.060110509265,-1965724.0197577698,-1487.431063647039,5870082.772155704
-1517.7860531513002,-1.2310411556898961,-1784991.6337366267,272663890717525.1,1528.4377265811474,62628.014264617756,3007.8949266948994,-1784917.0406837072,-1489.185026589152,5428316.237304331
-1515.1526956102593,-1.2035415031845,-282700.56168098963,39649681158537.836,1527.7906272914975,9149.379346134509,3017.3993483321256,-282626.0978574179,-1501.6139051927132,1290602.8441119674
-1498.2275247491532,-1.216977710255228,-2573870.937848571,310787991652550.75,1544.2081522525575,72468.15612278481,3031.5989547661684,-2573807.7273293096,-1500.7928066828829,7088923.886060474
-1544.9628262425672,-1.2093126224344894,-1996116.0311523124,261145805436001.66,1558.140790540016,59541.93867277834,3067.602822603257,-1996023.2132369115,-1516.5772030945996,5491093.653085258
-1541.3311958032637,-1.1994619770416082,-2751373.75679416,320493732362096.75,1558.6018249701299,65203.994660011274,3067.579199351466,-2751291.6553256214,-1524.6110138044735,6835599.61423547
-1537.6142168413617,-1.1951387529736028,-1479984.5479327985,273753304128630.62,1563.2197896750702,59793.510218867974,3059.0406638963386,-1479910.6320162602,-1519.9968593014348,5274673.28288525
-1537.7637037626403,-1.1836923446830552,-1503651.1858577705,255735084706635.22,1562.0106856049097,57710.35886643477,3059.0727965990436,-1503582.8182937382,-1522.102630885811,4910240.729610687
-1548.496407486265,-1.157491614512705,-1366133.0879738133,238553213664056.06,1552.488356018746,53575.88243452386,3047.538045375096,-1366071.946616446,-1515.1128154970206,4024294.433429386
-1526.0461898541391,-1.15248416066044,-1479103.4774800676,273125323433546.62,1543.4880240931236,59000.51989806621,3036.5721572950833,-1479064.1231111882,-1509.9880939391448,4751204.670129177
-1533.8741226545874,-1.1266116926182588,-1585420.4276520256,246654450334184.34,1545.3359720154806,51455.034438287556,3053.6572296293325,-1585378.676570895,-1517.0680841062772,4549651.798954671
-1530.01908737711,-1.1275997114099048,-1633616.4957811441,252999296044152.97,1550.4962554577721,50979.51990365983,3031.685446349338,-1633586.5525474588,-1508.5656185624855,4721300.53101151
-1530.9180410124673,-1.1213961927889298,-1129576.5771659964,184355795195332.12,1533.317325150009,41075.951370167204,3011.7157971619918,-1129561.1153349273,-1500.0301312688794,3456078.7106459066
-1508.2022523077874,-1.1506533102304892,-1648971.3249501865,229239400692720.72,1535.4097610277292,51939.00938992084,3006.704746627518,-1648966.8692365794,-1500.149517595134,4196492.583724684
-1513.5155788598001,-1.1427948707101905,-1609362.2618545883,222619460071841.0,1528.7400025986874,49545.46987780822,3014.548047242304,-1609360.735424203,-1498.492079767866,4344636.888522048
-1520.480119909308,-1.1454650657300636,-1790224.457707826,267619855078222.9,1532.775641446308,50539.65226726225,3014.0252875413817,-1790218.3111536214,-1497.7078132097527,5612378.9331289185
-1510.7718524703384,-1.132139747079325,-1251648.0403361556,209239500968959.62,1527.1701994151597,48413.85174291954,3010.169871243714,-1251651.661139271,-1498.1307456208485,4158782.2939482513
-1512.4207808466924,-1.1298237251878385,-1736677.0556276906,247002136920062.06,1526.515479721706,52065.8216731573,3019.016144005775,-1736681.9819012329,-1500.2466777436293,4407258.539445104
-1511.8892576813969,-1.092746230883812,-1708005.4539657834,284060377541521.3,1538.2286754013858,53947.350261725645,3022.6447262835572,-1708008.633102995,-1504.585862676091,4989031.6561009595
-1520.2718288720116,-1.0978161056669409,-1838562.4818941648,259573843609207.03,1539.6257494320334,56876.084983882465,3031.8798936530575,-1838561.2170976435,-1509.9303058769683,5258404.095851075
-1519.0493890951957,-1.0898506522005877,-1403103.335414147,229432934433588.3,1545.3080305348676,47480.145950407605,3031.5560264914075,-1403106.073965012,-1506.7443420534414,4278026.471600022
-1515.815924754626,-1.0994881160853787,-1459993.8905622326,234817496639373.97,1564.032632747447,48052.19989946817,3075.095711649811,-1459985.7945499767,-1526.0792116039538,4418054.962680212
-1559.463311620119,-1.104005398600714,-6099239.47360194,549641945692926.2,1575.998571819944,72074.0885310545,3093.277106077928,-6099208.3360287165,-1536.5420260262038,9969900.164213248
-1546.3239573686083,-1.0388154687200755,-1386223.0658773521,228629459189448.84,1580.356172728264,46682.2585340069,3112.497542564659,-1386194.1567642146,-1545.8535244404702,4032093.012359236
-1572.4239674024368,-1.0308214791523609,-1580446.438951451,236521783810343.0,1580.4279315307472,48570.688129544484,3128.888269105674,-1580405.8195002852,-1557.2873053140202,4582795.703616076
-1582.910024056287,-1.0140998587967391,-1603535.0489268487,221215109334491.44,1575.3425820591897,49312.83470396358,3106.5505794363808,-1603496.827299243,-1544.4056477177992,4060530.000915346
-1571.3720976640893,-0.9873767277530658,-1755652.044623211,254189240262447.75,1563.798940364139,49284.04550514521,3067.78241011956,-1755627.2545923428,-1522.660825464419,4225259.74227506
-1543.0965893510822,-0.98529884841074,-1152429.9636919545,196859544067337.38,1549.766601793584,42724.901728318975,3035.5620727709256,-1152425.1288315065,-1508.5897498411969,3501696.92159707
-1524.5130916155983,-0.9991063832615432,-1484529.2830973216,243794848434301.12,1535.485330032114,55855.07295316987,3028.812808128867,-1484538.31537144,-1505.2043854514775,4609012.4329252485
-1528.8305583972199,-1.1195074034192933,-1267543.7225848844,227293309296216.84,1527.9919329586403,48365.93562327909,3016.3853265993357,-1267553.4151034888,-1500.6778655921792,4185776.3637257842
-1525.0588395346608,-1.1223779065069155,-1226288.454772258,201777261457252.56,1523.7981707320962,41267.29621957726,2989.5103214986884,-1226300.2293121882,-1486.272762268902,3729899.4552166667
-1495.7005988479025,-1.1072083464510905,-1038130.693878623,185459679895739.97,1513.273123012118,41540.97104405263,2986.6736261828228,-1038157.1276940951,-1486.1571861445484,3534980.926610185
-1506.09355956862,-1.113335120488386,-1260183.514929089,184733101998584.9,1509.960152458532,46186.50792708758,2983.3098529372137,-1260207.2848419016,-1482.3368237043774,3575521.645257557
-1493.695162580273,-1.0943040718787844,-1530960.8206893527,197135152587367.94,1510.6136020846848,50817.51985468785,2979.41836672821,-1530989.834551291,-1480.7244732662805,4300040.1574402405
-1491.6629278926007,-1.1040624323797645,-1485213.6702928497,208564274484839.38,1520.6865058456538,46794.19175881779,3002.914103762181,-1485236.3817950771,-1495.993222353958,4404863.834133121
-1506.3117571308605,-1.1115614245645513,-1552811.198871118,248176432551964.06,1537.9987932199792,50446.35190964132,3026.910247312585,-1552819.7710633567,-1504.0740255539536,4851508.481358784
-1532.2406890993002,-1.107655948397896,-1119372.597379337,191380272193834.53,1535.3322869223932,45056.28293808353,3026.204216900187,-1119370.8739297618,-1507.3596896605766,3318896.5702257785
-1509.8494025899204,-1.1042033195277385,-1743898.2950595901,256115936979821.6,1536.2308595375596,54938.87488491724,3030.831072076232,-1743906.134454748,-1509.9176052039625,4572770.4069588445
-1528.9185740611501,-1.0892949811819501,-1595738.2346803653,274393590036865.44,1538.7906801818965,58627.771945314744,3039.760534246481,-1595738.0604588834,-1509.088251256678,4766974.650835838
-1518.9621354716453,-1.0651415182107564,-1189442.1601851592,229657452524119.62,1544.144648887528,46354.30943565136,3045.8350121317376,-1189444.3567665555,-1514.1329585746166,3805756.195083092
-1524.0580265017977,-1.059716842277881,-2447164.062423929,298546258369038.2,1559.8699871697675,53219.91855616691,3060.7121994706426,-2447157.4236551425,-1524.0712352017233,5066771.074439388
-1544.5829491129614,-1.0287069713331938,-1566101.2605785837,210314578689677.3,1559.1771654572963,40522.086552301414,3065.0253480234423,-1566086.3676106585,-1529.3388393309153,4694345.075865332
-1544.6451824106898,-1.0099943931227395,-778088.223014915,158802146804076.72,1550.9388739120275,32067.288677246142,3064.253782138335,-778071.6438738899,-1526.016978306225,2837709.296537672
-1534.8110513022323,-1.0017492529084506,-1226125.206036743,192174178224529.2,1548.4616076422296,35185.573461678774,3061.4882105913025,-1226112.4158239923,-1526.855857758264,3742215.158095333
-1533.6756111355055,-0.9998353611722991,-839539.6247662655,163085417597522.3,1554.1070567933461,32875.053034746554,3077.624415645282,-839522.3638848652,-1530.266623493995,2885804.1428415617
-1543.7160011735798,-0.9848812252915398,-938499.1506349173,174939655645480.28,1566.9868092886165,34498.14331978955,3094.7609257052054,-938472.5267538737,-1538.4610977173936,3100096.7032928574
-1564.7687637548681,-0.9707904687739677,-1140557.1954865619,177668441988625.97,1561.4315349158414,36028.50347674973,3091.052202180758,-1140524.230095983,-1540.1687032030352,3550480.3229804607
-1552.3040692534303,-0.9472439943838442,-517921.12997250445,125044616408958.64,1555.2336064889685,22953.632243406773,3074.668588016623,-517897.3928909317,-1532.6829265333652,2607561.7442302387
-1531.1512253688552,-0.9538022313153982,-1044509.594195157,186338263727480.94,1567.1703340135514,40775.64761696765,3073.6739983135326,-1044494.7430441978,-1527.8947728101457,3597918.109462737
-1561.0394651401496,-0.8195284754177251,-1323363.1893362303,207256010898287.1,1557.3908157990184,44365.4427973206,3069.42206700462,-1323341.2824216376,-1527.6185331722675,3811236.6769526564
-1554.7615224733402,-0.8511223112298467,-1227031.71339737,208122257515064.5,1535.36848384046,47005.128955801665,3018.763527619688,-1227028.546675066,-1499.1614052352763,4087626.41408227
-1505.7253670581795,-0.8518468035123704,-1232615.6595394558,220502800930820.1,1546.948322453578,44697.492086674334,3024.880933779703,-1232626.0502140555,-1505.3739394361062,4168091.591451982
-1517.9854537174926,-0.8350694978024515,-1138653.9139070865,224552356856372.84,1541.3727270039933,46939.56206713936,3016.0843206490963,-1138670.9890411443,-1495.9970325558597,3871003.9729734138
-1520.7542004327763,-0.8542947143408847,-1367270.1004838578,223472746475904.34,1558.5815038933206,46459.24501529593,3073.274816160956,-1367263.4669858501,-1524.0902862112323,4003032.8721967353
-1540.467931059054,-0.8372469740888332,-1349330.1496597836,220110171778328.9,1572.5382734594898,44956.534213565814,3097.9245363442424,-1349314.9141547075,-1542.528488247529,4380236.636027594
-1559.4427365298495,-0.8287338866464262,-1430665.0417729437,212089432848383.22,1584.6426498677506,44119.838169611605,3113.869596269484,-1430638.630215401,-1550.889976320955,3832382.78052914
-1564.662332115079,-0.8224815527600979,-1360410.9045315632,212184321324816.97,1585.9222426730937,46812.55570062775,3132.122749500085,-1360384.3990525436,-1558.4386213220039,3828309.9143868564
-1575.862166591861,-0.8160892200578831,-1317027.7469125206,206767969387123.06,1589.21425711622,41739.605938122324,3144.381058065177,-1316996.6796057709,-1561.379462156517,3587702.792204022
-1575.3129894910862,-0.8194962055010029,-1250416.1747548673,197659942147971.1,1612.6571593504866,41438.011556147016,3156.5469057307864,-1250380.6142992766,-1568.243540882549,3384590.955008347
-1590.1349289024167,-0.8232125699452076,-1887985.2261095813,258592611595745.78,1614.0358174052756,49883.20268331195,3173.7808299526655,-1887942.1514913167,-1581.2083878869585,4403636.940522278
-1602.9637516989335,-0.8369982362214687,-2043542.1698780402,264543132385874.25,1608.8869645686889,51679.87569718659,3166.3028006935283,-2043498.3099136604,-1573.9702743409039,4959402.222345183
-1591.6944445408096,-0.8454467322927511,-1928238.897892853,227483954585217.6,1596.5285747003104,46090.24793823465,3139.644723087821,-1928209.4572247986,-1565.029000544759,3662319.30286666
-1577.0922267724807,-0.8674025820413637,-2209631.4045602935,245927370122062.62,1593.48612848175,52208.13089782953,3138.035166797785,-2209607.653666739,-1563.2782127708974,6365589.567261584
-1574.0132026156637,-0.8834199062501465,-4574589.071835307,292577794620266.4,1588.144860449124,53507.616244798664,3137.3325655670997,-4574573.734502586,-1562.431712915055,8892261.067921814
-1568.3652133299454,-0.8832551383245099,-1301400.831225673,212746529678828.1,1598.3009536182822,44240.07473880854,3150.094201803415,-1301384.7245814353,-1566.386067455438,3799075.942354701
-1575.2151943089407,-0.9082060250095179,-1281345.5775971657,221444831351023.12,1606.266180693924,46302.39081767237,3155.58228961599,-1281326.727766317,-1569.3834262848277,3892091.7557747643
-1596.259955466236,-0.9201077391194996,-1801856.3144673735,259168213342075.4,1607.9648957084614,58793.41607378778,3156.949136044883,-1801827.558556104,-1570.9398937616984,4192412.0682204138
-1586.7392769675623,-0.9402761182388941,-1665225.557993444,253588195288313.53,1610.8549338509513,51962.57217705192,3149.498540239439,-1665200.7391002963,-1564.5120831534193,5140013.446147056
-1590.2289138826604,-0.9311804997244928,-1695476.9284219523,237528753968427.75,1597.5452635744318,52277.3879012049,3142.3752407773572,-1695459.4790943163,-1564.1158221556354,4694563.818271747
-1589.5255506115939,-0.9535375306784513,-3320152.5352373444,323829826038765.5,1593.1394001086894,65207.48297102099,3120.2205678060773,-3320137.951340297,-1551.9390519112412,8404078.173872026
-1565.3091773912693,-1.0091807125878407,-1724112.5433619309,256306770877300.56,1587.4869655874193,54768.74310474309,3052.1386101580183,-1724124.6012221244,-1512.3231126712774,5448257.252677065
-1499.814727854699,-1.0608451877738676,-2179098.219533491,312453018568868.9,1582.9674310982743,79851.64193083344,3064.1143287487293,-2179145.696840053,-1516.962668520328,6465349.411295566
-1545.613354713929,-1.135189938091378,-1768554.849475021,276783485493288.8,1614.1539336642304,57724.24780024278,3142.699107939008,-1768558.1065943649,-1554.5534854495031,5299072.898242175
-1592.723834087937,-1.1491465735763544,-1881197.1736121627,279187883263125.1,1620.842108069131,63820.30560361778,3178.3119220542458,-1881176.32199649,-1579.1775502733174,6013415.652329724
-1593.2175092476757,-1.1652245511923736,-1798754.045538821,269358344444086.53,1633.691378949187,59786.59553207687,3198.4085779716506,-1798729.4651325606,-1585.4675585794832,5392518.792389665
-1623.8155896332687,-1.1664432714729447,-1465213.5325049188,200974943312218.47,1629.0956404220065,44352.53405962629,3200.474723456249,-1465177.9938627337,-1592.2941703201477,4339387.867484421
-1620.7125612044706,-1.1953241049641727,-1847215.284669293,211007392816500.56,1614.0402626408277,47026.01335740699,3170.897650173599,-1847191.6899940164,-1574.4719509246363,4606453.1462248815
-1587.2366353224734,-1.2020521835081697,-1733589.3588163108,200578102960405.38,1612.1402419591473,51621.79916612073,3173.491889641781,-1733575.734328102,-1580.330771382252,5083271.992185616
-1584.780071149674,-1.1999819599044421,-1356451.8202605527,206063603316058.7,1616.778527740897,44623.50586220168,3177.409031210257,-1356441.1764932917,-1580.6051059191796,3744166.5280037955
-1600.3950405834933,-1.1964552205857026,-1709620.2492834346,199145923598245.16,1613.805300190219,41336.882380794,3186.620702334697,-1709603.7127214158,-1586.5725171309955,4337739.119165249
-1610.1108014195365,-1.1964584086349075,-1807838.039972701,250956950359652.03,1618.8614381138625,53786.4782872228,3162.954522268987,-1807818.467537062,-1573.0482054806762,5373537.796366631
-1592.3269380565023,-1.2034942141539389,-1403131.5258279506,189660301364027.84,1598.109173455893,43299.729586767964,3145.0113924664597,-1403127.9345856514,-1565.963135044342,4243534.7982452465
-1586.5826776694003,-1.195831618375713,-2166663.8243926093,224026384664122.7,1580.554938260806,47407.47483298072,3125.286358241206,-2166674.252089671,-1546.3056683994798,5397028.262105033
-1568.6217669246644,-1.197827801612176,-1389853.207162746,216499920295744.25,1610.5488476315093,45830.87838115178,3161.8124777522976,-1389846.5759826112,-1572.249968182256,4355423.522185394
-1592.206027649487,-1.1974594453307428,-1921725.0052981076,231734455643051.72,1604.9243545908523,50579.137594956715,3158.563899610851,-1921719.4937775533,-1573.5327361558507,4995954.977564585
-1598.0835180964216,-1.2336282670443373,-1799580.557075487,237404610787695.44,1583.9453829197275,57071.242499021835,3091.4367785593754,-1799588.9521885922,-1534.5480203642796,4668698.106398586
-1557.4667658235933,-1.2250490249133834,-1564167.7380616483,228947429141219.22,1559.7963232663335,52635.84375149891,3058.7122244924058,-1564197.254838486,-1521.0745114059841,4553287.622006027
-1539.573295652519,-1.214153269588238,-2022512.8038415292,270158092355830.44,1538.99325591634,57500.059619412816,3029.0467545256342,-2022560.1679850947,-1503.9457487565942,5041600.291749871
-1525.0898291767953,-1.216664044612232,-2117493.295222013,266944388744641.66,1531.9774041478881,63857.87672110981,3015.33853713019,-2117547.9503139243,-1494.2589454550039,5703963.9928560145
-1539.066157779394,-1.3416699995367678,-3467963.7271801066,405191193029229.6,1506.918341273622,87328.80311778992,2922.5018247330863,-3468040.467631066,-1445.8712864035242,8452142.995278507
-1459.9609050093352,-1.2966344607179523,-2177267.1666814005,302100205125188.56,1518.127320234968,66553.5605091262,2926.9836382234034,-2177348.7047163327,-1451.8666390959531,6908026.669220952
-1459.199499662632,-1.3320160721149874,-2134758.595821519,288560693651022.75,1519.5904377652457,67021.66901335702,2971.3127972158527,-2134836.538549937,-1470.250863271975,6786112.498350941
-1528.0090788671987,-1.2805826899394481,-2331540.753800071,334520552706856.94,1528.5914047245185,77877.4982640336,2961.5575372867606,-2331585.8344261334,-1457.6365548425279,7287950.62270115
-1485.4934489732607,-1.2453144722379215,-1847275.7030408494,307539962146556.25,1523.2374360188867,67307.57874090655,2979.5627733802867,-1847329.657722396,-1482.345079141831,7218946.643653725
-1492.9380754623917,-1.2710450654232839,-2636437.741914847,312386673493843.4,1498.493984868817,75018.29562137942,2928.907917190526,-2636517.7895575543,-1441.064716704446,7008635.152357529
-1506.021800766137,-1.43625458918814,-4272279.570875909,427698846595906.3,1478.832708022053,101378.79153152824,2855.188638822074,-4272358.289520193,-1407.2834666433869,10087415.355054947
-1429.3971164408576,-1.4519339860402,-3706050.7630701126,397901119391085.9,1461.9674843375356,94626.37125443728,2836.301086974829,-3706151.26390838,-1409.2126988729813,10439497.440083131
-1468.4394932878752,-1.8275750725422029,-5173346.355637939,487905912799278.1,1400.9064587271314,121680.57543437368,2675.580547428557,-5173479.161304782,-1314.5514077918517,12661453.91916725
-1272.6534116261905,-1.986859407853831,-5636770.7704564165,550566520921968.0,1423.165023203599,132888.7416935097,2557.1964312801115,-5637007.312838996,-1181.6210838430327,14069814.21832286
-1389.1947871282116,-2.180165559430169,-3713732.6051092437,364358130094346.8,1356.101659530612,113576.36938296272,2569.8850386466434,-3713898.838629922,-1247.6252113873286,9033110.885847952
-1288.168934790373,-2.2212524690805355,-3307221.2618269916,339718916911588.56,1339.1119692506365,104984.79404378038,2552.4256774789105,-3307398.5405832045,-1259.7619745117543,9184330.035851935
-1351.2560987654065,-2.3806935313885393,-5946770.80262038,474316678263915.0,1317.1093233352376,145352.16884028653,2421.458496556611,-5946927.762109629,-1182.070052633791,14319193.729698423
-1200.0326144660173,-2.4709575727912294,-4191332.699563887,431587505208821.9,1215.7897044307713,139745.68691577605,2218.241124112452,-4191624.7727497816,-1084.0919807971738,11580412.65491947
-1099.9123201134973,-2.741969081126601,-5223772.03707378,471185414612217.3,1247.000338275439,130933.6766213786,2315.9711518052636,-5224040.818463697,-1120.235556037328,13501304.968935303
-1241.00485857628,-3.20998850479565,-4506048.293484439,302346971354348.8,1196.2052666556933,114827.68402397685,2063.3393979038274,-4506330.551526731,-1033.5826743200603,7798548.366762458
-1074.9746756731672,-3.302962461079306,-3706866.627632598,357774085521331.5,1146.5475403036246,137573.58043102757,2145.7153279863624,-3707133.219140724,-1027.7664011170143,8859192.673423475
-1036.2965541279584,-3.469225672605189,-3898365.3380274167,360829640904066.3,1169.460824473546,132255.52626434798,2155.103157445393,-3898647.803693961,-1054.9871185368822,10162662.115576986
-1131.5389009991075,-3.6350453803066776,-4149339.181636548,407861995932969.0,1214.10432512289,130793.5559734408,2292.7238399352873,-4149514.0311350347,-1125.22311032674,9955917.461982049
