Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9
1086.04982654115,-1.6454372960349943,-832032.7900508015,-83712638220444.31,-1108.0129929030177,-21916.736240434166,-2206.5528600142843,-834259.2479214489,1070.954542501454
1097.473002506483,-1.694757409917316,-1137429.6108892828,-109392360946816.34,-1100.3338168796306,-31556.361234698143,-2175.3741469169586,-1139651.8808578283,1066.195220541353
1082.8172361600361,-1.694419855008382,-1242680.3947882848,-124294876321983.53,-1089.7334480244747,-33731.37026884313,-2154.0987059252475,-1244884.0128669671,1053.2111744006945
1064.4613814779136,-1.490526383203984,-937333.5287570097,-92221707420847.45,-1099.4087278572877,-22712.066515116694,-2192.8727881388695,-939538.9660547156,1068.3452827264225
1085.2151043914673,-1.4992563203763516,-1099378.5540238142,-103824113507694.4,-1111.0673931989306,-23084.70620162829,-2208.6942202042087,-1101597.6821704817,1085.1662393418064
1093.8450737920878,-1.50932986783102,-778085.035555832,-68877969044642.695,-1114.9645482554297,-17481.699840791283,-2225.59992086462,-780306.3085100183,1089.4282088101556
1106.9484042046568,-1.4978080859267386,-650277.0235148588,-67069393616457.75,-1122.6879036387836,-15093.084248355728,-2233.996542918505,-652504.5336575346,1096.7412316532084
1116.5014544748938,-1.4974018240277738,-1359633.9899196844,-140136508691696.52,-1121.400008357316,-16320.729999237843,-2220.349538624642,-1361860.6803344176,1090.8539972454603
1101.6940056592266,-1.4941756893482747,-231789.68224156732,-34525403380672.51,-1117.8830635502316,-5445.697440340908,-2228.921003842517,-234008.50253842206,1093.883630324422
1104.2106226551755,-1.4708668206131856,-330759.0735239574,-39979199554884.76,-1125.8781889358077,-8357.834622098257,-2248.7350451572534,-332983.0378713653,1108.1401759089838
1116.9274506064564,-1.4470912089132053,-357111.5864815703,-44315160759976.766,-1127.2638143165968,-10165.214827956159,-2248.1006027727553,-359337.14292592846,1108.7627032539758
1114.081228809783,-1.3077003339598365,-465792.7624664069,-54014034572030.15,-1130.3804673470088,-9217.734258412103,-2256.18542564675,-468015.1468327194,1106.0691010644614
1118.0165387680718,-1.2855973162898522,-179293.25185196343,-27519572707454.91,-1130.4634709930078,-1836.792122305519,-2255.5756166023543,-181519.83014483604,1112.7274661189094
1119.4779384450467,-1.0776797795464041,-503522.6280216875,-58342203042149.93,-1137.9679377292516,-11729.441207198422,-2266.4000953017076,-505754.1622012029,1115.1673716807336
1124.138727044736,-1.0732199304597367,-593700.2798137112,-67777750598202.96,-1138.973352860626,-14078.662917898368,-2266.0180107764154,-595932.3662352262,1117.536322512913
1138.8627705838596,-1.1169729379137014,-1052426.3501605575,-101695858319668.7,-1122.9335676555709,-25601.134228447514,-2208.506926493317,-1054650.9914897187,1091.1184040210212
1097.3574667863268,-1.1042402071303803,-928530.1198911538,-95072754199374.08,-1115.2336407206842,-26459.96553786375,-2222.900829724322,-930735.0979912697,1090.0641238399865
1102.4988732717197,-1.135051745058227,-879790.7471219033,-104477999111744.67,-1123.8358976136885,-23776.636368447485,-2238.6308239022137,-882006.6092759161,1101.3124566413283
1115.8166743954027,-1.1533007620817806,-773698.7527317615,-121217301570064.05,-1132.6871654446893,-28420.66441515294,-2247.89871648539,-775923.9963728634,1101.9778245778036
1113.0684504517467,-1.1482913765714406,-562096.1589735724,-70235595666464.375,-1134.578845312375,-17087.695562934518,-2261.3042069447656,-564319.8781255325,1106.7659300603075
1118.2346241540918,-1.1304660903054307,-757225.2266194649,-83157260890799.28,-1141.0404113996967,-23846.590201676707,-2272.711987072534,-759460.0209010538,1114.7275862337874
1121.0774990295556,-1.0929393171725594,-909296.6884107956,-92354346239385.92,-1151.767963260819,-27239.68628042896,-2294.776899839175,-911538.5326137512,1119.527740632646
1123.5259727096766,-1.1328932505470237,-1274096.977592284,-130105500164379.64,-1178.364607345305,-25962.843344362547,-2351.583658022917,-1276361.0928114145,1135.8232306181173
1159.522511949847,-1.1097117150377678,-1094960.1039399984,-109540792338067.3,-1182.427769693802,-27544.75449622047,-2357.544123066732,-1097246.5263220523,1151.4299242186457
1165.6453696107528,-1.1161348355637593,-708613.6098490917,-79020584809478.83,-1191.506628167058,-17749.179657728073,-2374.061848620523,-710912.8016392294,1165.497703446984
1173.3873338760325,-1.1320016058549354,-903233.0103413338,-97805724422373.67,-1195.3435386417839,-23310.996829797423,-2386.276236759814,-905541.8347380587,1170.4652039063244
1189.7229869160192,-1.140741342247547,-1112359.1361010207,-121654604479289.72,-1202.6893613126908,-31333.523622391018,-2387.8359020435037,-1114681.4490587895,1173.2779564909017
1182.9583236439535,-1.1298092920160834,-1058425.204390647,-110688788794815.42,-1209.561259940314,-24638.50230468106,-2408.87719242739,-1060751.356066228,1178.356574734402
1199.657586204155,-1.1435294001470626,-1070469.250305589,-122912722333826.7,-1215.463890185626,-28497.343315555627,-2412.2373674450146,-1072816.8071822969,1188.5164887583703
1196.6537913569318,-1.1831059677945615,-1274186.289515379,-128337625180813.66,-1236.0856105266719,-31875.67144888637,-2458.3167076444834,-1276538.6594990708,1185.0704986809299
1212.2255431000322,-1.2078386876797393,-1097085.3386635345,-133825292690880.61,-1243.9682793596046,-27383.37877895732,-2478.8548888321366,-1099460.068791913,1209.6208351378452
1234.8202065557325,-1.2270623734429198,-1649242.7528523614,-167909333137148.53,-1246.7134241357471,-34388.059364272165,-2469.7449709300554,-1651633.134757369,1211.5346046855148
1242.8330036852958,-1.2690074459687413,-1375943.1487313758,-147740489247833.62,-1244.8625767068186,-33211.507441304224,-2449.3619530096803,-1378342.3402350454,1204.3829034447663
1217.2274499094076,-1.295449744048378,-1351056.1581882841,-132769468598318.64,-1241.9848938507748,-28269.769672069986,-2462.0162604727657,-1353444.9039173892,1204.1680311031075
1228.1998625262263,-1.3291902941308693,-1070320.8002928728,-122749330681388.4,-1248.0033275699404,-29598.099807940336,-2454.241496379632,-1072719.6459257046,1196.2264564568857
1225.1904448513706,-1.265710276515308,-1059363.5559229755,-108813039313748.88,-1226.6620191688235,-26825.94727430324,-2410.0894472895193,-1061758.223393246,1185.217763214154
1198.48308461327,-1.2667780392967594,-945410.6282756209,-114679734919260.48,-1222.9984792127568,-25698.03138257937,-2428.0010985886993,-947794.0863377837,1184.4058001286967
1210.464125405825,-1.2644031002095724,-833031.6827021225,-98666178203864.02,-1216.328065241954,-23046.78531632832,-2403.3325488746586,-835421.0265929862,1177.9355320462298
1198.986595440047,-1.2899878163492027,-781492.579549337,-86260232739074.92,-1199.2386855455572,-23398.393365293043,-2372.017013638285,-783867.3091087389,1164.6214794743014
1172.924119980619,-1.312034029433832,-1028435.3725964922,-126465135534126.23,-1199.8839719547748,-32541.808737483647,-2384.5271357356582,-1030802.4623731333,1157.5869204758906
1168.767109961404,-1.3221701036249016,-1013670.2027589291,-96733702649836.47,-1211.146361825197,-19762.038189400682,-2423.5992278137874,-1016050.6542817694,1174.6609043347228
1196.7256832245155,-1.3088698987639933,-880201.36615866,-97388183010068.08,-1228.2772433445932,-23726.816262284356,-2451.465292174663,-882606.798934063,1194.2464178692655
1208.9364566888992,-1.2880161415611497,-1084721.1262656788,-127923240442735.08,-1245.2896438531684,-26808.329433847266,-2477.1369811136547,-1087142.4447005652,1196.5196467548496
1235.2167497806506,-1.2859665093288748,-684106.7318253149,-89723042522448.69,-1251.2692532863023,-21027.114252375424,-2464.518820399634,-686550.6608884711,1211.3083528117434
1216.6422742051147,-1.2874619003857644,-843950.2078793138,-131281091945888.81,-1248.7844989802695,-19813.383810346175,-2489.231549473641,-846381.8105998163,1210.4093697748353
1244.5513130343231,-1.2857590680510944,-737972.0724018029,-110764243725680.66,-1252.549115956867,-18871.01938232832,-2472.6083289633216,-740422.6421582695,1213.8814658377107
1237.518360558092,-1.2696691220068035,-653963.7616512134,-88973817373335.62,-1242.2352435572554,-18318.754748806183,-2458.2484304518075,-656409.799174324,1213.1304167182686
1233.7912290990425,-1.269911644228537,-754783.1281548644,-85568368577673.31,-1234.110927012987,-19299.808201434502,-2433.6037108167798,-757222.6444028133,1202.632463652127
1212.6732272810323,-1.2644356469552007,-795216.3729258968,-92862967676783.95,-1222.811721009259,-22605.879388022175,-2428.9377010200033,-797641.9218357229,1192.9116656908632
1215.907825814872,-1.2209504101690647,-835683.8145296966,-88929702911504.34,-1224.1551751828065,-20750.60834206147,-2419.637811870063,-838112.0869297186,1195.0068383680943
1216.3901840996045,-1.2070105167230532,-1361179.7293336052,-121591338123733.02,-1212.1156302075074,-26239.75018482687,-2390.4375308381777,-1363595.6897492653,1178.6611445644787
1176.7866009333861,-1.2375818411258441,-1457314.918952154,-140430962710493.03,-1219.4801956371882,-30330.585198643497,-2443.5613369228377,-1459717.9807685718,1187.03313327826
1215.7944321242896,-1.2640677488127265,-880079.7818824934,-123390325997341.81,-1242.182362202143,-21061.998619593433,-2459.143798813808,-882509.535663312,1183.8113869218653
1212.6204798027684,-1.2841964736848919,-1265394.5627433131,-144484997499197.22,-1261.6681374846385,-30837.573250253212,-2512.3977331950996,-1267837.0166844153,1213.3426115229595
1251.1960226502356,-1.2656258474323598,-1053333.217205067,-115066121139735.9,-1259.8527674205325,-26232.935005773423,-2494.730407144223,-1055792.8325181408,1223.2113434016896
1243.4232667098272,-1.2732797123516737,-1272836.9066056004,-151192111978361.7,-1265.4561829097036,-31415.626845886734,-2503.8559886375656,-1275294.0339178545,1219.3858124590763
1244.2649504556264,-1.2589796939336801,-871384.2215281598,-103120951336082.67,-1257.0453699098905,-22053.14033763499,-2488.2389865197115,-873843.9216856863,1223.3197836488816
1248.3352082770878,-1.2875129719950507,-890392.4761658391,-100921588945053.84,-1242.3356511935444,-26244.54045680798,-2453.3576414265917,-892843.2435580031,1209.4374238555572
1219.2688040935875,-1.2617609689184777,-858819.6323044045,-103376329125388.11,-1238.8675714361204,-26318.65620036766,-2461.2467363482465,-861258.5861357133,1205.7825858946355
1226.6031133555334,-1.2464229411794938,-931380.5795594631,-104471946963763.62,-1235.901529860142,-22599.971174688108,-2443.091161431308,-933824.3071044933,1201.5313265741574
1213.671011432049,-1.2403203974977668,-1121189.1369252712,-104173320170476.86,-1232.8980027666153,-24847.08518317377,-2453.5545742705663,-1123630.7954036095,1208.7687089978724
1241.4438975064493,-1.2304459355012372,-929703.110681805,-97922531531005.72,-1235.2261211600376,-23991.781979286858,-2420.3288841614285,-932156.3891350757,1195.9968576619046
1212.4301069243645,-1.2132306524405403,-930122.9538334155,-91425382962735.6,-1215.6687217636559,-20313.564313178755,-2409.6220832118056,-932551.839857972,1186.5766132252656
1198.7993017291562,-1.227409325114567,-886069.4615321631,-98101933211947.28,-1222.4930941101018,-20873.414579804754,-2435.141152543638,-888498.1625054459,1197.718513932141
1211.6263103266583,-1.2107777551264898,-897641.0366370099,-103592297209672.44,-1234.3746644043065,-20996.733428729083,-2450.1458019569777,-900073.9888361441,1201.3746906615463
1213.2775473746444,-1.5367169965914418,-1062204.7847825882,-106793794234362.03,-1193.4103569510987,-23154.887884252894,-2363.3683014788903,-1064599.4112196048,1163.8958669560527
1181.5190136469619,-1.5575125859415437,-1111923.2846252644,-105154607882588.1,-1181.3895547345733,-27526.46583143397,-2332.898867924312,-1114310.2033035504,1148.803929837566
1171.1580165967187,-1.5498749904057436,-739735.7385576782,-72674565236540.31,-1172.4579607945411,-21281.081876532404,-2315.0252376500734,-742110.0676579572,1144.165097041012
1161.4382896502416,-1.544330823848895,-963578.7407594102,-97218290495030.89,-1164.1910654067426,-20788.423195770003,-2300.088196045169,-965940.0836380499,1130.4233079384921
1142.4482603373174,-1.548226482065366,-1162509.1049608209,-102160910646299.02,-1166.4803595141327,-24511.588305672118,-2318.5119262894227,-1164860.0517332067,1134.0172319333983
1153.7959297601608,-1.5697884201246362,-2008954.0001389335,-171653574832147.44,-1162.0992396507206,-32538.195594172656,-2298.820382290959,-2011301.5431259186,1123.254872091696
1145.0901860633548,-1.5353097423174502,-1105910.0854908705,-113167295746691.25,-1153.1569355628174,-30662.174369693952,-2285.491335512011,-1108247.3817446954,1118.5919414624323
1129.666368237721,-1.5142414414832035,-838092.5026880143,-81761726202929.94,-1164.6328590064145,-23744.189422972817,-2326.3899094326616,-840427.6123982128,1130.97488055384
1158.4405192611955,-1.4511159891459513,-1075184.1278295633,-100804214817121.55,-1173.338201072675,-30220.736633369874,-2327.7554532861927,-1077534.9418630542,1143.2333141762495
1153.7489389863779,-1.450985941253045,-710686.2256161389,-83765964727719.6,-1176.2701040523154,-20260.79709807369,-2339.9367738439323,-713029.7108627877,1144.4094222893152
1166.6375309341377,-1.4688923873070563,-919213.113916763,-93477820886536.86,-1183.227683862905,-21764.736143205628,-2350.085040582091,-921564.8290083818,1149.2965966396246
1165.6969121973816,-1.4794806700122514,-743789.2497241752,-90141506787353.48,-1189.9944891645453,-22061.619355082265,-2373.5457533699982,-746139.0450887266,1159.0381455123882
1172.5780483275435,-1.4545347666420072,-859720.3108915974,-96200926700170.47,-1203.4859285605842,-27360.680701119632,-2399.3426171622295,-862080.1147889264,1170.0990507259903
1194.4513833241438,-1.4714843554784105,-803026.4108910433,-100848067614730.6,-1211.50515177887,-24013.4076824287,-2400.5068102357886,-805400.838859375,1179.0487180405544
1197.6123495913714,-1.453938755342802,-774273.7477711188,-83806292678735.72,-1205.1580503969178,-23074.530122226734,-2390.7504010328544,-776644.0391121813,1179.7334981200459
1199.8288146932398,-1.4550166415056618,-697002.8844680871,-77672306375347.28,-1200.9382521358098,-21100.440211616402,-2376.47497881267,-699370.4660078615,1173.0583984595496
1190.8421973685215,-1.4452496200892038,-1049934.3410681104,-106769328643418.9,-1197.7124894739634,-26459.145985656236,-2366.858069285753,-1052294.4835734584,1167.4108036104114
1188.931640865213,-1.4418838430562686,-782453.6580154474,-99557396992334.72,-1190.6511551058754,-23381.09097478865,-2348.9515053068126,-784807.8341986393,1156.3786819192123
1187.2864282754051,-1.4568647049810972,-899977.1193641425,-105463970078455.78,-1176.8919620130657,-25339.324551419155,-2307.0485872695745,-902314.7775205577,1138.0569658334277
1165.3703865641696,-1.4951600406180223,-876653.463669155,-108958048655461.17,-1155.1691045940502,-27783.78027953984,-2264.925307939894,-878964.2585322729,1112.6719072268297
1138.2257845392423,-1.1858734722717994,-3756585.7319076583,-431639699651699.75,-1138.3126706138441,-36004.76768708433,-2235.47614984686,-3758872.803692835,1095.6615148709802
1111.5217712223505,-1.1761964781257173,-1003396.4753404587,-121725638332903.2,-1126.2262687416098,-31889.23482845118,-2238.6660335133392,-1005667.0032271574,1094.316052544707
1115.1221213059791,-1.1854764147814327,-924539.6888180791,-112242016359871.64,-1137.8226813487533,-26817.00668530549,-2258.715028696992,-926817.7161511322,1106.5892126204387
1135.0922630259333,-1.2095934868595248,-1099785.0683963995,-136633612895939.69,-1133.257480818811,-28781.425540562206,-2231.7699031761586,-1102064.266515961,1095.7411715957696
1119.7389982993984,-1.2226154683974049,-1111882.6242182571,-130824669725075.92,-1123.406822314613,-30691.727273769793,-2213.143215629752,-1114144.4784247642,1077.2032443998428
1095.1194475118673,-1.2218339248907233,-1051458.8422588033,-117603407116287.08,-1128.6146317168052,-32143.47815681043,-2247.7145019420113,-1053711.6170713298,1087.8993352015946
1121.0409506499461,-1.2246066341325996,-975679.1568601334,-104832377767962.61,-1132.5164724629979,-27712.342711337773,-2239.2344746115837,-977947.2304829784,1095.6246987376742
1112.7745907695407,-1.20139524146935,-1839020.4790493704,-180635575549906.2,-1126.4043249499623,-37220.97808252177,-2237.0751749239753,-1841275.7991285385,1095.1487665416641
1100.943625924026,-1.2652228080067893,-853055.8350284047,-101013266706587.4,-1139.000797614545,-23921.850434564454,-2277.092571428553,-855318.9110954378,1104.1807681179855
1125.316843310528,-1.274858562775301,-947020.2878601876,-103821419043974.22,-1148.667375452213,-26482.994806726143,-2289.2309175179607,-949295.919634385,1119.1756445213923
1152.8389780479026,-1.306349080597431,-1346288.096078136,-138670478324211.11,-1142.1810421479402,-32580.603632729973,-2236.544620973824,-1348564.3343479258,1101.4021541297464
1122.120265801629,-1.316598974747155,-914745.0156037234,-105750308345876.61,-1121.436824490622,-28192.152028869776,-2212.3155889530335,-916994.0686063955,1081.7169023431563
1089.0619217529736,-1.33767873758297,-927476.6443099774,-110328628898245.12,-1135.7402269721183,-27319.28314972549,-2271.910332504402,-929717.7250132667,1094.8917229927642
1110.19183861049,-1.3601162609849398,-892123.7608590113,-100732394479460.98,-1161.583144400195,-23672.830719397352,-2326.6711846911194,-894387.9008118893,1124.746929566951
1161.29330102344,-1.3978099828664763,-1011555.3374666842,-108792639907798.95,-1165.325002312567,-29104.946857772407,-2299.1581535794353,-1013837.9420826528,1125.1666334866393
1130.6444724920243,-1.422828569278791,-866489.7415182344,-104986842107209.48,-1192.4397498003043,-26655.123949688765,-2375.3210942564365,-868776.9981204,1146.337248906065
1164.041792720793,-1.4218087387555,-697851.8624939704,-81488183683423.0,-1197.2432511203729,-21443.98437664714,-2391.5880684732015,-700152.0543441655,1154.9348201093756
1171.4163989141027,-1.4227895698824153,-763013.2000461303,-79568800869843.55,-1212.6665334386132,-20389.958651807683,-2426.381991984326,-765329.7539231045,1179.1330604550374
1199.2701466049273,-1.4159549646316005,-1026497.23009919,-96561174539562.55,-1232.1958186968338,-21848.284088130044,-2448.6965850732054,-1028836.7926203043,1189.0901510537017
1212.693844315684,-1.378306564833275,-774312.6396649589,-88685195115577.28,-1229.6923216320267,-22034.425114892816,-2432.1488711053753,-776663.8796276429,1192.398917361547
1205.8760319348082,-1.3519787581083231,-637197.5499566712,-77174158195878.45,-1224.5822423291563,-17261.650661095366,-2435.4209551567637,-639551.9661141138,1195.7846628572138
1211.029888967102,-1.3494034695415689,-807617.0975566128,-96006435463956.02,-1225.8868722166717,-25225.60352353781,-2443.0048108640995,-809977.8890634524,1200.5767846451693
1214.219906510429,-1.343824212545729,-869190.325385392,-105982894184746.56,-1234.348558418871,-28796.870357867854,-2457.0735272303764,-871562.4085341933,1207.411197755244
1216.809486388748,-1.321657107039202,-638808.280556025,-70940279730605.55,-1243.9093735463148,-15107.171776934827,-2473.389366496802,-641187.383637779,1205.8327897127806
1226.996845166636,-1.289897161415088,-665109.7757242554,-74196881493647.28,-1236.9564794254188,-17797.075616175844,-2454.994687528648,-667499.6193773941,1205.8287734073288
1224.426677431332,-1.3145376232925117,-1062837.996169466,-105630077588503.22,-1229.93999380154,-25763.668424379794,-2433.2990071098548,-1065220.7046551548,1186.4976258847184
1220.5261754536236,-1.313861742427992,-1409348.4915302834,-143846700784956.28,-1224.1893137791449,-26900.606353603398,-2409.616192630477,-1411732.5151886614,1181.4979949817653
1182.1539915388541,-1.339289307410001,-3482098.806148786,-281494617359620.5,-1240.9178953691428,-44395.98831920738,-2457.3758211540303,-3484477.8070490356,1170.8741976781419
1201.6424443583173,-1.3099382837759144,-823815.3420769538,-95930370464119.89,-1230.166245675311,-21526.05555327603,-2458.5044029859196,-826202.5847706822,1192.0561926296803
1233.9079697108345,-1.326706304869829,-876640.8886167862,-103509952074829.16,-1229.9868506984747,-26888.709830186395,-2403.91290501241,-879048.4467206264,1185.0584497645755
1203.5184606347418,-1.2831775398326082,-1274992.159865466,-111887384313131.66,-1199.578732740456,-28926.69498879751,-2363.701119323977,-1277367.144292918,1156.7709410849816
1172.929742808251,-1.2653787482328875,-1021105.1867414766,-107364186759988.88,-1182.8039636377653,-29157.507470987486,-2350.207537898364,-1023458.8021814891,1141.741926085236
1157.6543944074767,-1.2366711937811015,-1084160.9554097434,-104384332097357.61,-1183.5342618457073,-27776.476098690604,-2359.8948666475308,-1086516.896859589,1147.8072167013368
1180.7261949508243,-1.2042105275823767,-947309.4819342272,-82596205235869.81,-1174.4279586185323,-21351.585602983952,-2312.290803021801,-949673.9162970497,1143.4635823554725
1153.4813191664555,-1.1742400216733662,-877126.5784268907,-87160459246044.11,-1168.5413935950264,-24232.558933238113,-2320.6536881098928,-879471.7564124105,1130.0464446102872
1144.0205100447558,-1.15119563718147,-881338.690818133,-88502250663226.19,-1176.175720874204,-22500.93728960513,-2349.099573101126,-883689.1818402577,1146.732185608802
1174.2425391835184,-1.1726396465894229,-1053739.1679561203,-100228017663506.45,-1180.7563172417103,-24839.90363339988,-2323.1415215834386,-1056101.8418383866,1141.495592684207
1153.7346141636006,-1.1780310085112855,-865314.6247632309,-85051382754036.66,-1165.377883667679,-22657.39234153066,-2317.874806367957,-867657.044417105,1132.2246209335178
1150.807262996805,-1.2905498669563418,-781213.9081955805,-78623382477031.7,-1157.5032474456498,-21311.793733258317,-2303.79778963708,-783544.6225280312,1127.2082554245167
1146.004698814676,-1.2937091285457856,-830574.7272542722,-76785730332620.0,-1159.0073538372596,-19608.24379157233,-2308.2254986437297,-832903.2804462287,1131.5445265437197
1135.3704591168776,-1.3180301932787901,-1062477.562208095,-106965820010401.25,-1185.0370294688337,-27104.890223177776,-2370.184775091282,-1064813.1699736388,1145.1249940439352
1165.4116206334722,-1.3201813697041298,-937136.7063614347,-100925119762124.78,-1198.7614145810637,-26964.269721038647,-2392.20095668511,-939494.5463858056,1162.3341935196368
1172.549532558837,-1.3253776081269912,-1030412.3782041123,-110458031193579.08,-1215.1117940743727,-26411.396550536603,-2421.6294977434923,-1032778.0229475212,1175.679037766694
1189.9204552673887,-1.3364397788523121,-714087.818114349,-79674499341486.67,-1222.1102063237195,-23796.37617126518,-2441.0787246463788,-716467.888021233,1192.0280784915194
1211.7343489433056,-1.3487047929082132,-785446.9816849743,-82440579749907.84,-1224.7087559508802,-21895.12272139975,-2427.797471902305,-787838.15717847,1195.160127359496
1210.1805742409442,-1.3103229009247457,-851085.5272795096,-91979221059862.61,-1221.4341282393732,-24190.839764112425,-2415.015713679557,-853472.0578153429,1190.3673361872984
1191.3060806481772,-1.3109129737660217,-1536041.9908573644,-132714521785248.95,-1220.9561878906375,-22818.392429390442,-2437.5738287556487,-1538419.7909492224,1188.6630839073523
1205.9926386697523,-1.2727005929849282,-716905.2704456889,-77364358694884.39,-1224.3600067608363,-18404.61895565191,-2442.9614347652227,-719294.0290604407,1197.865778465365
1206.3105961846675,-1.2648761097534114,-776304.5926227012,-84518335161301.2,-1217.4988182810841,-20829.33250010083,-2434.8866526548572,-778677.1429012958,1180.4269801946823
1197.2942581996076,-1.223712800782462,-1159138.9869096663,-111383422088853.98,-1234.4596762030312,-24987.097212757642,-2471.880574415499,-1161526.631434755,1201.454347386336
1213.4541309376648,-1.1976431325346906,-811954.3988581642,-91470678937092.5,-1253.1582556170206,-23891.865807883347,-2504.5101109187767,-814364.8244032817,1218.3777197907343
1234.249355674218,-1.185923263673311,-770619.9118784074,-83259519697588.86,-1266.5727158252378,-22655.935232391723,-2519.043647702648,-773050.9096763703,1230.3717466375826
1255.9715437089915,-1.1786320777072659,-533554.5540438958,-70361960828581.49,-1267.1403536623918,-14760.029421380428,-2497.9459951655917,-535997.4834486251,1225.9979900008316
1224.5556008363271,-1.157140025394524,-546633.9787370337,-73866014833367.16,-1256.334483844964,-15905.470101851,-2516.050563003295,-549057.629808657,1219.5270525341234
1248.6432589052224,-1.1468428300476337,-906419.1615212798,-81157801587830.22,-1261.7002679282512,-22209.26174305172,-2505.3894140589728,-908870.9247563805,1236.2415770550408
1247.6118716652609,-1.3224934634244436,-1201522.5716976572,-110226998434521.36,-1244.135625420086,-32609.752727113962,-2466.55227584976,-1203954.7249197601,1210.9830320701667
1229.9564606538913,-1.2995804995203488,-868260.5399632074,-85673446656265.23,-1237.9317722659064,-25235.56127083393,-2456.370673776353,-870695.2884214856,1211.8257868307528
1226.9075493087616,-1.3027118057485554,-998562.343666864,-105265965069154.64,-1234.5225983217722,-33652.531716803605,-2451.226322000296,-1000998.8692398968,1210.5860872147039
1214.7062811006135,-1.1808520785488366,-648462.3804020394,-81772311319004.17,-1245.2802724737815,-19964.889472100633,-2491.8998489388105,-650903.8600209082,1218.8275460013094
1245.9718802725397,-1.1806223102173135,-643380.9915771617,-70960531600962.38,-1247.5702359654135,-17127.47181409118,-2473.4643375318983,-645841.8751390895,1224.4028473523197
1227.7429408426865,-1.1570207539447774,-675168.5176751302,-75474099037567.3,-1249.3996630986005,-19041.73754859159,-2499.2881105706556,-677626.2234023078,1229.2291077366133
1233.3521130363383,-1.150113609243647,-708257.5549994315,-82639521695682.02,-1265.8049320997472,-22158.380316442683,-2533.477178480775,-710730.0174695684,1240.423220414359
1257.143769393454,-1.1406458733466884,-589371.2915950601,-69551795271309.945,-1272.9412375029315,-17634.066943368623,-2534.674974643279,-591861.6922241122,1249.053591445524
1263.4568660559162,-1.1216446062750574,-553770.4662127313,-65412342008380.12,-1274.6997099064738,-16068.111178958188,-2532.9424743483232,-556265.8972643616,1246.1357455349641
1263.9109763256395,-1.1949390416193937,-1089131.7967658353,-139786845016284.9,-1276.2607139586476,-30213.17058688152,-2528.5189155239723,-1091627.0238226177,1243.1322184414373
1257.9261456954175,-1.2110375999264644,-861399.2109127648,-95567825294999.95,-1267.8739987915442,-24102.637929993074,-2514.510577616318,-863889.6115083477,1229.2880135499029
1257.996163287124,-1.2055099808379097,-748266.6230252711,-90952237407090.14,-1262.6052754233363,-23641.521622239172,-2495.8055721136056,-750760.0186132984,1231.5558873615514
1242.0521000286644,-1.2117320664668505,-801343.1752681409,-84143463500792.86,-1255.1503431209953,-20789.004102611932,-2491.96866163888,-803823.8377956492,1227.1419676702849
1245.5986316192416,-1.237502561715044,-873651.0129454894,-91132427168574.95,-1243.5994486423024,-28481.09428922254,-2452.2532913042596,-876124.6885072188,1206.9968489094913
1220.6249765677317,-1.229745373377069,-1074075.705173504,-102032603101892.84,-1235.7174491936119,-28005.551198603393,-2453.2562966523637,-1076539.4403123027,1206.3254565148384
1218.6367714923608,-1.220782967650454,-908328.1864734424,-87089140350644.45,-1239.6715019106746,-19416.45978099561,-2463.0957095012964,-910792.6259048709,1207.2197538620533
1220.8277999930363,-1.231606160458409,-1216217.8343919148,-120290928368733.19,-1248.7925315911723,-21528.865910244353,-2483.270816676129,-1218684.624566924,1211.4060829110647
1219.1540716345216,-1.263581656552462,-1280041.5735438755,-120575512072424.84,-1257.7910639553972,-26166.348747199336,-2515.181970010971,-1282511.1647907144,1218.7298159019879
1244.1603926370374,-1.2739106157953852,-999945.8511159115,-97455845501271.83,-1268.524640274697,-24210.892672976253,-2517.3131555604177,-1002436.5960427484,1233.6242846691061
1244.1842227160496,-1.2987974454040885,-1049624.7421542243,-116974013903775.86,-1282.6473090108732,-30379.190392926095,-2555.6343323959527,-1052118.4471316482,1234.9222207142025
1262.4679177768928,-1.1347920738406534,-728358.8726023545,-88008250368696.75,-1299.1081369041005,-20169.736519275153,-2586.665513206357,-730881.5058899929,1263.186300945329
1287.7461426584794,-1.1256306632177004,-890914.3154025447,-85307320679047.98,-1293.8976499649407,-20271.948371227198,-2566.941838764281,-893444.0513590281,1265.6416023447173
1279.5144568818066,-1.1304657860627032,-834741.0611265933,-81226586589126.83,-1292.3279439176217,-20377.403048736436,-2570.045371863551,-837269.6193349722,1265.9863352293098
1280.0835673642928,-1.119387551498995,-777359.8748719463,-76077121773676.3,-1293.5850475239606,-19319.658235198167,-2561.5266541239394,-779891.1337779877,1260.380911587413
1280.3554712433636,-1.1351108773703238,-929728.4917241061,-92317742114754.88,-1284.6655025002833,-25327.403468277185,-2539.6738022851414,-932254.5082470493,1250.6266444140522
1279.7183513218972,-1.2095715796821045,-1272107.0575544843,-111602608532534.33,-1272.5630354062428,-29448.23421464874,-2503.9827700129863,-1274622.3897343192,1230.8249197693674
1242.2454181977332,-1.2172684965301566,-1137233.3735355353,-107089907265700.73,-1271.2905359623394,-27871.198745574835,-2525.9400457935244,-1139736.018741956,1232.6382816807477
