Feature_1,Feature_2,Feature_3
6047.733025035243,-2.955771570025665,-1420991.6448181423
6155.495547973572,-2.8828565299523645,-1192660.613646656
6202.397755895337,-2.902009058640903,-1133346.4369587942
6221.198244424816,-2.8958106547932636,-1292559.0087303699
6200.93110538658,-2.901220410645438,-1424746.478813912
6201.377477280549,-2.912332269687454,-3008723.812096533
6224.565163853615,-2.896982490530075,-1079035.1118217919
6237.842003091539,-2.406548728708632,-1646687.012272792
6131.830185503584,-2.35188419392493,-1219494.3667181167
6116.343515538632,-2.338307771971131,-2208507.9416005723
6094.418887514374,-2.2742490388883105,-1310045.5975320246
6023.648188925677,-2.260636705260572,-2040546.1363631638
6117.487155113207,-2.331060066382552,-2294375.781691985
6226.449432949925,-2.3028165416558495,-1433451.1921905065
6319.203657464732,-2.321878623890053,-2177248.0888851155
6414.016062203372,-2.3228646202958543,-1904939.8888714132
6389.918936374128,-2.280628384258013,-1733850.11345679
6402.8256927326875,-2.230873120960108,-1507158.450891246
6386.121181112085,-2.1991484529262397,-1533027.329954925
6347.713720184436,-2.148543146779295,-1251130.297609206
6285.0178311872705,-2.1362054191935336,-1150006.377476228
6262.606483887457,-2.149517782066248,-1209094.5902766953
6272.835240763705,-2.1513877578269267,-1481332.3875877552
6309.076928449964,-2.131982253180975,-1600394.8544417736
6362.0015627770135,-2.1429447416117364,-1224500.1527294018
6410.167524892094,-2.1201252010758846,-1562746.3474716623
6449.714915290264,-2.1243331203353266,-1149698.7194163841
6449.834102382992,-2.027780157925067,-1355757.5611752616
6407.189702625936,-2.0316177483699707,-1258588.6942815376
6377.878025549115,-2.025284117094625,-1602379.347361465
6333.728251072242,-2.014860023648955,-1978309.0759343277
6318.705807877017,-1.9767977465302835,-2265368.9337206674
6323.4489440282605,-1.936973925390194,-1894095.4019669935
6315.770651807477,-1.9060330173307447,-1438283.2862022917
6349.059096666935,-1.800652747411541,-1291181.1456492504
6367.724166398451,-1.7687077161808478,-1164169.3808644332
6318.389521506433,-1.7400683085619852,-1385522.4436939564
6235.616868185289,-1.8020125905588582,-1451127.7997683128
6087.913220056085,-1.785202632115673,-1844623.82640961
6052.743752441365,-1.8136836764750794,-1287298.4626271946
6034.0139877704105,-1.803038749191828,-186666.55105355807
6009.476055203276,-1.8354429401447068,-1867896.5230606217
5913.408939649952,-1.8219361455015373,-1487814.5353051578
5899.94589956483,-1.824106893597905,-1356566.6919713109
5907.962043136009,-1.813452206920419,-1379515.3945105674
5937.291343207087,-1.8534689755789555,-1348400.4480247833
6007.872826489041,-1.8737027525817076,-1506977.2621627424
6046.061855040523,-1.868717916541249,-1258719.0348745764
6071.187143455671,-1.8536660742633535,-1423521.8441896208
6060.806736076224,-1.8575292469131066,-2626961.2237256067
6064.447971323498,-1.8323838590526027,-1361855.5531248613
6063.190941693779,-1.823337133677127,-2887192.3162116227
6064.119627114738,-1.8296821410685642,-1416295.4275702888
6072.363710203723,-1.8130006347598555,-1171266.6580369133
6076.031843705386,-1.8116507536522493,-1239721.61518133
6048.23643977904,-1.8197015569342898,-1656058.2481614617
6024.761683904815,-1.8130281298096143,-1622474.2425001904
6001.135973171902,-1.7954493813336874,-1535950.1534067085
5932.94402878208,-1.814827922981021,-1417005.4104731316
5859.9430938940595,-1.7830608450172956,-1502661.3213051404
5893.709446531943,-1.8120679814528737,-1611860.478851023
5839.399552103818,-1.7834004735628395,-1416518.3039554667
5882.662147948832,-1.772681266548454,-1430218.87069915
5948.9858230660775,-1.791207206581382,-1518649.7295106195
5976.255783505807,-1.7969647681292515,-1896169.6863612314
6031.659231103782,-1.7695696406964179,-2511932.917645121
5987.961161795456,-1.7684344531035137,-1229114.577255167
6002.546508356845,-1.7447668535204526,-1403195.2971102232
6008.888931236766,-1.7604304167490852,-1137027.6288673189
6027.421132866859,-1.7064289509268287,-761382.2878860309
6038.179507096783,-1.7179287053971708,-1465648.3447247725
6087.983016388596,-1.7003060584504903,-1229904.7760858745
6116.3205592698,-1.6470408477820475,-1141952.2470771677
6111.444091254124,-1.6469633320897001,-1791312.8601068489
6163.328968920103,-1.6452145381780126,-390893.23908400687
6168.209147039833,-1.708458327857477,-1155916.8561293199
6114.94550195487,-1.6968570732662724,-1248537.6015349424
6098.234729533678,-1.6781531621325017,-1573585.8755901319
6076.280420676988,-1.7533972765134207,-1910839.4435868813
6007.351556869486,-1.7553364315342093,-1695501.0843491736
5999.702017955119,-1.763341332700323,-1705046.3415090772
5982.6717128222945,-1.7487191468573033,-1523458.988991361
5935.142497315442,-1.751181325416698,-1859573.8321419992
5888.393563067399,-1.7548234071541995,-1857488.3675810767
5866.967016512359,-1.7908274181898367,-1994111.8189388802
5733.756194224703,-1.8609796519283845,-2161289.2455713158
5642.830587245396,-1.870365603217481,-1694947.9959497273
5640.012763216557,-1.926360559597731,-2228487.1730860136
5636.785668334285,-1.92336883221991,-2251433.842024485
5650.791311137273,-2.111160608520133,-2104880.2148488285
5783.0152457466265,-2.1001453680797515,-1502269.511128912
5771.590444076043,-2.121808820230982,-1907259.7705599354
5747.913951293895,-2.158570177974563,-3142019.253741803
5763.920267707877,-2.2850337027117815,-2735883.863738138
5906.707332321324,-2.3180235707111505,-1988118.4055472964
5920.576860681839,-2.3439510307297753,-1905694.6341796638
5825.160868389952,-2.36097454957638,-1701093.7102721264
5855.332362081234,-2.389896128273707,-1842760.9704107286
5913.890093769427,-2.3804457689696874,-1999024.9578549052
6021.411923707266,-2.3969587937485652,-1209088.8732382297
5939.721925125313,-2.422340370486014,-1512963.8304123476
5887.888293271576,-2.443577225776165,-2169769.111569954
5825.635993590338,-2.5496881093699604,-2282756.468541124
5730.3475361252995,-2.5876611694815104,-2841016.8736165054
5795.439920459699,-2.775347524059225,-2769244.1965012676
5868.49882572356,-2.7744904674124546,-1721782.5165489642
5807.576134582592,-2.7880771737421086,-1690906.6062703272
5883.3564011698945,-2.804740074529031,-1856182.7437041064
5924.213922062052,-2.794342270109675,-1361378.6505527522
5932.672031778638,-2.6874129829473117,-1320788.6443945765
5952.586479050262,-2.717816083726359,-1621169.9786082376
5874.780727531104,-2.7309400428863686,-1676179.8374988537
5839.175090808564,-2.727426034799338,-3324344.512332997
5819.827130049649,-2.64370611643671,-1853623.6623319767
5785.2480327424855,-2.672080475623298,-4547377.677166055
5807.499845567987,-2.8316566927516527,-2628431.4278184017
5979.011927054752,-2.883672769514566,-3002891.1250501885
6063.825601368478,-2.9172031096639333,-2112625.6761846906
6100.982989111508,-2.8785957173479257,-2282577.0293585635
6117.462343792347,-2.866545028726301,-2294904.5271712085
6142.340910287919,-2.8229899058736057,-2155336.4589785277
6172.7695605664285,-2.7864738189997285,-1953429.5853909657
6161.5655100870445,-2.6146251170777854,-1652425.4997772113
6186.928245161634,-2.5492660538123504,-1522966.2280432368
6173.096513486167,-2.358990100781643,-1806134.5530499457
6090.976374715479,-2.294001448866224,-1597995.613627541
6081.398741100668,-2.283619813373149,-2260719.013933775
6085.537594054155,-2.2573296833002656,-2390404.0802816474
6191.141995840704,-2.24786936159386,-1783977.3212114433
6226.055234394209,-2.2364657983198257,-1892178.8990229026
6236.786246606738,-2.1770686833691,-1854076.7553113215
6263.1407388712,-2.2244910031676093,-2687128.53072478
6191.116952638343,-2.1909629024835082,-1965955.0694282178
6229.502616704674,-2.222115438391561,-2317074.9437919925
6291.242922026491,-2.1495626973955133,-4316122.64342534
6336.844970358914,-1.9863777425384352,-1684705.043287844
6348.285539971723,-1.8718061538593493,-1438940.7722921812
6339.847140182924,-1.8997150070856428,-1788961.0170313106
6281.266684107404,-1.8821919687145778,-1568448.7310260085
6334.093928203041,-1.8776455691148402,-1457227.237499086
6307.082515639559,-1.8652697042226984,-1083062.2558610332
6339.625925228718,-1.897922777105248,-1726766.280773875
6418.247667758203,-1.9151493734132812,-1606223.1090731816
6514.394086785674,-1.968461458078257,-2405057.577976281
6608.373573164241,-1.9811639845954665,-2218584.932032871
6662.702945638651,-2.0095086216702303,-2351139.26648051
6640.094962823988,-2.0420520902101797,-2346462.548148274
6570.460947364764,-2.01466988261327,-1826604.6324611085
6556.436985923013,-2.0084167223978,-1467160.1170552683
6529.634498594058,-2.0294702127169195,-2017928.3785837272
6574.921419963412,-2.0409902454305984,-2250806.7567590945
6584.081203109166,-2.0062994442517708,-3733362.465362424
6543.622054639782,-2.020488538867218,-2326763.172130424
6516.548034070392,-1.9907249557044016,-1436981.6588030322
6522.900195973456,-1.9996376836026768,-1914368.9722387257
6469.534059264008,-2.0538861136717697,-2181183.0426356588
6455.431721874118,-2.0464922467783704,-1775216.0832401821
6462.559295524419,-1.9651304213938294,-1623746.1067490866
6538.9176426996,-1.9753046926049216,-1675936.4952521895
6581.883198338812,-1.9677646980605668,-1809424.1736201907
6571.899308330112,-1.98140233534133,-2236790.224800709
6632.184093455334,-1.9597410447446404,-1579110.247192571
6601.313477031418,-1.9963776080864288,-2058741.5996740756
6609.608342169637,-1.931324286218195,-1955705.5846643846
6631.856444891085,-1.8927196071803087,-1920250.4587474526
6563.538588844938,-1.8450835441738054,-1643556.9203798217
6583.235763147914,-1.8116741935612182,-1809503.9466543845
6542.451284929313,-1.8219392788803985,-1610069.391336839
6509.081449662177,-1.84880447380557,-1820899.4709663521
6462.920566906657,-1.804766562741645,-1404276.4283879374
6484.1374925826585,-1.9178662105066113,-1725370.8549876907
6554.050461490424,-1.9257306641010155,-2835356.1869940944
6605.309027215826,-1.9682959145368895,-2190324.307724555
6673.410537819338,-1.9729992605566673,-2197188.4338424434
6687.630902894438,-1.9906494101518373,-6738550.152937749
6666.353688027561,-1.9460490258524672,-1714757.7753889577
6711.487103841691,-1.9582823914985454,-1757483.9667086937
6782.262671941959,-1.9471692691950542,-1786685.323841476
6767.162780324612,-1.930079357409076,-1667076.396920785
6801.482170348011,-1.9292731637712655,-2320099.848438001
6801.14547840513,-1.902053417529617,-1719429.235808105
6784.39690929889,-1.9197540678909377,-1715161.5042744593
6723.233525157434,-1.8643902899964895,-1624580.148575042
6680.335215154199,-1.8747843924167642,-1337529.2808345873
6681.856125934742,-1.8665107540580446,-1239999.575017631
6704.930654334167,-1.8862451117725516,-1510206.4532538042
6716.732495329213,-1.8572517478326354,-1539486.2292328004
6731.20793005801,-1.8403626046769468,-1760368.2572516566
6718.748705000935,-1.8119201175575301,-1598957.952011083
6757.098195552743,-1.8097320624781446,-1390990.802000443
6763.0809702209535,-1.6868552351592345,-1342542.8893683883
6780.914976644426,-1.623213499292647,-1374992.8089730227
6717.608775530413,-1.6630576688635426,-2464732.730397462
6753.924897179251,-1.6433327985991149,-1400530.456903226
6811.800433484556,-1.6158858211990914,-1657345.9951339301
6862.978536328292,-1.5969654830006992,-1396661.198660808
6928.935143025717,-1.608849336294878,-2882544.323360023
6995.484670727235,-1.768159381317536,-1713560.2523500393
7046.731178614464,-1.7764140086869304,-1470273.9888370782
7033.141299347001,-1.7687505345767562,-1251109.3761005655
7033.518802434473,-1.8050252786976841,-1701876.3173024138
7067.678426102057,-1.7839942493038237,-1346117.138686971
7134.638847827529,-1.8197712712961513,-1639519.4726859785
7210.802878302895,-1.8121187323534391,-2034377.2988172502
7197.965454513838,-2.0748798965012965,-2220779.219742728
7163.571166764854,-2.0623951077902527,-1487902.8983896433
7214.369447706085,-2.083262142981148,-2250497.7363954177
7257.311815194961,-2.1084075538416776,-1470333.5209348437
7260.087436790187,-2.105385992168962,-1650111.5333858393
7260.096248287315,-2.1105761421267086,-1849341.0312523327
7317.581759903966,-2.146977164344963,-1505768.6482315182
7331.575808631786,-2.1574360892900635,-1425313.750245511
7355.843599247503,-2.0459521316947633,-1645238.3812756615
7396.755612292953,-2.0699450526859344,-1734044.6516034422
7420.11118107445,-2.097386417280951,-1892638.4058446293
7458.484555421104,-2.1352096642128995,-2979725.3744673408
7601.142462037179,-2.145857148672248,-1982807.8089810286
7704.644857995763,-2.0250766158529903,-2138436.362266286
7762.224745384283,-2.0562111962783973,-1954566.6024298046
7705.634296370604,-2.090988696471747,-1815119.5647878028
7589.241607640197,-2.062489732392998,-1736613.1033071226
7631.021089389717,-2.1428689199450064,-1537582.755710383
7762.203876048981,-2.1358814628620584,-1758924.9421379906
7784.624034845921,-2.1228650739336303,-1724223.9180581379
7739.005754808265,-1.9422966449077756,-1558082.3895785564
7630.847873906707,-1.9553167044441746,-1561298.9141424967
7703.579594369326,-1.9279335861060256,-2280416.0351949586
7739.39601137842,-1.948134917244905,-2289260.977751303
7738.079620083843,-1.9560275417525352,-1743591.330196962
7742.669714442867,-1.9732809916469651,-1939664.2147235381
7739.301867488056,-1.9456472732820624,-2012916.932344945
7702.5117800463495,-1.9370636055505606,-1539718.0446499328
7684.876959834262,-1.9370683873990306,-1440824.1567605548
7693.911526968202,-1.9025208046540354,-1303879.2503934568
7728.770041486916,-1.8648242306252985,-2475283.0744554605
7733.947955456962,-1.8145820555214267,-1472542.1099364206
7749.721694723074,-1.8123058879814964,-1286400.5884609944
7807.940647534855,-1.799849151132526,-1650845.839498977
7910.251868210677,-1.7769255215322435,-4950461.285138656
7908.097457162952,-1.7301383671962511,-1834244.8636519308
7933.033994034362,-1.7149123511250803,-1467476.5089319362
7988.44787629999,-1.7085141180249412,-2009988.074177036
8078.392160757074,-1.6940913348812388,-2141452.971351511
7579.97678217342,-2.1615215229586213,-1758803.9823111703
7381.209116900132,-2.143376208145232,-1621956.6447242412
7231.469317289919,-2.245368838948318,-1812639.41935764
7182.017108475697,-2.242036197442181,-1986052.3552652425
7174.969997707059,-2.2037024431371424,-1329645.44653041
7194.279002373409,-2.2071218160729824,-3395775.229157599
7239.739139225774,-2.183032182727477,-1369555.9691598804
7254.05874958431,-2.1800059953113284,-1457549.4635143785
7271.83316246142,-2.1715815284927693,-1572167.9004871538
7353.1391652738075,-2.1844340698873412,-1874814.7181480564
7441.993142902089,-2.1845297430694446,-2226264.0207666177
7414.230898030724,-2.196414700895281,-1838154.0484110045
7389.750472076425,-2.18572141298845,-1515841.6874029995
7378.265844977976,-2.1817435521071484,-1786402.246380396
7443.498749503411,-2.2365959243747238,-4563233.519875469
7313.982958971807,-2.239340054973925,-1877129.2839531144
7409.321966604581,-2.3075095342552716,-1484871.1068629853
7564.712718451695,-2.3259455962605133,-1899103.3931713754
7568.711978740156,-2.2510253522207146,-1500563.7444138897
7410.45076576294,-2.639356690163112,-1707758.9991602905
7275.638106050066,-2.191887791107294,-1330294.6196684034
7257.098484211867,-2.167779690591394,-1132312.718492072
7224.4732204520205,-2.1027666567800027,-2576933.85023341
7196.117590813557,-2.1043836100156734,-1733229.3829039987
7155.659137988682,-2.138235184413152,-2399576.4511148115
7116.820609346285,-2.4102135314679853,-2482213.5465090903
7163.500674787832,-2.409205779664119,-1736969.029820706
7155.711775089947,-2.4144897322671905,-1550489.8680070513
7157.723810894606,-2.4272139750899524,-1655125.9071286013
7153.035166896653,-2.4098501192538984,-1479728.866702825
7125.946769674054,-2.434164657200919,-1587997.1023306474
7106.372724449362,-2.458290526993543,-2325341.1750427694
7067.831467894275,-2.4813170746959536,-2505635.6351374574
7061.952576139571,-2.4953180142130784,-1955492.334839819
7081.05729320146,-2.3756644628604477,-130621.35400391907
7104.2663128728345,-2.394250158980418,-1875201.4025836533
7095.880318303794,-2.3491700037304404,-1695341.176545641
7026.784036050865,-2.345114923779341,-1542937.1836778233
6965.095440304297,-2.4180450567063416,-2373025.121598592
6966.865623700953,-2.0517856763023548,-1975754.4316147647
6922.977179678368,-2.0767683325017123,-1843537.3769296166
6741.996217001867,-2.184941380071573,-2984028.2059041513
6834.552414712807,-2.2825633121014826,-2498232.6268404266
6661.745506911274,-2.4031838554596856,-2416191.9863243527
6396.617297361708,-2.58701279636359,-3943942.936147646
6236.527930611994,-2.4014727851509683,-3118307.3259877176
6229.232242871757,-2.412264534399405,-1909061.0689761196
6210.294248610782,-2.4404451111830556,-1758969.8529475615
6262.565904624367,-2.4898192026210753,-2029159.6415169367
6171.17166512677,-2.5261471571976677,-2059158.185229531
6274.14792195423,-2.52946852791536,-1933431.0312198494
6270.0816479112955,-2.516965303398243,-3033348.147190042
6276.507084369421,-2.58951638486989,-1795365.1447386849
6332.12873246206,-2.5875764755433974,-2046078.0313609792
6394.467523944051,-2.6194323369785812,-2092366.1092369459
6480.7436748994705,-2.6169132728079707,-3299711.742549803
6528.295151030646,-2.6089443332322886,-1472164.4503289345
6499.1383707980685,-2.6122979650298754,-1597362.3695894205
6511.706580161725,-2.5867560799170315,-1194882.182215384
6550.633223775397,-2.557320468339167,-1102856.8540182388
6561.703710508844,-2.551916830218238,-1529707.6239190267
6609.28486747245,-2.5170627264422976,-1549719.6875065288
6635.765503274739,-2.390941534452627,-1476356.6082024127
6550.22696738151,-2.265445410004221,-1005852.7227009471
6449.741349781647,-2.019358858027056,-2825334.8991365335
6457.392048103531,-1.988680972812811,-1778572.4300318337
6366.0859235772095,-2.1175959551621744,-1880180.296137586
6346.758368390589,-2.1009641090620867,-2722131.1758295367
6299.484222537434,-2.0145970987668895,-1265251.5773991041
6251.661445047328,-1.9808932966686408,-1285698.56720957
6224.350673463006,-1.9471507098849952,-1522487.6385331906
6187.358385350368,-1.9394254230480308,-1394410.3457770208
6116.714989707016,-1.8556579017858486,-1329509.1002064338
6096.522516512862,-1.8418287465648868,-1020495.4506591576
6060.79050437099,-1.8801517133211083,-1353317.8419663948
6158.745831006179,-1.8479970605142058,-1394202.0883612223
6190.537480761443,-1.846514758145144,-2162805.745965665
6307.180833396984,-1.8249313052922993,-1339334.3426875712
6410.328450655426,-1.8253621850635393,-1064208.4925561564
6432.974925799646,-1.8390291497413813,-1200624.4482289003
6346.859932489062,-2.2735739225023974,-1536906.2089609175
6311.638755299093,-2.2645853501933644,-1926761.5325229918
6354.937524658632,-2.2863164402976857,-1527900.345278871
6379.6315134775305,-2.246315111184645,-1122396.891501647
6388.915121346077,-2.2344922579687947,-1846966.3861091614
6418.9022692421895,-2.261148323849681,-2452771.567099679
6486.07370313572,-2.1367094047928386,-1672295.9266642379
6465.200889610705,-2.1363337816264383,-1863308.8831673097
6433.578513352895,-2.120745204512009,-1434045.4488320593
6414.7631844072,-2.1213216865873723,-1503642.4560033455
6452.6162166603135,-2.1364529489984228,-1960471.3396968734
6501.005944426137,-2.071869735440293,-1720051.0701168522
6532.158064995131,-2.115223809722052,-2090263.585153821
6485.807271288359,-2.0772234134568897,-2234789.1674258253
6523.0063977019945,-2.066492328397221,-1960337.7585598247
6614.854197420167,-2.1339169614549767,-3796978.6537859817
6679.475398539737,-2.153396677836486,-3019345.804060847
6700.518644969723,-2.1677358270214073,-1772045.901354096
6669.543218106288,-2.196411542645442,-2843696.113664862
6661.858896966418,-2.267135271594646,-2805580.3747407384
6801.766688952635,-1.8775830634094397,-2530241.6237664204
6779.479166375617,-1.863550726224811,-1809926.1924373363
6805.167231199419,-1.87516467289257,-1647166.012213099
6843.683444552144,-1.8820856027872823,-1880457.0988851853
6828.270976668267,-1.8937598580784196,-1867287.6451308748
6838.619152518746,-1.8616244679180185,-1740296.414612588
6855.503140422949,-1.8440791931395752,-2298272.731223535
6876.235665638432,-1.840099790761701,-1745298.0916836334
6901.862281863843,-1.8651094342120353,-1833668.3053661217
6858.959566112046,-1.879492763992647,-2047579.407284272
6826.459518364014,-1.8920802714312712,-1971673.594254013
6903.170093542798,-1.893026726731321,-3521911.185620075
6896.927843472328,-1.8508961232662726,-1589333.1664519715
6940.689216431072,-1.835619670128421,-1733055.0416362893
6969.61156446375,-1.8775923121260845,-2773078.655127069
7000.670468668395,-1.8066292512314475,-3922774.735731944
6992.702788331417,-1.80606663577637,-2275674.5917786895
6933.267153271503,-1.7971372792277227,-3196650.2843421567
6919.942778325389,-1.762981758222732,-2482774.115405835
6895.7549868283295,-1.6673221760528503,-2529022.179809582
6823.870329497488,-1.641721627665464,-2058606.2933386422
6830.660979323407,-1.6288272300703543,-1807301.5801929499
6841.813088346037,-1.5911382735392092,-2063475.0107150679
6832.3989311910955,-1.5747883713550688,-2173392.475709763
6837.133255845211,-1.6790744696721482,-2034424.3927911753
6841.897029450254,-1.6595156614275945,-1762967.7729609346
6919.546029073139,-1.7658746156255438,-3422709.320833786
6981.550679308787,-1.7549502498838485,-2237885.832440678
7015.9959809885095,-1.7586685737203458,-2221779.997123082
7065.478566279675,-1.719684328159039,-3577163.9102408662
7062.637322218996,-1.683718889163014,-1907578.6505251348
7062.156399981024,-1.672386849627847,-2258089.2133407504
7032.200556087869,-1.6775918532475134,-2545403.3361519706
7028.509234435868,-1.6684282726267519,-2241313.1454070257
7023.260132844292,-1.6055365543757214,-2143643.828374526
7013.088650699374,-1.6206911986401011,-2040956.4587992134
7024.465221017258,-1.600716600639883,-2069016.4082168909
7090.769418088221,-1.5879988903218103,-2687197.680107897
7127.003221803366,-1.5762755634206078,-4450972.236064659
7188.6006881191115,-1.541728469173303,-2453895.916451989
7207.620304669269,-1.5564362169508668,-1727482.095496527
7222.8968899921765,-1.5894020547540895,-2357778.3005854557
7257.448161518935,-1.5874402769836158,-2369946.485370625
7281.292072746512,-1.6121672382535455,-2427960.829422063
7291.810913383462,-1.508489072825532,-1511973.4621926788
7288.07112849726,-1.5447722356173637,-2229958.884408581
7318.679718822378,-1.4530439627617813,-1972722.9090706508
7331.557953756026,-1.497273620225545,-1940606.6507176473
7295.432438702952,-1.4794005666703571,-1482023.9950408638
7270.0523125156105,-1.4819271297873216,-1879487.1559477402
7208.746321249588,-1.4856580082299413,-2103139.0328717986
7214.321680116393,-1.499898214146162,-2038383.967719745
7243.148029206679,-1.4833480177389242,-1907508.3057928677
7257.381379645967,-1.5144991342225198,-1984846.6873885186
7400.194878750798,-1.5631749715615575,-2378540.405764913
7485.708371441666,-1.5650278895854715,-2254386.4170325575
7503.6666663509395,-1.5689120229181042,-2794895.3782531456
7523.2996094774835,-1.5988041301590596,-1878386.2115549713
7526.977713883791,-1.6031116262699447,-1888642.8278344406
7531.297666291402,-1.6016600380873285,-1669775.8222540086
7563.155866038131,-1.6103074027195081,-3069756.134493474
7545.937041243073,-1.5925689256105813,-2400998.5177669167
7557.781316553235,-1.5978052064693653,-1912706.1836009442
7607.778446900356,-1.5973275393160307,-1482186.152094979
7652.852501049625,-1.64418549807154,-1564546.3647425405
7785.011045075029,-1.672128510230801,-1970473.6179087888
7890.888139509534,-1.6751863666848175,-1661217.0423421466
7866.3295694886,-1.651458328985661,-1520133.997216594
7896.620250272609,-1.6446982265891712,-2057038.1019195637
7883.055182326008,-1.660423690838348,-2095538.4847220536
7780.54755801684,-1.7334879931100784,-2277017.2935080472
7704.124747783726,-1.7376912032662561,-2327620.542395025
7625.048517507656,-1.7660015359805592,-2222067.2623641132
7535.527648675707,-1.7748720590055687,-2469318.201039311
7510.08004497089,-1.7619910416466504,-2197281.980637937
7465.709287421314,-1.8043953801970642,-4113354.8912060307
7572.461270767995,-1.8487789405630948,-2278843.2049864056
7598.121277929893,-1.9164669418189675,-2263516.1947117774
7604.13767541609,-1.9224444597169474,-1653533.9768406167
7662.082544290898,-1.9390171644821357,-6715478.613490904
7694.6503014379105,-1.9038381266380922,-1973932.19777705
7721.768843255945,-1.8848469054693993,-1773414.9401846053
7781.484359290416,-1.9327502724821768,-1511281.9393763188
7828.524536706681,-1.9552341331534895,-1631432.4162728488
7792.187081959534,-1.9026958558256886,-1980230.701140828
7826.431574257347,-1.874764391777197,-1774835.7813429653
7818.854614253534,-1.861197102763461,-1596564.2659182635
7825.846769105872,-1.847097629432537,-1389760.7355519354
7775.252543887598,-2.065059659386402,-1477713.018766249
7736.877778251923,-2.03461584365842,-2231378.300655103
7712.180079328973,-1.9756587642809642,-1848969.0399881962
7698.953326495776,-1.9591096004014068,-2669613.9920861176
7701.211620457004,-1.9145697646890134,-1617132.638739293
7675.021532178425,-1.9125590725075599,-1672080.7499043795
7611.726925139583,-1.8830109912705064,-1734750.0177455526
7605.94890183884,-1.8271839191724244,-2503860.2506386815
7569.254813339524,-1.7760673932516906,-2049948.406112836
7464.506749944885,-1.7076056149339887,-2451880.2088037226
7410.173667366422,-1.6989849888057809,-2101272.8690832714
7465.51242002496,-1.6967862096860342,-3452280.360850339
7460.530909688263,-1.6908015192676062,-1954834.449913744
7515.494709955866,-1.7113611193905718,-2117116.156568687
7617.789930807954,-1.6510776083619434,-1654708.1331804413
7630.835816068532,-1.622328314263376,-1481356.5855820386
7685.348374930596,-1.6139044527636521,-1721338.1898498542
7673.434998932433,-1.5965447634316559,-1695566.5526134248
7715.145148112447,-1.6332964078739822,-407564.61947540916
7727.361825117006,-1.6372521210737663,-2204028.0280566835
7762.634016237715,-1.4026953137329787,-1708285.9719054205
7767.720337013933,-1.6940122574810508,-2227455.9589395276
7764.6574142360405,-1.6936917430445744,-1682617.3967219745
7745.867592255714,-1.7029070618063462,-2007349.474840367
7764.026232783894,-1.72581964642938,-3747324.6164706415
7818.756296496109,-1.7825494737580392,-2456380.3690810767
7850.77263942813,-1.787664106887285,-1768567.0805494066
7819.1637122975135,-1.7980977788133345,-1954335.1707765604
7818.548298787595,-1.7690536549217226,-2084565.0461948006
7812.907085573834,-1.744675715376995,-2100676.9486919316
7793.922251249183,-1.7452540798935015,-2126649.4324113126
7840.441159045893,-1.7796954562735097,-3973321.5898778965
7808.559307385822,-1.7996596756631107,-2212293.1161316494
7863.3056028032715,-1.8210319218199191,-2886713.6339489752
8013.088532373112,-1.8438698826154147,-2118896.868545003
8103.462493255924,-1.8599843389405986,-1805873.5889684334
8046.583119889057,-1.8985460467054078,-2179136.5944564915
8014.235418288736,-1.9623191995720732,-1999645.0623276376
8125.384802465151,-1.9560386184931695,-1472873.0651309073
8145.110034430032,-1.9718326847850538,-1890759.8537867856
8087.534320908572,-2.036112683713917,-1758279.0941807553
7968.961714165072,-1.8262691956699841,-2223664.594331719
7779.014821279625,-1.8872108518692003,-2743084.584408675
7835.793789955536,-1.9498344677438932,-1889543.2225525826
7925.500163990173,-1.9369700090087612,-2139877.3968253657
7979.8585216525025,-1.8702200737729264,-1883205.9103409946
7953.224380294987,-1.888058132378211,-2665073.9354367033
7996.191327223218,-1.866317458835535,-2228572.3014235273
7951.956915997618,-1.871064181651511,-1736046.8173719123
7908.851999574887,-1.8876274105721353,-1687556.979404643
7920.611174373316,-1.8834852821692065,-2030016.4738164505
7975.96152110702,-1.883500438771753,-1945347.1063187118
8018.588065988319,-1.878283387665946,-1918047.972867044
8000.990114935268,-1.852278064107011,-1843234.3054859089
8046.738016733301,-1.8405557431794912,-4448083.773973451
8115.575982991486,-1.8890158384000253,-1558168.19964769
8152.249202155503,-1.8873143537702795,-1305996.890831786
8135.883469411308,-1.8267697209654414,-1427802.8474611114
8168.988032238601,-1.8129068720368047,-1638055.9664904075
8224.515768322379,-2.0289276853735,-2250613.817435408
8287.16504913737,-2.003138835870459,-1817494.572825527
8277.40469289791,-1.9428860926330167,-2089297.390580878
8328.394507960917,-1.8940361045709242,-1992431.1290490392
8344.770211609753,-1.845699416765912,-1943127.0728055362
8305.65643962287,-1.8367479700938132,-2292655.8528141454
8265.595895457762,-1.81404274217315,-3788697.9345788746
8312.634681585007,-1.7889282664338277,-1796552.4023834493
8352.532213053251,-1.756117871244576,-2201947.753003807
8322.45880523789,-1.759554894730159,-2274806.887714892
8288.023242581305,-1.7677691144368646,-2019633.4566106843
8208.386554711615,-1.8573783373758495,-2502430.527259335
8069.3480864814965,-1.8549528512087257,-2567144.8102519843
7987.118267759719,-1.8575967048561852,-2069554.0486705825
8012.720768308782,-1.8534898073685833,-2161799.901974461
7941.243526779346,-1.8532404144941501,-4324064.339121051
8006.29069422059,-1.8459179646801755,-2289462.8294405704
8134.453224298579,-1.848369083538392,-1946535.1535199955
8122.354343097727,-1.8383161624209405,-1688630.6498949863
