Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13
-1069.3120001323955,0.9348517131718315,823742.9903878563,87242004754320.2,1082.8464952483566,-29125.19493163093,2149.098661085794,823756.4757589806,-1059.5259663313586,2239166.724362951,-87242007585122.8,87242006785161.95,2238109.960033804
-1080.7074294663453,0.9407284319390188,844267.988793313,89520317122193.64,1091.317320504468,-32717.088031534124,2167.8264866651707,844284.0701056194,-1064.7513777688516,1901546.9945867865,-89520319869317.62,89520319052384.3,1900491.2572943799
-1083.3032035598835,0.9353898606666142,858295.8670121394,86941105372449.23,1097.4611612172146,-28721.73311918811,2177.864266998903,858325.6506598662,-1074.9526819565651,1764614.3392080797,-86941108036019.92,86941107201057.83,1763535.2945310443
-1084.720224640599,0.9271801325976727,800837.5970728858,76175508189684.6,1100.4815626482023,-24527.137732796764,2186.1316899679778,800861.404163243,-1072.9576463810904,1732644.946244403,-76175510646669.69,76175509864952.34,1731573.649011215
-1086.805933524752,0.9267928497011767,1114539.9161215185,104733773904376.61,1101.8789786892032,-35192.045745204945,2188.5345326479646,1114569.2376305605,-1077.5720712115778,2454718.2862181757,-104733777474022.92,104733776389259.17,2453637.2598726368
-1086.5205465261831,0.9137169065630223,825987.0873853309,78968665501762.19,1098.725463494246,-27737.805836188552,2189.5328301816,826014.9190784432,-1080.2092832299672,1822396.7197124287,-78968668143572.88,78968667339905.3,1821312.7089451628
-1081.01565188049,0.9222200239535453,823936.9354710756,81827764407024.81,1095.5997963670652,-27333.70975573157,2179.0028074018583,823962.9180246394,-1069.972333515501,1862008.367758745,-81827767114391.89,81827766312415.72,1860930.3594753998
-1076.7192519840048,0.8956241253278066,780423.0596991469,78735941016827.03,1087.0108953035835,-25900.946135448383,2161.9881949520623,780435.6021068484,-1066.821046165966,1855748.3049442656,-78735943673174.95,78735942913284.6,1854681.6943180999
-1076.138786859282,0.9006172906208654,642528.2832008653,71734390884114.7,1077.739159618234,-24628.393887825132,2144.8895927298545,642530.356016094,-1053.751390997322,1505883.6754000098,-71734393088387.64,71734392465152.0,1504839.567572099
-1066.8240537572858,0.8966427633139672,595676.5279999977,61670263090816.16,1080.154144055771,-24671.38347141789,2154.0272121207945,595682.721772296,-1060.5401929597613,1492914.6442472176,-61670265103955.05,61670264527604.836,1491849.4102067377
-1071.314276205492,0.9061228421160267,725479.7136721809,73466612325875.89,1084.959049669846,-24029.348540647436,2161.714949711044,725488.080095031,-1066.0011990506396,1800594.0767784945,-73466614875079.92,73466614168261.58,1799524.5747431475
-1075.4297750537041,0.8921948805951334,739545.2630862104,81246526296511.16,1086.1531748160821,-30087.540826144294,2163.401317303289,739553.0682312544,-1063.1824176303505,2033915.5284782727,-81246529048432.89,81246528333609.84,2032852.1837621036
-1073.7929770221,0.8840815986565226,845653.5571523593,80521979151723.95,1087.5539326252162,-30270.275846263015,2164.3374579496485,845663.8112286355,-1069.6949667604517,1634536.0052015013,-80521981672822.12,80521980852064.25,1633460.2158521963
-1084.8931054453524,0.8704182698003512,768114.5546024935,77965052743920.83,1087.0621357482914,-26836.126555936422,2159.425170186228,768113.9544487848,-1065.9761357896414,1750749.282930637,-77965055245274.7,77965054498606.55,1749696.8552139972
-1079.541152387885,0.8693671621394936,668210.3672525653,62448081266813.055,1090.6244605782003,-22679.15741630003,2171.9324057780677,668219.1545711118,-1073.2773421991594,1431239.198281077,-62448083360009.97,62448082709079.336,1430162.2301787597
-1084.726574000052,0.810339043627483,644936.7428361222,64804740304941.23,1092.8394958891056,-23374.890278694467,2175.232290417255,644942.5041557759,-1074.3895940261336,1381503.2069028514,-64804742348639.7,64804741721662.81,1380431.4676651317
-1086.7483437205913,0.77976654261968,660525.179988363,63955816215543.99,1097.44556629926,-26199.14275354959,2187.1133900532186,660532.2406153149,-1075.7357696224267,1427894.2515282647,-63955818312228.9,63955817672470.54,1426819.9151797441
-1090.531113855015,0.798907062559533,1184019.3052245514,136656190140390.34,1088.236210285729,-38894.79435294225,2168.6947894184277,1184008.5000071658,-1046.0497293731848,3107746.377594746,-136656194523664.16,136656193373165.16,3106722.60709934
-1093.7264011516363,0.78943154138107,672793.0692351261,79022717783003.81,1097.1587312011666,-27307.195006639937,2174.1680486591267,672788.5648937076,-1069.34575199054,1813401.5231659638,-79022720180962.03,79022719530045.81,1812350.5267286154
-1093.7721833750602,0.7762464399252829,796163.2632511535,78949732672344.06,1105.5125945726186,-29097.394633818403,2194.9654312433463,796171.0259557422,-1082.1747998535993,1523446.7219585043,-78949735096196.67,78949734323673.08,1522369.0638924595
-1097.9346897616786,0.7671574034500537,670934.3376982657,69340319087678.59,1111.583473347792,-24326.988386289304,2212.493227886118,670950.7883316468,-1092.2480029295427,1545537.6896651133,-69340321213669.7,69340320561568.46,1544443.9095728872
-1109.3391418695867,0.7728662219143156,1384729.5022829238,127930831887555.36,1126.2749999837115,-35494.40489827727,2236.5956191539963,1384754.4310377548,-1102.8876357040508,2168011.233112679,-127930835764685.34,127930834409902.5,2166908.0778013477
-1122.5622955878116,0.8493962920905663,823167.7189277731,81296836275978.03,1135.7310898777384,-27312.403478591426,2253.2166827099813,823199.9023827404,-1111.2587648775236,2050968.091025562,-81296838816199.48,81296838014765.53,2049860.4146361232
-1123.5941221950497,0.8533616868135966,706296.7782603678,68883039124392.305,1140.4569069793297,-24512.02416191181,2267.061850870051,706338.744351672,-1117.301795584921,1486156.5013870322,-68883041320549.41,68883040633164.75,1485032.0206937513
-1122.790204174491,0.8496802729306107,601013.5038096538,60752227591833.54,1135.092812164312,-21213.48238986918,2263.710837178427,601050.7642180094,-1115.4543547686596,1332870.967128757,-60752229534425.29,60752228949037.28,1331750.3921826778
-1127.8616714933182,0.8671060963481191,817554.9380827085,79104438096532.52,1144.5366489085175,-30929.936825952624,2273.8873008896844,817587.6459167921,-1115.9494934137172,1513785.9253375104,-79104440603095.89,79104439810856.98,1512672.3717804556
-1130.3563014046942,0.8570031166197408,646653.7566699933,67829038581433.734,1142.7259675417201,-22609.7072309691,2277.369423284398,646690.5716206568,-1120.5856397370696,1565379.075214446,-67829040624405.6,67829039994738.016,1564256.4225797264
-1141.7160852118902,0.8741898420605672,787599.6788660872,82834557612284.67,1160.7347560111198,-25770.723159273624,2303.1305568612875,787643.060335436,-1137.513366215404,1543381.5566779654,-82834559991042.73,82834559223510.61,1542242.9326194148
-1155.0754716776764,0.870513681262113,977283.243007759,87734738463705.47,1169.3141887315571,-28567.1746623286,2322.7148776131826,977333.783769764,-1146.8363423454614,2113019.166736184,-87734741518991.8,87734740564543.28,2111872.964772823
-1151.3012787481268,0.9967400615821286,1066827.829398315,98451982072632.0,1161.1112618874513,-29723.24373412736,2311.093544753435,1066873.5051028794,-1135.1685589086628,2254999.941529498,-98451985678668.83,98451984635879.88,2253862.8295096355
-1151.0298157834468,0.9907425630812905,714765.4324811152,76437327894009.8,1160.5749081020854,-26210.37173592345,2305.7552929453122,714799.2248303503,-1139.7807558937277,1981032.2089217415,-76437330320428.6,76437329626157.94,1979898.3387511445
-1156.5114294444793,1.0007667625428023,1081104.1430145777,135840845094543.25,1170.0666435228654,-38569.91290142011,2324.1339037547777,1081143.2660130984,-1145.6216096290711,2365050.192319771,-135840848566312.9,135840847518030.52,2363906.5023635146
-1161.1120416333497,1.012846227196103,706325.3765550897,88840982545829.1,1176.6577242040948,-28456.03051643686,2335.0480070852864,706368.220306098,-1152.0762347781983,1618716.891137023,-88840984925622.55,88840984241981.12,1617563.3330508627
-1157.5931597891706,1.0113947159193226,792687.9402406676,86891621373807.5,1174.6025368022244,-29516.80416316053,2344.600451293819,792729.2008011746,-1148.3345683918114,1854652.804432433,-86891623970897.19,86891623201954.72,1853497.04300715
-1168.3745949247943,1.013887983311439,888394.695271296,85746465698796.7,1176.6944836535592,-28049.825332797896,2336.7363797384114,888426.2029372026,-1156.006154102751,1758600.7087863279,-85746468326462.3,85746467460319.61,1757453.4458115841
-1171.7006567476917,1.0313744687647202,723347.8610966841,80033962107210.78,1184.9525496718618,-27700.50357271126,2354.9881147510896,723387.1559177829,-1161.4710589231179,1570427.6787551157,-80033964414634.44,80033963713162.66,1569266.1323950174
-1173.617717733393,1.0363987737914548,684698.5782594562,75434098586931.98,1185.1140684649624,-26548.8088169607,2361.15757568619,684735.9811106784,-1164.4647262090402,1777973.1913012636,-75434101043266.47,75434100379276.86,1776808.1656035776
-1182.6289068966303,0.9828436128655947,790346.9536888252,92224744209832.25,1192.0777562930352,-29363.543220126936,2365.3229782718563,790380.7009798867,-1166.8785967238662,1865915.3166864822,-92224746911424.78,92224746144579.52,1864755.5649672635
-1184.4952843989795,0.9943694392937173,833008.106030534,103963197096610.5,1203.6642233719276,-30649.704701992534,2389.261734293482,833045.7699016955,-1167.1615330924706,1712682.9376525537,-103963199614975.95,103963198806720.6,1711515.8758155443
-1185.7787461466412,1.0075518444451943,909194.0812455113,117288172982374.88,1202.4416931965602,-31964.025273160412,2392.835532527314,909232.0676251457,-1174.1508411428974,1921649.295513941,-117288175827506.97,117288174944377.55,1920471.5597353368
-1200.2694325177595,1.0257215445515748,1431413.7691788818,146470658517719.56,1223.8078447170374,-32156.996942258793,2424.6099550752165,1431448.343891733,-1182.5253120845034,2395795.4606753243,-146470662420160.28,146470661014914.97,2394621.869468951
-1215.6514798422531,1.0308364306390065,952510.0614073258,101522983385314.7,1239.7447369439005,-30298.800320242448,2461.1261238194775,952565.7506365571,-1204.9792091323118,1901932.583714732,-101522986157204.55,101522985228934.95,1900725.3463614797
-1234.5457254746589,0.9728153394311788,1027271.6001581004,115170072996238.61,1258.9810682408672,-29964.1601286484,2491.30351537656,1027336.9348162385,-1217.5208649359222,2053276.890331511,-115170076084506.42,115170075081069.77,2052060.592219535
-1243.4533198257698,0.9877719080802282,938943.4246084989,101952288993082.0,1268.444398632516,-31710.26494310024,2503.1538707456975,939012.5876797546,-1218.9082556725239,1884355.7937878233,-101952291816894.7,101952290903518.98,1883137.6394350415
-1217.855487318319,1.0044784787799794,871955.2345348924,99925422674066.86,1249.2275609829926,-31107.097992251536,2479.247307090421,872019.2481363913,-1203.589590550288,1785284.335398751,-99925425346181.33,99925424499290.89,1784056.6955485155
-1203.4815400473174,0.990788019270117,834241.9503188777,83593392785352.3,1231.018823386961,-28526.470006417203,2456.1717297775804,834281.1232211359,-1198.5050903357417,1685998.0728456161,-83593395323866.52,83593394512111.11,1684781.9131942333
-1223.2777288988534,1.029400931991285,738630.8639833257,85337636625743.39,1247.9081195317644,-27692.32651304608,2475.30546879286,738664.9442537335,-1212.059858845044,1655732.3712380736,-85337639048887.8,85337638331825.08,1654522.3159945393
-1236.101429932899,1.0260442661838305,844960.2109988284,91099391149941.34,1259.7001053508445,-29426.989631729262,2505.6535133092743,845014.6414675481,-1230.8673298982596,1713623.679507485,-91099393694555.7,91099392872853.6,1712382.5432582905
-1240.5413030745663,1.019791395198876,828290.3782356704,83669905901328.08,1258.9593467480022,-28648.22608949518,2507.9534295307603,828343.6936956043,-1226.9892079797705,1667094.8350021185,-83669908395859.33,83669907590049.11,1665858.8515366009
-1225.9488041676584,0.933049127672691,748478.5695582982,82627699098161.02,1251.6442163045958,-27663.55842614475,2487.3442998847067,748524.4037462164,-1212.7270985489574,1637028.8565788069,-82627701471373.33,82627700744468.55,1635796.2036308027
-1221.8934571458424,0.9393037619606787,750023.7379785756,85546502999242.27,1243.7983016893788,-26827.64131600872,2474.6958188931076,750041.794025216,-1201.8373901258208,1530374.299510306,-85546505280510.52,85546504551203.36,1529172.4319328747
-1237.1050742955465,0.9261493374059366,1095476.428869856,125827102433997.6,1255.4944901553092,-35748.94756456327,2481.182859193126,1095500.339861354,-1218.6615217920282,2615485.528612323,-125827106156243.11,125827105090361.11,2614272.1847347687
-1238.9018316284553,0.9358537429849585,1099725.4018360344,113558379610153.83,1254.6306430928967,-36769.85941468646,2494.676918914676,1099753.1450279872,-1222.985212794934,2200737.10073448,-113558382948421.11,113558381879293.84,2199513.525476825
-1239.387836107283,0.9396452371582094,837594.1820849868,88526490908401.73,1249.227004021637,-34697.49687994644,2485.600899449657,837617.5263961537,-1226.052398979785,1805834.479603939,-88526493525155.62,88526492716097.73,1804608.8823537792
-1239.1934565942065,0.9479335263933002,931784.5491164228,84887958310594.2,1251.946089359288,-27913.331854011416,2487.2238848396437,931805.627541707,-1228.3665734119727,1708724.5015870861,-84887960965690.52,84887960055642.9,1707495.196088221
-1233.7269922820442,0.9346587174796754,966974.0164181865,89795214715623.4,1250.1359649538465,-28713.081093648412,2489.713947667904,966993.9390929618,-1227.618017350153,2050582.6290351867,-89795217731930.19,89795216787504.58,2049346.6813265882
-1231.0949043081257,0.9305352568795103,739656.6236105174,76403730648958.58,1243.0909607678677,-29202.588527171574,2477.5731926479975,739666.2699027143,-1220.1452668431348,1501010.8370514547,-76403732887835.12,76403732171231.9,1499787.2506545729
-1227.7942399230399,0.9305375540052122,692149.5365395172,68947698979295.695,1239.6723319676828,-26138.184083513257,2472.2442977906485,692154.2561186516,-1215.5831963800665,1408937.8818151795,-68947701083598.63,68947700411448.14,1407718.1422389874
-1230.5269151177654,0.9139414320750585,626363.3314507954,70168331820815.51,1244.0444786085188,-24234.53277656146,2476.534348327681,626366.4713204372,-1222.5518968603387,1293104.8440933342,-70168333746427.92,70168333138131.86,1291880.0647966207
-1234.004470429364,0.8958325836630632,1189087.5265725986,105612956555156.05,1250.427255742784,-28897.771768607894,2487.8106993238207,1189094.9358852073,-1224.6917423882487,2010157.1140546927,-105612959758317.5,105612958591951.42,2008927.038501057
-1237.3273018764003,0.8716970234354585,707386.3483931,74212532939984.02,1251.7338870828348,-28335.899119139896,2489.5979883136847,707391.8347130845,-1228.1371053334983,1430185.8673865271,-74212535101809.03,74212534416564.66,1428956.0870224105
-1239.2337805963462,0.8706035879176982,617966.8538521101,73399334130033.06,1251.6213808890195,-27960.75101056141,2496.479802822496,617974.3776202772,-1228.9057120041166,1397255.591312421,-73399336127212.27,73399335531006.94,1396024.1133300927
-1251.7979376387195,0.864619565095514,793040.689487341,87415487475864.1,1271.3706735944209,-28414.434350262363,2525.674380371627,793054.7354679179,-1237.6800811989863,1498998.3536875213,-87415489781142.56,87415489010238.0,1497762.963831416
-1262.733539677551,0.8536074096362992,2378124.6782184364,213251905809632.97,1286.1708076946666,-45795.07850115447,2551.0292663357995,2378156.3860562546,-1249.58847194137,3535260.323892827,-213251911777761.16,213251909439130.62,3534004.854688717
-1272.4434925574237,0.8311315876994508,881142.7309291422,97503198426419.73,1283.225039085319,-30586.545945108424,2545.4514097525334,881166.221860386,-1254.2285169942108,1898607.3901046948,-97503201155781.5,97503200298911.12,1897362.3632576473
-1268.9713954671095,0.8238172461696013,704952.9123828163,82019892788248.56,1281.9456988516883,-28382.266300176074,2551.886541254217,704981.2331715428,-1260.3617754412026,1346870.829391634,-82019894968091.06,82019894285195.98,1345608.4715780872
-1282.981758365227,0.8207436344077818,965567.0384646339,99122076333257.84,1299.8341836682953,-32385.698546647083,2580.977746775763,965598.9089073194,-1272.347026850648,1904832.1524840586,-99122079094508.67,99122078154918.11,1903565.5149794556
-1287.8739955198487,0.8138151534951851,1028720.7322888068,107613188203597.25,1306.6530615439328,-33287.46275270933,2599.6544433027025,1028769.6795286775,-1279.6872205550526,2120107.7320952322,-107613191383378.94,107613190381540.14,2118819.488834333
-1296.993680755141,1.0383613526439728,844902.1037775683,100657405063459.06,1193.0708183899285,-33232.1192221628,2369.9340613342106,844829.7118342464,-1165.256168295235,1784488.5298741357,-100657407659877.6,100657406842230.9,1783448.112694951
-1173.0491715816775,1.0296446253601326,779162.769214759,85294455231077.19,1192.463730512411,-30079.801856427108,2371.560945453686,779107.2403903982,-1160.6523257305028,1563101.0669399758,-85294457605782.69,85294456850777.05,1561927.0792885097
-1162.0981974094336,1.0786403003767984,870763.811208192,94112051601871.5,1163.0745506656613,-33706.17820597958,2320.5137663361666,870681.8101776917,-1135.5500774371942,1991704.1393375292,-94112054447434.5,94112053604539.4,1990574.7938095927
-1149.620592161708,1.0770393511817826,954068.691026605,95055033600393.39,1168.355101277351,-33753.06080371474,2315.258835946831,953985.4742608578,-1135.1590905656187,1938615.4618842704,-95055036491730.88,95055035565584.36,1937479.6689716824
-1143.9896014651254,1.0586244112659318,638741.0117047657,74808040508774.9,1158.3297968779823,-23670.433893306745,2309.298346912321,638663.6396636354,-1136.2267854841516,1334646.1859585398,-74808042503395.23,74808041882516.2,1333502.5715262438
-1152.8086389607072,1.0602670248920933,1631277.654546159,148769354979744.2,1173.6445632707291,-33042.78893655592,2323.7792307635827,1631204.4566797556,-1142.3483477426776,2626974.702564042,-148769359261339.03,148769357657249.6,2625833.557252827
-1158.2890273067583,1.0486947393517214,657913.4066229254,72710772885582.05,1170.7622882559103,-24427.34979374403,2329.8273855154503,657852.3903646574,-1150.0255030671717,1321136.4439717338,-72710774835439.02,72710774196096.0,1319984.9229160352
-1159.7821293086372,1.0472410059396733,700184.1140164579,70486681168255.55,1174.5022837582305,-26285.340716875984,2335.120857630589,700129.3976316263,-1153.1589676533301,1305685.7804507064,-70486683178280.62,70486682498514.86,1304529.926124269
-1166.5506578777351,1.043194022984329,755245.0301298837,79257541268985.94,1180.8243521047436,-29417.52246295722,2345.4939287003444,755194.3111402448,-1153.1589676533301,1469283.4987210217,-79257543505891.77,79257542774177.6,1468133.5279115597
-1174.525898919705,1.0493681841599778,900631.8586309592,90912684899287.44,1197.3577499433693,-28497.536460977048,2382.3808109228394,900598.6650708774,-1171.1259840210653,1704811.6904007893,-90912687503381.84,90912686625288.9,1703636.1863663374
-1185.1768937058653,1.0494141440700344,1069462.642584146,104178790152638.45,1203.9477167018879,-29089.709257306582,2396.216065170782,1069447.8096450218,-1178.9997467040587,1832354.5674244985,-104178793111130.72,104178792064789.3,1831165.8240844486
-1182.8024560550102,1.055123493134142,883020.6425442027,89720813289070.73,1198.6855458149303,-27430.86123653502,2389.8094500905013,883002.9559300295,-1172.3936280662301,1691305.1581609466,-89720815815919.42,89720814954388.02,1690126.1275585839
-1178.1559502504447,1.0499866037822607,728186.7925938908,74951592472533.86,1193.3910711693525,-26781.847604560535,2376.7005848424287,728168.7013472928,-1170.3027951376062,1416219.3823001198,-74951594620709.72,74951593913382.3,1415041.3527800974
-1185.3298352940913,1.0480757012252118,858159.8809984595,87536361581132.5,1203.0866544462533,-25827.674599652833,2390.7196363376925,858137.9345489027,-1172.5334253664657,1667993.3070059654,-87536364119714.56,87536363281418.55,1666826.566201481
-1168.4995770529729,1.0744259285343203,2192106.476757445,202004112182513.47,1213.8655275596411,-33477.66446225337,2412.9479640365153,2192113.3174682055,-1141.9011077741943,3697243.8575068265,-202004118111737.25,202004115947205.2,3696066.8351957193
-1171.5502771817007,1.0757441662342706,901743.7400786321,90884920923549.97,1190.6536061069696,-31739.235900453077,2362.7532699697563,901722.6197977021,-1154.2656498667495,1798953.2297201238,-90884923604598.86,90884922728707.62,1797799.5276037564
-1191.1000663295547,1.1084917248237993,713309.0069414582,77575186549090.34,1222.4900741498761,-29312.277380351094,2413.279801612134,713303.9811449705,-1177.729874813472,1434733.6351681107,-77575188690120.34,77575188000112.98,1433562.8938216018
-1202.992305192628,1.1173481225408057,912299.7607005266,88938141435171.94,1220.7033421213662,-29142.163670291862,2436.6588114714627,912329.1706550319,-1198.437698011724,1802942.9059287186,-88938144279044.75,88938143389864.84,1801731.9714659886
-1208.7297869003864,1.081357601458647,720847.5061795344,74739610870128.42,1228.935230955959,-25456.682525889126,2444.584705737332,720878.8977189984,-1198.9300518500038,1619519.4899440424,-74739613152991.52,74739612451565.64,1618315.7087587859
-1211.2083763247242,1.2679059420867733,820380.887038682,86000620034831.73,1182.9257672991225,-28192.87605136308,2351.07468148266,820379.1372888875,-1158.6183028601417,1870707.1268118895,-86000622673281.62,86000621875249.33,1869585.3883735389
-1157.5923800432736,1.0529488360137644,639052.8643930259,72427434131870.81,1173.9464363254212,-23998.91994853843,2341.786905310271,639046.7850205901,-1151.7793743757059,1443250.4480968479,-72427436241228.8,72427435620361.44,1442087.5055460236
-1159.3008033051967,1.041367679131689,543945.4354264644,56770635443495.23,1171.6935276423408,-19699.855211112445,2332.6090733094625,543934.4563535918,-1153.8618528839968,1236423.745881305,-56770637195747.57,56770636665684.58,1235265.7365599913
-1156.1185489042944,1.0101364278992313,1237918.9797471324,116753308148061.16,1167.6438616263513,-41533.780375022034,2324.0750886356354,1237901.5717528772,-1141.3491590708736,2219332.488239443,-116753311609333.8,116753310407165.06,2218190.054565221
-1146.7966866969487,1.0109131871084829,832616.4636154433,105007109013945.9,1167.3882163641674,-34265.31975949063,2319.5921066850506,832596.989266711,-1136.0407603914077,1517431.2675963663,-105007111553338.56,105007110749221.22,1516286.9703294483
-1135.8246593854658,1.027174957443474,1152719.2410935329,98991713921890.56,1159.075568133024,-30648.36239678335,2309.1511977221926,1152695.9996531284,-1126.503354139475,2348372.6660348503,-98991717255497.52,98991716127701.72,2347231.1659392524
-1141.3393565510166,1.1578291292100233,1192416.8176574353,98861127290904.64,1155.076585600387,-30828.53141186102,2298.610481284425,1192382.0059853755,-1128.085124389153,2183214.6056660484,-98861130671193.7,98861129503849.81,2182089.1245587813
-1144.6298842394312,1.1573450209024827,834412.9318854088,84095452822737.31,1157.3022031770467,-28057.167603466907,2301.9622747219473,834388.4577502842,-1136.213418411619,1701634.7309578285,-84095455362382.81,84095454550283.36,1700494.8451590233
-1141.0564201824122,1.159883349627853,744831.240172387,74792214018062.05,1157.2153172055857,-24851.60865428438,2306.0158394674254,744807.5278211564,-1136.3348359871227,1660193.329864806,-74792216438227.78,74792215712491.95,1659049.8332855331
-1138.9908732993285,1.1659958781631825,795096.767470419,83512659157074.6,1154.831522603958,-25251.00367916169,2305.6925790966816,795075.7747336394,-1135.630279872389,1625951.7882748533,-83512661561355.47,83512660785763.97,1624805.414656002
-1142.493046302841,1.1576545516292873,710838.7546716516,72178267421185.83,1154.7869656955165,-23555.915785575708,2299.225700797734,710817.2305380427,-1135.027647685716,1525549.0859932243,-72178269669483.77,72178268976463.23,1524409.6944419257
-1139.5968472541347,1.1693348778455277,762849.1327321038,91463246109186.03,1150.861502061808,-29806.266740526753,2292.562772101642,762825.0251332473,-1131.4257785995653,1825738.3651753704,-91463248696219.47,91463247957454.11,1824604.7376171402
-1135.261014493679,1.1809245708120322,1117057.767979652,106998159673246.55,1151.121603014836,-34264.430933781485,2288.6856527135924,1117033.6267403294,-1120.637437143133,2090381.513839609,-106998163048781.84,106998161960290.38,2089256.8724072813
-1125.9306864737287,1.1919861665283076,1203668.425088394,132851602610041.05,1144.8318384269432,-33515.199383317165,2283.0793911011942,1203642.1176871196,-1112.7586618079404,2492064.352636527,-132851606161111.5,132851604985280.4,2490942.8517978904
-1126.711212117355,1.198712000317549,939388.1320736984,102956762952616.9,1147.1315318638872,-30496.81488988491,2279.897805053919,939363.1496834889,-1113.7706605909211,1826561.4144538771,-102956765773091.23,102956764858523.34,1825441.4844690477
-1126.2634151875168,1.1412322934945924,62748.468792504864,8249508323847.987,1141.4443994626674,-5942.203417770043,2276.0636830825156,62730.17606513642,-1127.4847200479019,225479.91315233512,-8249508548559.345,8249508486070.284,224341.00860804584
-1138.4475018008827,1.1501605731152122,900817.6158252909,97483150543574.36,1160.2106553755748,-34022.13644489323,2293.9733324306326,900800.242056311,-1122.9343457732996,1937249.0703095484,-97483153388009.75,97483152515491.77,1936127.4176432467
-1139.7056775030035,1.128504767014935,814415.5580099933,85241354853405.28,1142.9983216445698,-30716.870184465162,2273.457660900036,814399.726104982,-1117.9918707044108,1731186.5064371084,-85241357413793.97,85241356624433.95,1730073.6977601708
-1124.4114072881403,1.1265567696166305,741203.0479786514,82824599088712.06,1137.3652144948355,-30454.76932108241,2252.5399746630237,741182.8823851808,-1108.3653506355947,1834162.5415727124,-82824601657447.55,82824600941078.2,1833053.0144006892
-1109.407425331774,1.1615912722437112,1139964.394964025,127475660904385.34,1133.2765611839595,-37614.73837729873,2251.6716719097667,1139942.192924902,-1090.023499275594,2425126.170578736,-127475664488341.72,127475663380412.03,2424027.2964065596
-1103.011726694061,0.9856459570500545,949121.7285200746,86838712306733.19,1134.013421057313,-29830.375651308234,2245.987992668951,949106.167660307,-1093.0884576150231,1783357.6853135556,-86838715080660.3,86838714155790.75,1782245.7274507848
-1106.1606748059025,0.9976472368931055,885606.7099152375,91606139705893.77,1126.0032028422174,-29418.550907295456,2242.185171925729,885581.2806749323,-1096.6168078022454,1990329.795409799,-91606142547933.69,91606141686157.3,1989229.5742822804
-1142.4390210513561,1.0496118880896006,1433480.7825412145,164150174434890.3,1106.0695559281394,-39344.26529715952,2168.234516554225,1433397.4986337759,-1010.0900764153598,3243172.9056196096,-164150179124284.4,164150177724689.22,3242257.098963987
-1070.0923029914804,1.0965079473301058,1200112.1349347718,129592830493153.2,1117.8749088197515,-40107.8088549662,2209.516715009945,1200090.8887248794,-1068.4139556427544,2756480.1660301657,-129592834475223.27,129592833309756.9,2755375.284138632
-1054.7694049629429,1.1544521820868523,1160701.0860262946,134239454654332.77,1086.3586935562691,-38976.92829343184,2159.6261218433,1160651.4573163574,-1020.3643425406462,2767832.455719792,-134239458563280.5,134239457436242.48,2766794.1459709844
-995.434306698465,1.2427607488555124,1894608.9032338113,186831977805619.47,1045.3518567947176,-55860.104822997506,2077.3989093364903,1894532.580674963,-963.7854232400974,3584067.4578554775,-186831983313599.72,186831981469770.06,3583060.4061146486
-988.2848165621904,1.1536302104981557,1497986.3853218737,150579487910209.7,1028.8513196760675,-45712.72060994694,2029.0661370812363,1497882.534084739,-973.6224747013003,2675882.6950553977,-150579492192074.25,150579490734693.88,2674893.5342500163
-992.970755230727,1.1588143991485944,917083.2734289363,93037848927326.14,1014.5841975930548,-36553.545027823675,2014.251299201204,916982.969645763,-977.1051540573701,2031619.367459451,-93037851758658.72,93037850873063.94,2030635.5052502288
-993.2970231927901,1.17235191034918,844981.7854538958,87919068679679.11,1022.1549732986447,-34646.531538081275,2027.5193440046842,844883.6842579473,-976.0814590859235,1759423.241410643,-87919071264791.14,87919070449351.42,1758445.4410574217
-985.1457823624769,1.196070456672501,974776.7615156985,96089625599165.62,1019.609659903916,-35493.723681694566,2025.610748831587,974703.4085634057,-970.1542763404742,2091596.6178229756,-96089628687897.69,96089627743582.78,2090599.9625455937
-987.4123922949032,1.2135218415660953,989187.5957803152,94537950329500.03,1011.0591891739654,-34274.301276500286,2007.9341321146198,989098.2315257584,-976.8405974134978,2062700.9540442615,-94537953384555.62,94537952424577.8,2061722.9645469638
-1000.7170851555768,1.2151173764494743,928790.2246161007,93532840007911.8,1021.8046446060224,-32269.433570477675,2027.5709186262056,928725.5534103293,-994.7413353799261,1914567.1424928491,-93532842883719.84,93532841982102.95,1913566.4752000386
-1001.9094280254751,1.209111021673865,1457173.3159728693,131588018960607.14,1016.9200935181076,-34571.14901894706,2024.0426798312542,1457113.7026167116,-984.0510191220661,2747625.322365664,-131588023162716.03,131588021735048.27,2746638.110590849
-1003.3441604772961,1.243963433871717,862465.5180990259,97975748648906.38,1023.9361357135991,-37336.75487351534,2032.800340185458,862412.5597905611,-991.7292883692716,1914744.438325727,-97975751471411.2,97975750641182.94,1913750.1570404265
-1015.6798519716348,1.2430315315747154,982904.0931089423,94485295778069.0,1028.1333964888017,-35054.426585566194,2041.0644213864005,982864.043772295,-1002.1528201378371,2077061.7720559672,-94485298770636.86,94485297817672.4,2076062.2108884088
