Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14
-2961.0584322251225,-1.1975542226211031,1827692.655253449,-180035805602519.56,-1007.326254375347,-47758.934506874124,96.865906592751,-1827766.2015114187,928.7268723000482,-3453752.420349431,180035800298756.28,-180035802075611.88,3454725.234797028,-3477028.8661911925
-2886.95145547675,-1.1116658867747682,1445430.416210764,-145102030633021.72,-991.4259389524844,-38075.82976608472,31.402613093831746,-1445530.489766893,938.206092275698,-2578571.119568132,145102026510698.12,-145102027915075.7,2579526.5221022796,-2677758.6527561527
-2883.574208300962,-1.1166614959577223,885650.2783220703,-89653518208723.38,-977.6777961093046,-29263.418650925025,30.080502886153113,-885746.9334660266,941.5620860763853,-1957745.7518268914,89653515484194.97,-89653516337591.31,1958696.0584972408,-1839801.2891116699
-2874.8076204328686,-1.129706568162466,816162.4650352555,-84720937804245.08,-984.9731781231766,-27447.55257900098,10.50711048053995,-816256.9977130542,940.5756289189148,-1695453.5772894912,84720935316958.0,-84720936102709.78,1696398.0686993802,-1672000.779291146
-2899.0046953257556,-1.1525623312931292,941268.0853477643,-92594284177981.11,-982.5204527642863,-28263.229214625204,55.147356054011425,-941338.770021255,934.8640527111883,-2015539.5200282196,92594281205414.22,-92594282115431.73,2016502.2262091807,-2032230.00303667
-2856.6973833606044,-1.169378906558446,955110.221242329,-91099052382021.16,-974.2810130028677,-27141.921252771328,5.503765428959923,-955196.3347927404,941.3071529154502,-1987686.4101750527,91099049441872.75,-91099050366906.36,1988631.1631934117,-1985921.3591411933
-2904.3661275457052,-1.1709164024430638,896944.7061289942,-90130503612137.81,-984.6355929479596,-25162.2345365904,14.894429675021797,-897007.0248622056,958.556735636398,-1844932.236817341,90130500844784.4,-90130501713605.31,1845898.8457812471,-1871325.4689698108
-2902.48380842564,-1.1651285341581057,1406104.3618640658,-126801393162278.78,-979.9287217450125,-27393.73541083642,20.16977499178404,-1406161.8067314362,948.2552891290593,-2647710.097767334,126801389116862.88,-126801390492604.72,2648663.729093928,-2640246.6451093913
-2905.4582075370117,-1.1987131589014492,833031.1802972737,-94411797529603.06,-986.6895491730082,-30065.617026264423,8.566290908806764,-833082.212200223,955.6542545114795,-1845113.895751782,94411794813607.86,-94411795613624.16,1846074.406598387,-1883870.8014501592
-2931.2060274303317,-1.1978151553783476,949102.5560008675,-91048313078257.97,-990.7341308589157,-27839.693610487895,9.428126003184616,-949141.1485073167,965.6986210523174,-2001530.479276954,91048310198430.53,-91048311116725.1,2002496.0761494024,-1931658.4844839626
-2960.06328050511,-1.2125615537844787,970545.9089036061,-90114775229441.2,-1010.674734356554,-26469.941318738354,2.6400341445038293,-970571.7343841908,976.6263980834693,-1862317.2621483514,90114772408206.77,-90114773349313.16,1863289.1637336058,-1851589.424031772
-3000.0013778478797,-1.211395453663595,1529471.5033230262,-164381376862182.9,-1015.0526076065469,-37581.96231439981,6.220369126813466,-1529475.9330147956,989.5356766518255,-2480162.2713880506,164381372809616.94,-164381374298506.97,2481156.892431212,-2524044.799517134
-3022.013434035928,-1.207706551447075,683495.5835230614,-80951939134222.45,-1022.4982660100229,-21656.659912034083,17.02491951849038,-683488.9350809047,989.0993384205833,-1496608.927926023,80951936922009.89,-80951937580833.73,1497602.2258142494,-1529673.5785738796
-3008.516467443943,-1.2092589813097963,741435.8074933104,-84509735642079.0,-1015.9274308745975,-26551.870102919307,7.994381906085891,-741433.0681694086,988.3651309170904,-1685197.3959495588,84509733268888.67,-84509733980765.69,1686180.7330813129,-1632715.0811133473
-3014.334417867454,-1.19743538599802,555124.5705084562,-67042421537161.24,-1024.517336644628,-18998.268721657256,7.90088852369729,-555118.365059628,994.001568930015,-1296560.587690089,67042419711607.18,-67042420244730.555,1297545.0496082897,-1271372.1821079906
-3032.353952404564,-1.1838093455740777,512547.812976745,-56695407266361.97,-1023.4305163269576,-19146.793982621188,13.02660149252506,-512527.45125050057,1000.0893728131423,-1079043.8631959918,56695405630445.39,-56695406120836.06,1080050.403733703,-1124339.7228109331
-3037.4785919706096,-1.1813079471819512,710143.2079873979,-78632894774044.33,-1028.1878374607,-21727.909751820913,10.899439197683705,-710118.8429786396,998.7567432581917,-1553891.0236326968,78632892544789.97,-78632893230196.98,1554893.9276313162,-1520069.4906788378
-3059.504387714279,-1.1651736322642892,719423.4647067192,-78348213282578.95,-1034.102823495783,-25783.23395187725,7.14081201313661,-719389.7890290573,1011.884995994256,-1354553.2454064868,78348211046658.19,-78348211737282.17,1355571.9266420237,-1517464.9857872645
-3071.762540154537,-1.106790864988634,685478.6651091619,-71240945432153.12,-1034.8595724577165,-20619.451267081033,29.591138557436807,-685435.9426586705,1008.8665873687856,-1613015.9943720873,71240943313792.11,-71240943975615.0,1614042.8429354073,-1433880.942246272
-3032.165892237003,-1.0486974477596882,467648.18230429606,-54100374880413.95,-1021.6583283324159,-18454.911580067237,40.13453005203712,-467619.9394401391,989.6902466525609,-1068537.314826977,54100373344423.93,-54100373790597.07,1069540.20896712,-1069333.9741781014
-2985.6500899809976,-0.9347815097075972,1309867.6641246895,-98738268270379.9,-1008.2552844839332,-20707.25926084974,13.566630432594138,-1309860.1263683273,982.8145651267967,-2005466.189525467,98738264957279.9,-98738266243459.48,2006452.841093574,-2004191.7727332637
-2989.1916751228455,-0.9205804083326656,825323.1801068553,-71872454860942.83,-1005.3012800254361,-23095.471239383343,31.584340184973826,-825310.531960349,979.152114831596,-1475933.2272795641,71872452567781.44,-71872453367024.16,1476931.2205717862,-1468813.369228074
-2946.9251524634437,-0.980256449243098,872311.0702737871,-88896611603566.31,-996.0265432799258,-25270.27746112438,12.972287311711284,-872323.3639558594,969.8113638149384,-1536178.4417200228,88896608963221.84,-88896609807298.38,1537138.3618345892,-1768979.646905064
-2937.9782329278255,-0.9725574005352055,1262068.175187022,-99992476861524.86,-991.1581249581548,-27781.6728130351,24.788412485977915,-1262075.879884352,962.3238427029299,-2254152.125233255,99992473558092.88,-99992474789429.47,2255127.861138007,-2042308.9554834473
-2916.0945557126106,-0.9325772434909272,587645.6306595529,-55456319472550.52,-977.5661622198846,-16116.387372891011,17.190545567889444,-587663.445335169,960.0407149837355,-1091923.8881594765,55456317773911.56,-55456318342499.36,1092891.6392438016,-1111952.8737297894
-2893.956911398965,-0.9169754147802697,597099.4308471999,-62517051853910.875,-974.0427175850674,-18636.0825835743,24.379982727090578,-597122.590102612,949.2428196893128,-1238862.234729474,62517050058965.03,-62517050634503.49,1239824.3190308507,-1198788.6936552695
-2881.3144807624344,-0.9013556322489603,706699.3808571956,-65769773058104.98,-971.5035833021549,-20378.4915958436,14.334435443191182,-706727.9640705399,951.9204229312169,-1190742.195681536,65769771090054.43,-65769771773468.04,1191701.432563807,-1262276.300430294
-2864.1903788268055,-0.8977795193338753,647401.7569526767,-67678914530048.336,-962.342090550239,-19519.17299399878,25.82424617146171,-647434.0337718319,937.9253974479738,-1405672.3894985302,67678912552772.79,-67678913177747.8,1406620.711416836,-1330812.9375045025
-2831.4888410254052,-0.8590026918875489,617333.2445123094,-66952603837478.734,-958.956041471631,-19435.816908148256,17.17669867199004,-617376.5396500207,929.0655308780481,-1352603.3600186566,66952601831702.53,-66952602426722.42,1353537.8356311305,-1389344.9833531878
-2822.141542251772,-0.8526010369543284,474282.1056148824,-50039038031619.17,-947.4314524931955,-14926.539046136515,23.265683298178715,-474325.8739085403,925.4648012428634,-1054828.95871707,50039036453115.62,-50039036909592.805,1055760.7456404364,-1105151.4299388437
-2805.6008347286406,-0.870341123407241,628330.3708770552,-59293852815933.05,-951.7336508469953,-16486.060400297174,-2.020358717944532,-628380.9379697645,926.7174622904892,-1369915.119850122,59293850853135.375,-59293851462130.41,1370836.888870537,-1335347.9655435528
-2850.9453398679634,-0.8554564114723219,647289.4919024203,-63536695798056.35,-962.4768025994911,-19116.11865260572,4.943127155460161,-647320.6678396814,941.8975244460364,-1368503.6022395012,63536693817286.83,-63536694442584.84,1369445.2657782675,-1334385.578920565
-2865.662014042139,-0.8547702388087131,1003089.1756114756,-80048436156020.86,-973.5081629991911,-21354.18053731929,-0.6641143017706099,-1003115.845323349,944.8735336615827,-1658744.6801210223,80048433434102.6,-80048434412952.92,1659682.5909593976,-1719722.8668692291
-2919.6573942295595,-0.8447790415718847,621929.337864556,-59501549612163.164,-994.0053258397551,-17808.707324462597,-2.4787017062361656,-621938.3436602342,964.4051706989425,-1290506.7992332992,59501547778246.766,-59501548379454.164,1291460.252282827,-1212883.1051540074
-2967.405462880316,-0.8449785001482842,494615.813899877,-54582242582904.61,-1005.95390891743,-11566.263335785135,13.773797169691193,-494601.52172966837,979.4977505276845,-1163710.3357658437,54582240914565.67,-54582241394669.57,1164698.6292924543,-1174657.4890741208
-2977.888743819075,-0.8513050754490981,557767.7609938429,-65091841687585.45,-1000.8826174696935,-15261.453307922158,13.621481314799667,-557750.6955533692,980.485281087938,-1310285.5987685507,65091839844464.35,-65091840384008.16,1311269.854570251,-1286318.6684631808
-2938.0252479697165,-1.0524602178857205,713404.0940079105,-71450249714379.77,-984.1493414873131,-21447.64800100976,21.595253887454533,-713400.763909952,961.6341814149268,-1376672.170118422,71450247620364.52,-71450248309365.8,1377630.030193231,-1381591.0104370206
-2921.7210110796545,-1.0482993174297395,893868.7126644307,-85826334672361.56,-986.0041814961368,-28016.221048874973,7.145964346494566,-893864.7659770786,967.0586223782319,-1740971.7559295357,85826332033985.34,-85826332896925.64,1741946.3434273526,-1745441.0718632715
-2941.764446563893,-1.0583588574340141,709242.5989009956,-79102206323451.45,-993.2115444818122,-21430.95050125087,7.419896736686383,-709231.5517615749,972.4245628898694,-1494372.5805328973,79102204096499.67,-79102204781382.7,1495348.6181369813,-1518651.593824306
-2953.19554215994,-1.0398418401787792,521540.1438904951,-52081253190092.74,-994.2806536535649,-13717.243753602206,9.827109817582482,-521523.94782577053,977.2811737810289,-1069373.7442486333,52081251635687.53,-52081252140576.26,1070356.923843835,-1033817.1486512973
-2957.4930175414943,-1.0343689226068316,856955.3097938277,-74961165858262.64,-993.9001323670325,-19145.96064229122,10.995938107865413,-856936.2648912822,977.0793740578468,-1600554.2287692395,74961163403086.2,-74961164237956.58,1601539.8956562434,-1599182.106785269
-2971.3743696700303,-1.0467082833935244,1137392.2605499602,-98406795198315.31,-1007.873689794618,-25707.11374305615,0.5548418984727732,-1137372.1259825795,982.8322762727141,-2171887.2179070525,98406791856621.02,-98406792965361.45,2172870.2473265356,-2205238.0546432184
-3002.4687014846177,-0.9891042571651275,776129.8035908208,-74409419383562.83,-1011.6622649168073,-20256.353254667578,19.599690773794123,-776096.7714181271,987.6196526843772,-1620938.7184188776,74409416965824.2,-74409417718724.16,1621936.6667096852,-1642580.5124524029
-2992.806466334486,-0.9889303774264306,864546.88710831,-96054619945856.55,-1005.5637270058513,-22677.30179828812,18.279942052238425,-864517.2087557765,986.4319325051159,-1796987.4929125411,96054617336403.52,-96054618175307.14,1797986.814811152,-1745880.9633943788
-2978.16815056346,-0.9817142684167341,665822.9733020802,-65381877342395.4,-1000.004037291903,-17095.653695766166,16.455479342170634,-665801.1923226762,981.2774523417065,-1338541.8555665626,65381875340484.84,-65381875986250.31,1339530.3128629453,-1337061.6254146106
-2969.458345702582,-0.9819811277629991,698029.8226969601,-71959969366207.17,-999.7834530200201,-18044.023813649274,6.316868036994379,-698014.9232759621,981.832938281849,-1340578.6459894693,71959967298758.06,-71959967975791.22,1341560.912110298,-1370376.3165134166
-2986.9808947512174,-0.9889855412005408,909509.6784106081,-79543483134161.6,-1010.5754445991372,-21672.552863006043,3.1811364873549337,-909492.3458806871,989.2458579004469,-1712840.4037854164,79543480538125.02,-79543481422999.9,1713826.3358460201,-1687472.5391346936
-3009.3809860452784,-0.9590893225905309,798233.8584478829,-74158295332613.86,-1017.5348515419664,-19187.50077368223,2.885091999835936,-798211.2170556432,994.141647993181,-1584032.2932700613,74158292965576.4,-74158293741639.02,1585026.3697703776,-1569762.3914322967
-3023.801615731935,-0.9791583592790731,969618.8576130501,-91303345468782.5,-1019.6510651284224,-23049.654225344922,22.380770043968937,-969594.0844428837,993.6892087201957,-1910495.2330600338,91303342585949.61,-91303343529516.44,1911489.3346707847,-1914187.2783027862
-3002.345367504864,-0.9615675939482689,1036505.3715681846,-88873845231060.8,-1011.8044907855395,-20141.47653881716,11.223821518671343,-1036491.9736766695,990.1405391199806,-1857009.4845355952,88873842232281.38,-88873843245653.88,1857997.7127270794,-1963243.4708399249
-3019.565216968726,-0.9566000668279638,909467.2870512049,-82933785456069.62,-1021.8934035418677,-22783.245707783113,-6.4634948571368795,-909453.3448908088,998.771770897152,-1775622.140454012,82933782823220.39,-82933783706910.53,1776614.1163715639,-1724329.2181374943
-3062.08248651821,-0.9878116070802933,1759697.6178497772,-150746023578745.53,-1034.8504485340618,-31103.56937206545,1.5341072572980465,-1759672.0162005078,1012.2880587392291,-3024959.8608484534,150746018769202.62,-150746020494765.75,3025969.1017567655,-3050818.2870336873
-3091.996289952181,-0.9968289635622282,1399744.618899714,-119201776932245.08,-1044.8202135814897,-28514.078087430313,4.283950506490328,-1399711.8343878773,1023.3242494514521,-2782363.8508261885,119201772789926.2,-119201774158104.48,2783385.8256206,-2743556.5215138295
-3101.737420206855,-1.003466699826747,822368.8069345023,-88840162004366.2,-1045.4884068138351,-20506.600013877258,16.363488723677392,-822332.4339566574,1020.781894960191,-1751218.9704430948,88840159453798.67,-88840160252592.47,1752246.4473581086,-1729199.9266734277
-3087.398583812254,-1.0167409767767932,1318441.6824601304,-130427061851978.4,-1040.0178095308659,-30229.013863174376,28.75356236595178,-1318409.1049808555,1007.9332636490681,-2816041.368997815,130427057749777.48,-130427059034927.61,2817063.196092787,-2784757.1842767317
-3083.8414343300537,-1.0494797016728128,1300782.7398767835,-132161819811151.47,-1056.7720168675128,-31105.687060476022,-2.5759519983655537,-1300760.499776174,1015.9827111179161,-2720083.2601773036,132161815793393.45,-132161817060024.34,2721094.583381883,-2717907.501119097
-3148.6061572978724,-0.8691520695484901,1173382.307319087,-112001468121882.31,-1062.90436696613,-27963.445184747667,26.869740481990448,-1173335.553087238,1033.4818599858845,-2272918.379752061,112001464678859.83,-112001465821172.69,2273967.040314451,-2270653.7935491507
-3138.2890391099036,-0.8626563596423326,839926.5040205617,-80215242081676.56,-1058.4304241670688,-20403.202109224883,14.19242425501534,-839890.3905915098,1034.31750405236,-1624035.6870335909,80215239597849.38,-80215240414269.53,1625073.660794628,-1644910.5247767626
-3150.1803024789715,-0.8680325722736815,764586.1241438915,-78634993763969.23,-1066.5533997265445,-21379.550030592687,0.8815857055824381,-764552.3730865192,1042.9884517324979,-1556666.0442446463,78634991466552.25,-78634992206651.36,1557705.2233480667,-1533824.9042631912
-3168.0098447235123,-0.8712363402765021,872597.2045701136,-87935135295392.12,-1063.7308871089506,-20556.081695664278,16.280836709394634,-872557.7522412002,1042.726541453474,-1816029.6111002753,87935132605746.9,-87935133454652.25,1817078.142943943,-1818085.2026643483
-3160.8752584465165,-0.8766404703757077,866494.0397564619,-91061840683723.58,-1063.0058035291124,-21757.182715890394,7.904752773715245,-866461.4516773346,1044.0843959738227,-1784354.304607968,91061837969861.69,-91061838811469.56,1785401.0012217893,-1848392.7414636617
-3165.6655330456933,-0.8617646753134415,807713.6569876327,-84850161196596.25,-1065.6592552084023,-22550.54886396824,11.98561547368422,-807681.2513601435,1042.3857360699083,-1681284.72680493,84850158714352.44,-84850159496379.92,1682332.605860924,-1675554.280021499
-3173.4813007287075,-0.8536427912904839,1066011.8953943504,-102732423821773.53,-1066.1090109744307,-24728.952688180518,8.334650588260274,-1065979.9081792661,1048.7327667251022,-2152698.6490539964,102732420663920.58,-102732421702063.55,2153753.1339026713,-2092870.0559016245
-3183.0785950104746,-0.8518006859372245,810037.5987008407,-80396321427770.11,-1075.8694624791963,-19762.81023794237,8.392614338537214,-810007.6323275055,1051.2697542024491,-1652767.7950977462,80396318919630.6,-80396319706755.7,1653820.047878032,-1699116.6615777267
-3194.941413205797,-0.8633779012344568,850961.686807572,-83685290319047.52,-1076.8339148796172,-21772.037543047503,27.866716986732627,-850926.9656087644,1044.8250438940127,-1769039.5722182514,83685287747267.6,-83685288573288.55,1770098.482748229,-1721852.5541200803
-3175.081314916875,-0.8700360891407306,949965.3405200068,-102287536284061.38,-1072.2037919756467,-25168.973525785023,24.164014087174337,-949942.5613296849,1040.7514803329673,-2027979.9655715378,102287533309199.61,-102287534230838.12,2029027.7582310329,-2025917.0901582506
-3160.036716192528,-0.8758629728370879,914807.4519418174,-100902061626189.86,-1071.499103048683,-25167.918796536967,-1.9612142246080566,-914797.9850659737,1042.2231155483016,-1911251.4841044552,100902058807219.36,-100902059693714.06,1912285.317329116,-1905157.0830421916
-3195.5468123753435,-0.8763010965072491,1632465.8683926053,-245365778072302.78,-1075.4449316785654,-27436.09647502977,21.540617685805728,-1632440.0879412673,1050.2001083293048,-2882085.8897478106,245365773539484.2,-245365775141341.03,2883148.974289232,-2901387.3906265846
-3192.657212083819,-0.8567984167555046,737843.7638334447,-78888240856721.08,-1077.3550519307075,-16623.421276592973,4.004973123219315,-737827.5005737059,1052.8245781334565,-1540296.9847386335,78888238540233.84,-78888239258283.55,1541347.0683993914,-1579659.113717636
-3212.9147914232435,-0.8497267930713764,804391.7292343643,-88185026415385.89,-1081.8821281675214,-20881.125354762873,7.157235075714652,-804370.282941948,1062.5152584573343,-1672159.7763490842,88185024002037.98,-88185024782358.92,1673225.7764519765,-1609992.929431868
-3226.303236993879,-0.8691563508723736,1285836.0794957497,-140653830004419.78,-1087.1149667340815,-36985.08372026396,7.597974258367003,-1285814.1644751732,1064.5987332589125,-2321334.590000207,140653826345860.67,-140653827591508.42,2322399.7751776413,-2373760.756994124
-3240.680715888664,-0.8363068368135543,1818053.2481603008,-173109736634662.75,-1093.8376883632848,-33619.10990692162,15.12005893998412,-1818028.3387216511,1068.498942270522,-3138501.450259588,173109731729083.47,-173109733510303.88,3139573.04042465,-3088562.9180115103
-3236.9923965863954,-0.8360463964651776,1055594.3657430566,-108206607313601.33,-1090.7983483835487,-22687.162027171165,25.993199769487546,-1055571.0916067115,1062.5367265129921,-1817991.8832529983,108206604418513.47,-108206605448201.55,1819061.6900824977,-1840539.890997865
-3209.479043795788,-0.831912907579791,1481908.68628145,-135191217577742.7,-1080.098132742368,-29621.449547819426,18.637599859495595,-1481894.4141570383,1055.584833389643,-2407970.628336458,135191213705900.12,-135191215154986.95,2409039.113483335,-2390977.0394497546
-3203.311056724779,-0.816101973647479,1151442.629070585,-101042299169691.61,-1081.9137935496162,-23589.63159491312,24.519525088865294,-1151433.2484426547,1054.3810121686386,-1858216.241532754,101042295970409.12,-101042297095070.47,1859281.2528697182,-2048862.5137065582
-3192.1142849562366,-0.7718201916931188,1172843.0415683968,-108144252277834.73,-1076.7308682124603,-24561.79489548279,26.60418063350471,-1172838.0798713733,1047.6078406086397,-2444791.989262075,108144248855821.5,-108144250000915.05,2445848.9136819798,-2250193.0552788307
-3158.8381546451587,-0.7599694405619978,955056.2355227666,-100147772781414.97,-1061.0887061588815,-23134.419206240484,12.660249122726555,-955064.8102130522,1041.862988914644,-1894805.4999419942,100147769941443.47,-100147770870193.6,1895850.0850809065,-1885946.011351256
-3161.981614694835,-0.754000494327992,838726.9511857235,-91341129749477.97,-1068.3690605337931,-20326.41656384072,11.299711095421344,-838734.9261927094,1047.6808319978759,-1594987.251397399,91341127293123.56,-91341128108359.11,1596037.788424281,-1618637.728901596
-3167.1440380388385,-0.736553897579998,957317.3397003632,-84484516640463.7,-1063.626767039011,-18360.81590939747,13.065029312152319,-957322.5075712265,1046.9315968554229,-1675956.2577630533,84484514025138.12,-84484514960919.75,1677008.5477564167,-1659042.460615799
-3162.786130080607,-0.7289853635443018,1008193.6378887094,-100334563494461.69,-1064.2981804797053,-21240.3457517375,6.590693086908686,-1008201.7820371388,1046.0014933440536,-1672750.4669859342,100334560619090.73,-100334561602873.56,1673797.768123095,-1868201.115566133
-3164.9776965424217,-0.7772604465187061,943863.885636988,-89498346560102.92,-1062.7557006807003,-21481.810311956222,9.744135782465264,-943871.9244846044,1044.5599134066404,-1949207.9596457195,89498343871242.0,-89498344790447.25,1950251.6791037298,-1746029.947538483
-3167.1828952195783,-0.7682064776185037,818215.0022218254,-74708399928207.95,-1064.4854892653184,-19329.51070560464,15.818092769693749,-818217.4055706563,1047.4226786285922,-1485460.0253549395,74708397619504.64,-74708398415221.34,1486521.0552901782,-1491517.5943297888
-3203.127397508628,-0.8174411064121284,1586555.5034119452,-143901073152850.38,-1085.9932608259676,-34841.916215778045,10.807985280582216,-1586544.061474981,1059.2821692752875,-2654364.074400977,143901068926001.9,-143901070474542.84,2655445.305492791,-2641288.9507411206
-3231.8299732423925,-0.8123841077216644,1038093.995342721,-93184978534147.98,-1086.6904359334508,-24554.771256092576,8.375869255123234,-1038080.526123591,1069.634065713422,-1768708.029234461,93184975715158.28,-93184976725479.7,1769778.6876068728,-1781944.046238673
-3247.7750495613013,-0.8141053571943107,1030649.386727167,-94824697522422.45,-1094.4409407272656,-25134.03258103973,0.33855123772150364,-1030631.9197803824,1078.843861590568,-1926732.6556355085,94824694581871.55,-94824695584164.8,1927812.9987921393,-1910942.818165739
-3270.6810355869356,-0.7960591581367473,1658088.5939256076,-133669440752215.17,-1098.981971200257,-28022.256756393374,10.49712783465884,-1658063.888191971,1080.4775806261175,-2673081.899332295,133669436373370.89,-133669438000190.8,2674168.4926725854,-2721818.5476326253
-3269.3657951570676,-0.7794103949769156,885219.9296783565,-76916937321906.53,-1100.2942061023327,-16061.906887422327,15.306831024205849,-885196.8978626897,1078.7247138816679,-1522697.9987808499,76916934945337.94,-76916935811245.56,1523782.8186230224,-1492411.7383826564
-3269.1431714198975,-0.7741646799903781,1047473.0840131722,-101920224604227.56,-1100.1868658240444,-22008.028512698256,10.241335951497604,-1047452.3512652558,1078.492322179173,-1783399.3632734092,101920221793116.14,-101920222815332.17,1784481.601180445,-1764695.6833814555
-3255.276310228931,-0.7765741284756161,1180458.5643521599,-101758596485502.92,-1094.7946269442261,-24768.27915896061,13.190617437750007,-1180446.0883794597,1071.4899791250286,-1961348.9607338496,101758593339989.94,-101758594492427.9,1962415.3961010405,-1966118.169322735
-3253.567560338857,-0.7723322149133225,1039701.367706965,-87812751371610.31,-1093.5242547506828,-20617.93850688204,16.964594282092094,-1039684.6852566043,1072.946050000011,-1788000.9231516884,87812748555655.92,-87812749571501.1,1789084.3279395285,-1777310.02349322
-3251.137698459243,-0.7432190064803045,994481.8463674732,-86263338001168.72,-1093.2387296104357,-19202.04324360122,10.724045182960708,-994469.0910148639,1076.3433698078393,-1720368.9743533065,86263335262803.66,-86263336234846.53,1721447.0287169893,-1744936.9496374368
-3246.429217152121,-0.7502342436127373,946946.9082796752,-84575144368017.06,-1090.708182549786,-18395.391426151753,15.163639092969333,-946934.0807943989,1070.4203332518846,-1603915.3164077958,84575141775849.12,-84575142701162.97,1604992.2861742047,-1646279.8168752412
-3251.6955458855077,-0.740987801455998,959933.5507435035,-82052467889665.84,-1102.5435216338665,-16891.288394815343,-1.0546182341843178,-959923.1544886953,1077.8482805094427,-1689426.379591889,82052465302740.61,-82052466242550.66,1690501.607302565,-1628016.5135067338
-3282.3884250592964,-0.7351006455382196,1246122.5364050549,-108332354555097.8,-1113.3135084559344,-21894.908918659672,18.490436337962137,-1246100.381398451,1076.782391546039,-2018716.731204282,108332351289408.47,-108332352510375.94,2019800.1817500954,-2020604.527136601
-3299.161416944644,-0.729673799697551,2062593.034763512,-168345693102306.56,-1119.2628433800696,-28808.843600745153,0.2195108691000769,-2062572.4670781086,1084.5656351247317,-3054235.7208130234,168345687913549.94,-168345689944065.0,3055312.4667653907,-3127191.8557407665
-3327.675503149734,-0.7136816025761052,1138152.0354343385,-113128005791473.38,-1121.4032085291406,-25740.71463484661,16.32463154293646,-1138121.3428771854,1095.4365218083908,-2100331.8852567826,113128002636293.92,-113128003745406.4,2101429.505139376,-2018100.002867629
-3336.479874795785,-0.720489966833532,801894.1780385596,-86738545951317.0,-1126.7385570614663,-17178.521744092668,13.674614752552088,-801863.3315286125,1100.6951220417402,-1458211.8791060487,86738543672587.94,-86738544454003.05,1459315.5678851495,-1477897.6972285586
-3343.551559669704,-0.7357501844555647,1093666.272379275,-118790922574981.73,-1128.2397108533296,-30670.418610000957,2.9082774999460526,-1093637.8820564107,1103.041580525125,-1947404.3494717274,118790919546733.22,-118790920606419.53,1948505.8134446766,-1935647.4729542404
-3359.54569049579,-0.7348420578099689,1099309.5506514334,-105190202422262.56,-1129.9829169727336,-22648.090228835612,7.314166562572382,-1099279.3810024462,1109.8190456962552,-1831293.331657343,105190199343452.17,-105190200416781.12,1832401.3320177295,-1980593.1164531077
-3370.5832766316316,-0.746288416684968,1126166.2369454796,-105142560960874.03,-1137.4768785014392,-21217.559026327777,7.4276252367233155,-1126138.895551815,1113.1535714412848,-2195962.840577033,105142557796214.97,-105142558897824.58,2197065.0558623597,-2039568.318547552
-3375.452553675628,-0.6982947519545688,702158.3809761837,-79067521410863.86,-1134.7321875856044,-17714.586583461754,13.38790886924403,-702128.6498390683,1115.1613713466695,-1333244.0700544242,79067519356377.34,-79067520037472.64,1334361.1807103676,-1353427.0409824983
-3373.721369667393,-0.7150905926525675,1034517.0458727883,-90524976052256.23,-1135.529189151896,-22542.031674829122,7.430308743680598,-1034492.9238019149,1115.927780933649,-1845740.0747657346,90524973188963.31,-90524974197590.08,1846853.7125284888,-1829865.8461759763
-3387.8903937417417,-0.672628653289008,915454.8190133692,-89671483256892.84,-1140.9326987609345,-20291.449375860517,9.349982280590666,-915426.044922175,1118.5329294877083,-1801134.7573519861,89671480555445.25,-89671481447252.86,1802259.0832905518,-1787082.4633842844
-3393.851858117324,-0.6931030062320117,900592.4508060694,-92831744021886.12,-1139.588261775372,-21150.014832496516,19.241066904033005,-900563.7643850475,1119.5591025481456,-1780399.2247344493,92831741334758.45,-92831742210830.7,1781525.5121539799,-1787645.2490503262
-3377.1289941419373,-0.6848293901191597,688297.1336817711,-68026835088111.32,-1134.417143868828,-14963.082613310564,13.694580044313852,-688276.5140168379,1116.2428246504253,-1350623.2949764272,68026832983802.13,-68026833653778.336,1351743.7767728365,-1417112.082122147
-3365.3802786624356,-0.6859989615776745,872277.5801069612,-91135322619247.45,-1134.2770648056614,-20549.231502348048,23.75858985607897,-872262.7078698886,1108.1026746464236,-2034627.7826342753,91135319794993.77,-91135320643368.92,2035738.0075080497,-1953062.0908638444
-3337.0011191871536,-0.6877260227036671,975787.834361425,-92085428925250.97,-1121.9093179412705,-26809.912073210624,10.008836908724106,-975784.2624526545,1102.7217064958252,-1849608.2236978447,92085426034334.36,-92085426979977.0,1850710.7793426495,-1916213.5428294768
-3339.5820088383202,-0.6943179571347358,945818.2027120142,-82637499989514.62,-1123.8806221520374,-22620.716206871846,8.948959000905006,-945812.7957675162,1105.9091760595998,-1767621.8691586868,82637497302934.6,-82637498222800.28,1768734.252753046,-1741842.3034511248
-3352.9260155337442,-0.6866567048902337,885245.9881410152,-85808390976567.11,-1126.8271127910543,-19846.04347395921,16.019999833154998,-885236.437003053,1109.6891639595265,-1748713.7773123514,85808388386184.4,-85808389248242.1,1749833.748496117,-1706226.4995099897
-3359.514776495643,-0.7010768697756681,921036.9460656882,-94577879866533.34,-1144.2409261377834,-20997.954041093664,-4.335151819233943,-921035.0415271304,1108.6066372529874,-1713318.9240845644,94577877222335.5,-94577878119030.19,1714416.6185841511,-1724197.370167733
