Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8
-1442.0690331163491,1.9170730041653976,51338.967379333946,-28763589302947.906,492.9621661316568,-21033.65510975042,-12.386443271367966,-51318.28932949828
-1431.940426515894,1.886479829949777,51331.518953582905,-24253354997498.117,483.68961244875044,-21022.326114011812,-8.937415111825771,-51320.23203154396
-1415.711138272738,1.860947828758762,51324.483362888284,-25789264979022.785,479.6969408216561,-21015.87554653286,-5.211462762753968,-51321.51170425395
-1427.5091756238076,1.8044887948280444,51329.38172041162,-21979230838500.707,482.5311230629046,-21023.722153654096,-7.205827172941781,-51323.50659050621
-1427.7274215721723,1.7967252956308672,51327.97738543038,-27192430383415.28,484.5245597538646,-21024.639384207567,-8.911902833058377,-51325.23267011217
-1438.7106895113345,1.7451826560905375,51337.53405312683,-32067236531658.215,487.67184723453084,-21033.969402260216,-10.236453960698952,-51325.97113461758
-1408.4753921546965,1.7340803060210177,51322.13971218879,-23121760309062.523,474.6988534813202,-21019.834528437175,-4.071991621080144,-51326.60134588559
-1416.2800620892504,1.7166435968208444,51326.53826097809,-24569556561988.023,478.3204374172527,-21027.246093357677,-4.829474370664229,-51327.19398452487
-1431.9520230062426,1.731387804536578,51330.67009048937,-26318960217056.543,488.516071731924,-21032.295801745036,-7.549315217073513,-51328.84694825918
-1456.5008653554396,1.7858695610901274,51339.04043722314,-32668719947081.17,492.7128415891574,-21030.86686045617,-8.375217259715555,-51330.26009657309
-1415.2825319894462,1.9782439802537342,51317.43965465042,-29927069591563.387,474.82641487515707,-21011.391123384146,-9.884152583902392,-51330.41363410531
-1399.096614620195,1.9678740814263311,51322.809989330955,-30264047291907.246,472.29258173394265,-21031.109920498195,-6.628321953571174,-51329.94704931613
-1382.499717632982,1.9446958088574593,51311.12536565549,-44731509696998.04,474.4796798137278,-21031.06267950815,-11.936035586220271,-51329.519428734515
-1410.372577975761,1.9631133495165818,51325.28584002042,-31851956928170.926,476.9497322580237,-21032.137537319584,-8.13540183930229,-51329.06531017245
-1407.662942040859,1.9927659055437164,51322.521236721266,-36179980246682.06,478.20679181183436,-21031.556808606103,-8.25878849661342,-51328.77104922985
-1448.1217052890056,1.9996809347756703,51346.40188929657,-35171597712394.15,497.15893598889005,-21049.60090472387,-9.66984944225652,-51328.131154892406
-1431.0917953521682,2.0017898815651507,51329.74237126147,-38106977580804.195,483.7128054294481,-21026.7425623338,-7.710738362728932,-51327.65355343739
-1438.988077560478,1.9746487910466912,51332.40492544555,-38110346173546.27,488.516071731924,-21030.259366676324,-8.901929851358375,-51327.94677069586
-1458.4776031002975,1.911860482547824,51340.19892660899,-34510351071042.95,496.22889746291577,-21033.38758461711,-8.878041081239758,-51329.40711672549
-1474.5401338122374,1.92921575562336,51345.185417458975,-36259026406162.8,500.27723224368435,-21035.929727768926,-11.299620195877708,-51330.24322367964
-1486.891091823138,1.9078713704978953,51349.000662783736,-39035985464408.25,515.1207398901577,-21047.252650067523,-19.60340307504464,-51331.367967278566
-1500.180437833064,1.9078438589666669,51355.285960552785,-42659566323017.01,507.30006679892205,-21036.76092984272,-9.910824511704675,-51332.3999389547
-1471.9353301500882,1.9928410110813337,51347.587050610215,-50809354166967.59,497.7051306843189,-21034.49752173429,-10.215116418457285,-51332.53387841823
-1421.0608312004497,1.9761724347274112,51324.918231276366,-32922022472438.05,480.7035161839326,-21025.664273475548,-7.133233143358268,-51332.49189912317
-1417.6621318090215,1.997780565671047,51328.53749591423,-35174326040256.457,477.88209008206775,-21030.872237967644,-7.023298414851638,-51331.75337663531
-1375.040159251208,2.209665226917203,51312.048446287256,-36269901724596.97,462.4518000239448,-21022.453144774525,-4.114666705563707,-51330.8273388985
-1344.504048934922,2.2276355521130173,51304.710187194534,-41252413466773.516,454.29598836162876,-21022.900996996956,-2.8272243470391913,-51329.3277967315
-1313.372806733935,2.272252154362866,51297.40787722189,-47458120278320.72,445.6229732297558,-21035.834358850032,-12.52142641902816,-51326.67422982743
-1252.997767101133,2.2688230487096286,51276.575941959294,-38444904968717.05,427.34342549293086,-21027.020728131676,-8.947156163718773,-51322.659408903775
-1221.7846536782833,2.2042228624121054,51260.48349230225,-37922763514097.75,420.1872312986819,-21027.66380376892,-14.528546968599755,-51318.74588332331
-1231.8668743173434,2.0543812219734954,51263.65861135976,-33250061450816.41,422.70135040630345,-21023.45501655904,-11.659807186111834,-51316.13626711767
-1251.0766925099495,2.0513085391799444,51270.22802314236,-41117055830024.97,429.2255358765423,-21016.593489571704,-8.05237096840466,-51314.31277699277
-1271.1991544930067,2.015238748291683,51277.44104013931,-32048951832866.28,431.65500060461744,-21016.29986173017,-12.032518385922344,-51311.80410823561
-1258.8948143733085,1.9996402097197095,51273.036693104834,-36262457793301.17,428.7071727579506,-21007.176495636544,-4.596384914653186,-51309.682530326296
-1271.4074274596712,2.033476290464714,51275.81289289434,-50209819897948.27,432.291647924767,-21005.30589808976,-7.64278292928492,-51307.372219536555
-1305.9176550184939,2.091133226021479,51284.39661505053,-47883669920872.5,459.8750598684399,-21034.253775466397,-32.382967369237235,-51305.77851386792
-1343.4318374372713,2.1037913999787405,51298.954849034424,-49507073945840.336,461.9148825207951,-21010.03434942503,-12.720654123220697,-51304.746832104036
-1362.7260780796169,2.0732291335040114,51308.38627463511,-47059554407494.01,462.5225386150726,-21007.886963810284,-14.98892763544734,-51302.77380523609
-1334.3392612845787,2.046113440155003,51298.04104559493,-39571637573684.12,453.05980249044586,-21002.833291392795,-9.768419610221201,-51300.525535669716
-1339.1218858342336,2.044574152945585,51304.6893135119,-44393025263680.6,455.644660189195,-21007.925452508847,-11.097609334001561,-51297.85631350368
-1311.1390907629477,2.0430209518012696,51292.025946051006,-39774032823720.945,444.4099803392706,-20998.877187274342,-11.665373501479166,-51294.38565788964
-1298.761924683859,2.0471377724883353,51286.36917805886,-46030517667138.266,444.9155873184786,-20998.757743490365,-12.207857319996378,-51291.46409609361
-1315.8637328608588,2.027788485715852,51291.22810751501,-46942022645951.28,451.8085411818096,-20994.362458570467,-10.685701996811872,-51289.82098937609
-1336.0601804523417,2.0350427910308966,51300.16784192491,-35628904218594.914,452.6527656792027,-20989.37017597415,-6.948153157391403,-51288.21226625245
-1346.8342477056112,2.0117888959749273,51307.84587818485,-34653375833438.188,457.3377477801208,-20995.267278296873,-4.281888096393516,-51287.3929742093
-1350.9043838882358,1.8485550507362472,51303.5122697415,-35003117300708.63,461.2121352056573,-20991.263692725268,-8.734708460528623,-51287.52929095335
-1383.4309158079914,1.893115333414027,51312.252544517396,-54835593746425.35,479.4928425915171,-21000.638963089954,-16.217459822999786,-51289.194025125376
-1426.4856693856218,1.8444975130514347,51330.28972560593,-41194303591659.78,486.2489578687322,-20999.48496780954,-11.755594196392906,-51291.93126070731
-1419.532645702284,1.771939189888388,51327.04270830827,-44140705709874.47,478.4213268832873,-20992.3332739705,-6.540884416341214,-51295.15305563847
-1415.8751126462703,1.7714184726614386,51327.20389952412,-44284430720204.68,479.582135567203,-20998.701545752836,-3.950228472417905,-51298.51023959445
-1419.980966019169,1.7904915280736518,51328.63490643316,-43483674502503.27,479.31077769304085,-20998.27380603511,-3.703919017408964,-51301.34221850253
-1400.3868401364032,1.8692182728488616,51321.418410489096,-31949321118086.76,472.05021508565267,-20995.756948327566,-3.9212372465456724,-51303.23865055172
-1394.8121752959246,1.9004854449093969,51315.82890214097,-39359956830529.586,478.892144391449,-21011.294694499342,-12.494290631611989,-51305.99270104466
-1426.8892272497606,1.899313975070983,51331.06785010834,-36499805760471.63,483.05296512860093,-21013.012238864096,-8.880824238923537,-51308.38401331949
-1409.9400288857505,1.8506995846006866,51324.260710273586,-46520811056468.82,474.39154648707677,-21005.07227077371,-3.936312683999006,-51310.40626728896
-1409.2059710466713,1.7996986977894058,51320.40603688164,-43014414809323.26,480.57363549202597,-21017.72980567771,-14.489118901413633,-51311.8754846337
-1422.0750602463565,1.821035686785223,51328.71956081271,-36947554248433.586,480.92964774573437,-21012.245071066645,-7.045795606128365,-51312.53480309249
-1414.5909173050434,1.8373264863526135,51324.811543565156,-34659877709520.926,478.70891984393774,-21015.37664303351,-8.305406387815708,-51313.944008599676
-1417.3172521860479,1.8610646896369956,51328.155971381755,-45610058537029.72,479.9601811525741,-21019.77962186967,-10.495983414705563,-51314.998535449544
-1398.6972314925822,1.8365633617106722,51318.46710369532,-44617391131888.62,474.34516052568165,-21014.61909294871,-6.523489680818159,-51316.64483120191
-1414.9200257011425,1.8310299300672856,51324.92055057443,-45941758022573.82,479.9601811525741,-21022.84909705053,-11.622930346802661,-51318.64331236618
-1411.4691421031443,1.8403220330689507,51324.56569796976,-36923772098353.305,478.3100005759387,-21018.562527286264,-5.021280321033544,-51320.43537600223
-1420.8265820954039,1.8166693212930871,51328.130459102984,-42087047829625.69,481.93738275704567,-21027.979519384997,-11.549176668184089,-51321.724615816755
-1409.0399093048761,1.810058369193289,51323.451275247244,-33750012923334.855,475.05602538406345,-21019.611838891407,-5.122401716875174,-51323.0060280003
-1412.8134072643782,1.8109652711658326,51324.09835940871,-47825932638602.13,478.53381283967076,-21025.49512350527,-7.094964725207262,-51324.38432886071
-1420.0305989978617,1.8772062809808796,51330.19463438507,-48119898581102.18,479.3710794428546,-21029.48758825248,-10.64186726329342,-51324.70102901213
-1385.4324700421953,1.8066027840643863,51316.66153014801,-34238572257765.074,468.6327293798591,-21020.957982853077,-3.587722184113886,-51324.15431247464
-1385.5604952956464,1.7935417198705896,51316.56064068198,-34494797214351.63,466.6253769004806,-21021.10791046074,-4.80581753035267,-51323.34968999179
-1366.0192494088712,1.7959985550032895,51309.869465750715,-49142872380859.25,462.0969474192714,-21019.140761392573,-7.232962960358066,-51322.32519805192
-1334.2518237473485,1.8091921944320637,51301.4643295459,-49387923097395.68,450.8529903770679,-21011.588288763538,0.08674174780912836,-51320.64591028451
-1315.9755230278213,1.8419069141509545,51294.48440200496,-47740734238911.46,444.83441188603695,-21023.025803846594,-11.808706122190529,-51318.50276290315
-1284.6172215458046,1.8195605619985753,51282.17588714873,-33857885600311.855,436.9082107326272,-21015.35499228489,-6.288544786351281,-51316.89862039319
-1287.237564505021,1.818713081139689,51285.15734481741,-42329112291429.26,439.0454439039123,-21014.825808703743,-6.306635311295281,-51314.3819500577
-1285.4090299068212,2.029735908903758,51275.5554508086,-67213674152732.055,462.30220529844524,-21035.273287014694,-31.49676357678146,-51313.07769278817
-1339.6416405316672,2.136943688889311,51301.78091373242,-61824488208238.82,462.4947070382355,-21028.687696354766,-22.627071968592816,-51311.43934063169
-1294.7583523558365,2.287218192146935,51295.80060365955,-54228161053310.01,448.9836361328401,-21026.76225706804,-18.737377175795814,-51308.010548347804
-1205.4407921104812,2.310693612071118,51257.292138158264,-46841096729949.625,413.3766125168274,-21002.59997625159,-8.089247807713889,-51304.208175127336
-1202.39972848141,2.3981827575588577,51260.49045019646,-41561336307294.71,416.27921405113386,-21010.102957115527,-3.7656123460646995,-51300.922889411515
-1225.5087505888991,2.3862954815511266,51264.655909529756,-27719581964021.062,419.76511904998534,-21005.948165679954,-10.927140925873914,-51298.0050384924
-1197.559121480011,2.4393655935939464,51255.78343476388,-21604853809781.23,407.23974982423863,-20983.44785951957,-1.6756928554025876,-51294.04524291545
-1156.8315515855788,2.5087342569401643,51240.89122185794,-18958567760488.258,392.9064877531129,-20996.104522667123,-18.833164186077056,-51288.84421699401
-1066.6869296485468,2.684026809351895,51206.66186129537,-22857659054810.363,377.77422749695427,-20987.23374099314,-24.741112159180204,-51282.42637134027
-1019.0167729120906,3.300330570419767,51182.77425082586,-14933504326095.482,360.48733933398734,-20980.32548804403,-24.513357088729663,-51276.62203800843
-1063.7388698720729,3.38575145526188,51203.72562993905,-16169597833460.23,371.53879463640067,-20976.06547206537,-15.200447619409658,-51271.44490085711
-1090.855175184496,3.378595525217435,51216.90388157144,-17579630485404.375,376.3629346215045,-20975.713958354412,-18.171700376581043,-51265.61053261527
-1064.7426620766655,3.374240806914174,51208.88954709138,-10853485841063.39,363.54301454089807,-20960.169900691548,-9.116464922811303,-51260.02943172264
-1048.7030924156165,3.3649516385250653,51206.33484026753,-9561103432945.053,358.2677710812256,-20955.121182694736,-4.7719557785341635,-51254.27960189545
-1034.5964257659061,3.4003227481765514,51196.44187435097,-13062184303349.838,358.10889916344695,-20943.37730276768,-4.976517868287203,-51248.96377071956
-1054.9276245752421,3.3969891516434596,51207.67423490282,-12449714564737.457,357.6798290205411,-20944.907720984676,-5.761832194708347,-51243.840905143064
-1032.9309378220107,3.4149361675874674,51201.654496762756,-15071215418418.97,353.5885872254819,-20940.432955709686,-6.444401616639141,-51238.70621114642
-1010.8071535345563,3.396188300902691,51189.994225717026,-9116424411706.83,344.2406563553083,-20933.394736269962,-6.691406861068742,-51234.231009555915
-1024.6737728340458,3.410484191963481,51191.71746418286,-15835399194725.607,357.0721729262636,-20938.886866307097,-15.810423011756768,-51230.27208371573
-1072.7878432210543,3.429826215130393,51215.14585363455,-13818807460562.395,369.8225140647772,-20942.72481663722,-10.775458832111724,-51227.03399571564
-1064.805515054356,3.304167472436266,51209.3557260034,-15071254170467.828,359.37523590953674,-20919.330220185122,-6.632728619903844,-51222.1621941552
-1031.577163538691,3.2545977492755056,51201.10134417311,-12900351486119.53,348.57426479865757,-20914.42647556686,-4.8958062954593515,-51217.035269807086
-978.1173430306894,3.1899276768490585,51180.43639837154,-14814122045438.156,333.12426070694175,-20901.495267522623,-0.40332593433157626,-51213.00061888493
-976.8132017260626,3.1839333092394155,51176.31616535061,-11479399327921.732,337.0461937429084,-20914.418664104513,-13.733955449899383,-51209.791870005414
-972.4717076692762,3.131501835197491,51173.94700237235,-8936108324879.318,328.639897889058,-20897.43918356302,-8.032193075197881,-51205.62768628606
