Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Close
91363585192908.81,8039272756201.773,-233299954684334.8,-80587984049920.17,119471211531397.56,175944209753397.62,31078793212822.07,7170445363575.717,-67418103784264.71,-191371878848332.03,56410113086149.84,2255.995918367347
39632470512509.37,3487344007685.123,-101202835663223.06,-34958139632400.61,51825235348999.1,76322573358629.1,13481622711445.746,3110457061313.4795,-29245197583029.223,-83014918305930.4,24470057812673.547,2256.842857142857
36186436326304.28,3184120311134.5015,-92403269927551.88,-31918537218049.555,47319043219911.71,69686341570824.42,12309398544096.07,2840003163874.797,-26702333465553.246,-75796788870914.28,22342391071480.383,2279.305102040816
36672456211981.38,3226886257256.3154,-93644338601941.1,-32347235147570.703,47954585212415.34,70622299080681.08,12474726101834.246,2878147334761.729,-27060972592473.234,-76814815726800.38,22642471779686.81,2300.7867346938774
39144160569395.73,3444376730020.8784,-99955917879019.62,-34527421884917.293,51186699300730.84,75382204982112.34,13315516097685.7,3072132909047.8594,-28884867854160.305,-81992094156521.06,24168562348914.176,2282.6704081632656
41024108080687.875,3609797188488.015,-104756426368517.97,-36185644586404.46,53645004681522.305,79002530000184.22,13955010467917.846,3219675961276.3306,-30272100003814.11,-85929867353085.05,25329288048975.703,2295.487755102041
39532125320917.58,3478514520952.864,-100946598633687.81,-34869629225681.61,51694019645590.14,76129331320342.38,13447488531992.68,3102581366510.9526,-29171150957983.29,-82804732198368.77,24408101363806.953,2292.4010204081637
40689761757981.164,3580377438488.998,-103902661835262.1,-35890731874295.05,53207798337348.25,78358659723736.4,13841277209075.375,3193435582361.772,-30025382361076.266,-85229539367278.55,25122854254177.598,2301.2908163265306
34132958261989.402,3003430538922.459,-87159645689509.14,-30107250542397.246,44633821361466.05,65731838791080.11,11610874986703.6,2678841033830.405,-25187051467699.11,-71495535523781.02,21074523420937.035,2282.5948979591835
31359360456003.816,2759375798544.419,-80077171431706.34,-27660776190431.695,41006937524207.71,60390558920692.516,10667391056935.371,2461162091343.6416,-23140386017151.17,-65685905417639.36,19362036447499.45,2270.676530612245
46049017807617.8,4051949563393.564,-117587700418659.52,-40617906654237.39,60215807224448.35,88679293049514.27,15664314338466.643,3614043522749.1216,-33980030976854.793,-96455137647913.98,28431789983679.65,2265.7438775510204
40086148509384.96,3527264219804.7827,-102361314996633.5,-35358309841382.14,52418485962365.27,77196246042157.83,13635948403257.752,3146062423319.019,-29579969997808.008,-83965199579502.14,24750168553607.54,2255.917346938776
48700481309187.164,4285257315561.699,-124358300885148.73,-42956651237116.33,63682982230044.16,93785371763466.1,16566252297869.855,3822137133749.736,-35936572597542.32,-102008942815369.02,30068868640184.844,2256.123469387755
34825752081091.01,3064390881695.739,-88928717655937.9,-30718334814541.875,45539750228135.54,67065992339984.625,11846539927873.271,2733213237554.8584,-25698270967516.945,-72946674345328.81,21502271304264.953,2252.973469387755
36857735199503.055,3243189334114.5757,-94117454274925.11,-32510661888153.3,48196864521004.625,70979101397158.58,12537751688891.506,2892688433918.916,-27197691668034.715,-77202904371095.81,22756867415721.715,2237.861224489796
35073205196481.12,3086164779293.369,-89560597698111.48,-30936602819919.23,45863331243174.33,67542527461305.7,11930715096899.725,2752634023237.7446,-25880869199076.766,-73464994454692.38,21655054995974.13,2227.1642857142856
45928957059780.516,4041385085940.688,-117281121268414.22,-40512005955761.88,60058809999405.11,88448084953500.89,15623473723404.945,3604620883310.542,-33891437094650.676,-96203655927364.75,28357661771203.312,2228.0030612244896
40068913297111.67,3525747556169.096,-102317304630334.97,-35343107264925.5,52395948021912.01,77163055356312.36,13630085583449.752,3144709873675.5835,-29567252288581.355,-83929098262841.66,24739527551157.684,2195.4204081632656
48457678529105.336,4263892624491.439,-123738295804801.16,-42742485156539.73,63365482270785.55,93317792196117.69,16483659035194.121,3803081346176.3745,-35757405920738.24,-101500363525346.52,29918956178746.402,2171.285714285714
39785522126176.91,3500811370837.1304,-101593655672033.98,-35093139767853.594,52025372730563.88,76617312244146.55,13533685499215.79,3122468586312.419,-29358135050440.723,-83335501705072.14,24564554855832.117,2184.126530612245
58152610380357.766,5116969833286.64,-148494627221843.94,-51293977518541.695,76043019110692.92,111987890755700.75,19781546071092.223,4563964229302.85,-42911393496414.94,-121807549507934.92,35904844789405.07,2191.6061224489795
39318641028048.79,3459729524791.3364,-100401459481974.08,-34681323588369.35,51414857566314.26,75718212128846.86,13374868410768.377,3085826628527.162,-29013618921773.57,-82357563877523.39,24276291162709.965,2193.801020408164
38764248768484.58,3410947356564.032,-98985799802383.56,-34192317291599.69,50689908700794.086,74650586039408.23,13186282908348.72,3042316445425.295,-28604527196038.32,-81196323004481.77,23933995751830.73,2232.5714285714284
36767039889951.64,3235208863591.4033,-93885861329266.75,-32430663427068.227,48078267182521.14,70804444484276.2,12506900259685.453,2885570506001.578,-27130766872329.906,-77012932619747.0,22700870065262.867,2236.1306122448977
30977021083488.05,2725732964963.9766,-79100854999286.06,-27323530661579.15,40506973055604.92,59654265502060.695,10537332156764.969,2431155099702.519,-22858253914344.73,-64885050150990.14,19125970707058.055,2252.6744897959184
32400627981565.492,2850999063096.5464,-82736082613486.77,-28579234482647.07,42368546514732.305,62395788721360.71,11021594938485.791,2542883402484.7476,-23908747795407.54,-67866963747567.91,20004940595825.504,2248.866326530612
35434431287035.64,3117949860126.368,-90483000288491.66,-31255225224898.08,46335687187999.234,68238161561207.1,12053591946502.31,2780983894521.9585,-26147421375203.844,-74221625372911.23,21878084613737.61,2254.4020408163265
7923472271009.667,697202914714.3846,-20232850287690.875,-6988962445937.794,10361095611794.28,15258695025866.383,2695296578964.0884,621854173357.0541,-5846809490845.768,-16596653799169.855,4892145638492.728,2262.785714285714
43276050072050.92,3807950275153.7915,-110506835068516.16,-38171988089531.73,56589747283444.66,83339226573138.38,14721044748276.668,3396414037359.9077,-31933830474524.188,-90646827265721.84,26719692062366.535,2273.042857142857
35407796578836.39,3115606199877.257,-90414987364188.81,-31231731806618.617,46300858340735.55,68186869337967.97,12044531701022.23,2778893512423.14,-26127767300341.504,-74165835544694.88,21861639681893.48,2283.068367346939
45334599470157.61,3989086369388.9873,-115763409790532.75,-39987748217344.91,59281600933115.86,87303496026589.64,15421293473539.055,3557974233899.321,-33452854733384.133,-94958703722695.47,27990690845183.445,2278.076530612245
39138170823789.59,3443849692347.1035,-99940622325881.72,-34522138523708.27,51178866888971.63,75370669814774.39,13313478545144.299,3071662728479.8843,-28880447745975.16,-81979547650854.88,24164863919962.61,2271.509183673469
38840683695775.34,3417673067584.2026,-99180979631327.44,-34259737490311.367,50789858711291.34,74797781733270.4,13212283532915.477,3048315315058.7954,-28660929418677.71,-81356425628519.98,23981188569973.176,2273.0704081632653
61125848315633.8,5378591142437.069,-156086889397270.25,-53916545786269.195,79930960803362.4,117713629389648.7,20792940803035.105,4797311591067.473,-45105375875809.36,-128035349101424.27,37740595178716.09,2288.3244897959185
50527696151023.91,4446037829971.219,-129024154856283.4,-44568360904557.22,66072332272382.33,97304146579678.22,17187808852208.941,3965541583225.0015,-37284892656582.35,-105836261411812.22,31197035702784.35,2303.972448979592
41485426709678.125,3650389650442.232,-105934418802332.11,-36592554508543.7,54248246288551.73,79890918347570.7,14111935434364.848,3255881375090.8193,-30612511504224.8,-86896154141299.44,25614117267926.863,2293.5183673469387
55829890465577.69,4912589219903.609,-142563484548570.4,-49245204424165.9,73005725347471.06,107514893113621.17,18991435608519.72,4381671130758.9985,-41197434517823.01,-116942337628320.89,34470739617253.543,2291.833673469388
48506753589614.37,4268210959400.5723,-123863610700867.72,-42785772424599.98,63429655487965.78,93412299052633.14,16500352735583.773,3806932832482.2437,-35793618701512.945,-101603157436284.8,29949255994836.086,2293.251020408163
45598615704416.87,4012317761911.8,-116437583450769.27,-40220625877903.625,59626840844770.81,87811927208912.5,15511102810222.715,3578694795290.1846,-33647674659008.305,-95511716852000.75,28153700604973.062,2281.091836734694
47334213539892.305,4165036627648.215,-120869490777361.52,-41751523941813.42,61896388010082.445,91154270023301.36,16101494381567.941,3714908999654.5127,-34928389910809.113,-99147132816386.9,29225301448950.836,2294.2908163265306
77523017173221.28,6821412715752.208,-197957605827906.8,-68379800974607.78,101372652035536.28,149290618596685.34,26370701617149.086,6084202639132.947,-57205009972590.29,-162381167947836.25,47864606997539.12,2295.161224489796
47612320826313.766,4189507877000.339,-121579646852848.48,-41996830693646.09,62260053918209.516,91689837415577.38,16196097031379.719,3736735527295.9463,-35133607969533.03,-99729661551732.47,29397011571989.03,2296.851020408163
55950479047101.53,4923199815698.058,-142871411346554.47,-49351570077418.16,73163411669627.12,107747117323675.34,19032455681635.668,4391135304723.7026,-41286418435779.58,-117194924067904.84,34545194594773.918,2340.333673469388
50012375390448.28,4400693771520.274,-127708266116262.83,-44113818248024.516,65398475550953.91,96311763232521.66,17012514222038.396,3925097856984.2363,-36904632122444.36,-104756861098128.52,30878863773513.684,2378.091836734694
37455716966521.0,3295806965359.625,-95644420852821.0,-33038116478036.203,48978812755248.42,72130670068116.0,12741164818507.217,2939619604772.6323,-27638948551929.395,-78455448243675.08,23126076176131.145,2361.8816326530614
43908892027519.66,3863635352830.2075,-112122818111702.86,-38730191423926.79,57417280353185.01,84557927464696.5,14936316131922.316,3446081102954.8804,-32400810952201.742,-91972389840186.4,27110424272040.527,2347.365306122449
47986768189048.47,4222456328895.696,-122535810571099.53,-42327115079830.945,62749698558975.195,92410932644742.05,16323471338531.21,3766123086069.2134,-35409916345627.98,-100513986017035.27,29628204444603.508,2376.7255102040817
38213980153012.03,3362528257176.822,-97580671035471.75,-33706948825765.37,49970352930693.5,73590901932144.66,12999100254933.23,2999129938344.5303,-28198478249580.305,-80043720832252.1,23594245982933.684,2392.8204081632653
48264706848720.4,4246912710179.1865,-123245536568322.6,-42572273145242.18,63113143749294.43,92946175689363.67,16418016687298.871,3787936510405.162,-35615010279819.234,-101096161621688.6,29799810837932.484,2377.2663265306123
40632437465466.055,3575333298860.6465,-103756282266082.88,-35840168415109.82,53132838253170.72,78248266890812.23,13821777413687.502,3188936645724.234,-29983082281838.242,-85109466619839.3,25087460993546.27,2352.8387755102044
52492035382229.39,4618884189169.966,-134040160320128.75,-46301022199408.125,68640992345169.54,101086989748543.17,17856010465074.227,4119707900213.045,-38734398171478.14,-109950803096509.33,32409866770258.195,2297.408163265306
60967239706529.1,5364635037251.598,-155681877939272.5,-53776644305780.01,79723557541478.88,117408188288147.94,20738987670620.113,4784863667340.467,-44988336975034.336,-127703125447705.53,37642666130820.57,2281.284693877551
42354274240245.04,3726841299211.1514,-108153049800420.7,-37358928355709.82,55384390871820.82,81564108890858.16,14407487895048.738,3324070773714.4604,-31253642920484.523,-88716058180183.05,26150565225351.168,2318.5520408163266
46032320510832.6,4050480292379.921,-117545063497592.89,-40603178652042.45,60193972838343.12,88647138232396.66,15658634511858.424,3612733158981.0903,-33967710077298.242,-96420163049897.61,28421480959382.04,2336.8928571428573
43664627366016.77,3842142034351.1997,-111499080494277.55,-38514735948628.43,57097868774753.375,84087532964034.16,14853225623779.596,3426910641732.0566,-32220565682648.438,-91460748720600.9,26959609339366.21,2333.2091836734694
71137570647433.39,6259544106208.824,-181652155564154.75,-62747466927771.13,93022750025826.55,136993790147890.39,24198589317506.387,5583056595185.021,-52493124769298.36,-149006092147302.5,43922075631191.91,2344.10306122449
54674522275149.305,4810925847456.337,-139613213470617.86,-48226102441449.18,71494912552928.52,105289932840818.03,18598418513443.746,4290994971128.3955,-40344876996852.234,-114522281488127.95,33757387369038.734,2330.3551020408163
43051255385165.64,3788170193084.2593,-109932814402435.61,-37973706295634.23,56295795609427.305,82906326400680.31,14644577259459.396,3378771590501.717,-31767952165286.37,-90175968176634.5,26580898243261.293,2315.9744897959185
45298279999116.305,3985890685182.7183,-115670666605189.58,-39955712574355.24,59234108396253.32,87233553465668.17,15408938842816.566,3555123708840.4155,-33426053910693.902,-94882628461638.55,27968265876054.06,2321.011224489796
46486907761455.69,4090480459661.307,-118705867042226.25,-41004151102535.16,60788412315204.414,89522563480647.58,15813269672432.115,3648410235401.188,-34303154316059.008,-97372350249152.75,28702153892185.64,2323.558163265306
45345809013915.96,3990072832825.2686,-115792033453260.83,-39997635843130.86,59296259500103.29,87325082765686.56,15425106573786.547,3558853885827.4404,-33461126019487.312,-94982183621130.47,27997611406738.656,2361.648979591837
38392016170413.46,3378193882281.413,-98035291924277.62,-33863986682506.36,50203160484883.59,73933756238070.97,13059662044116.707,3013102721822.937,-28329853082795.832,-80416638041922.66,23704170204108.707,2333.912244897959
37191241536748.53,3272535212175.915,-94969073885719.08,-32804833765127.055,48632972548460.836,71621354118920.7,12651199230668.84,2918862882720.0283,-27443789437943.7,-77901472950053.11,22962782533193.73,2356.5183673469387
65849673962080.64,5794250371017.159,-168149335462558.8,-58083234016452.06,86108051584943.3,126810577236966.89,22399826064901.84,5168049395078.362,-48591134195985.95,-137929962896014.1,40657200840181.945,2371.7571428571428
42190520597151.68,3712432427037.936,-107734899443708.5,-37214488385903.52,55170259720983.97,81248758973255.58,14351784472697.426,3311218868955.742,-31132807126276.523,-88373057246666.7,26049459167174.996,2392.051020408164
34929774899276.453,3073544123399.4634,-89194343438705.23,-30810089103100.895,45675775375133.37,67266315281534.93,11881924991887.76,2741377214514.553,-25775030394593.11,-73164562586455.25,21566497461015.535,2380.8979591836733
34366800544486.91,3024006822637.6323,-87756769712604.77,-30313513014703.727,44939604312284.125,66182162554884.266,11690420195177.107,2697193546727.374,-25359605980678.633,-71985346004290.42,21218903295263.63,2399.123469387755
42084310440322.375,3703086764937.322,-107463688323351.8,-37120804846346.58,55031374451143.016,81044223862366.08,14315655374760.844,3302883226669.2373,-31054433601934.695,-88150587510138.19,25983882419307.133,2408.078571428571
45028076057679.914,3962114711941.801,-114980691790808.22,-39717376711531.016,58880776764421.85,86713205748429.1,15317024583639.363,3533917482319.959,-33226668009742.7,-94316653781192.94,27801435810396.668,2425.461224489796
43156176514346.26,3797402429895.814,-110200733977954.73,-38066252816834.055,56432995356165.08,83108379136138.3,14680267859301.658,3387006042813.9937,-31845374466308.816,-90395738011135.88,26645679031702.676,2422.5938775510203
42861727955449.61,3771493240704.5957,-109448849683623.64,-37806531985816.49,56047960818085.586,82541342162553.55,14580106414237.936,3363896957624.5845,-31628097944066.953,-89778980442598.03,26463879319417.92,2436.0989795918367
44788671983315.43,3941049124659.311,-114369365410904.84,-39506208548224.75,58567721306134.12,86252171267432.88,15235587443053.197,3515128391849.1343,-33050009155193.26,-93815193655943.0,27653621604036.258,2449.7244897959185
44784811867397.49,3940709457834.265,-114359508642139.58,-39502803720347.04,58562673593466.39,86244737736307.2,15234274380033.906,3514825477306.5005,-33047160823018.906,-93807108231601.97,27651238375387.34,2435.1479591836733
48873521394339.266,4300483498518.357,-124800164646972.17,-43109282738768.62,63909257322328.07,94118605382988.77,16625114713747.283,3835717818060.993,-36064260705265.03,-102371395777588.14,30175707975441.156,2429.918367346939
66268854207141.59,5831135201861.079,-169219725885150.34,-58452975755747.53,86656192003390.06,127617817138912.5,22542416981008.617,5200947506260.302,-48900450773567.07,-138807986407105.17,40916011907688.77,2429.967346938776
35558129317482.79,3128834253019.826,-90798867355669.16,-31364333984029.133,46497440162866.52,68476374113602.91,12095669821559.906,2790692074657.8433,-26238699536130.387,-74480725405268.36,21954459034152.066,2451.2551020408164
38492690056517.76,3387052309214.791,-98292365675587.78,-33952786702317.508,50334805966626.11,74127629549575.98,13093907843060.695,3021003850394.81,-28404141395061.867,-80627511004425.31,23766328880581.707,2440.4714285714285
44104063429255.14,3880808867166.7227,-112621195262956.3,-38902343940756.625,57672495356770.22,84933780767873.02,15002706852253.65,3461398720813.625,-32544830080745.453,-92381199775821.17,27230928062218.754,2435.197959183673
48454776534052.78,4263637405553.003,-123730885341169.33,-42739925646490.88,63361687939695.83,93312203662875.22,16482671893133.498,3802853507253.1943,-35755264222210.53,-101494285202797.81,29917164005012.137,2421.6479591836733
53084552500531.0,4671020990495.961,-135553172654238.73,-46823656641450.23,69415794894940.586,102228034734891.3,18057564683659.055,4166210138723.993,-39171622520621.09,-111191900726832.83,32775701340806.754,2379.0214285714287
50427743333420.23,4437242730687.335,-128768921986556.69,-44480196645993.29,65941629237260.37,97111661541821.61,17153808284969.162,3957697054692.2124,-37211136546669.34,-105626898235889.17,31135322508732.195,2347.866326530612
44181824019922.77,3887651249501.7764,-112819758696650.81,-38970933311336.28,57774178874519.38,85083528399027.02,15029158323781.973,3467501435087.2275,-32602210010922.188,-92544078196098.16,27278938948603.457,2349.3571428571427
45196393874309.266,3976925346287.602,-115410497444911.98,-39865842870237.125,59100876840572.55,87037345583864.94,15374280642302.576,3547127575527.1436,-33350871595606.105,-94669215712780.89,27905359522801.957,2326.7785714285715
84013112436973.8,7392489787462.738,-214530279639605.72,-74104441635691.78,109859398159652.2,161788975125810.38,28578411905181.83,6593561684198.895,-61994116035408.46,-175975443005115.03,51871750437206.5,2334.697959183673
47447038028073.33,4174964262086.6265,-121157592183827.08,-41851041672657.91,62043922453318.69,91371542922429.48,16139873455519.344,3723763795950.17,-35011644348116.72,-99383457308315.3,29294962143478.65,2371.318367346939
42528912394980.51,3742208137709.5024,-108598994097083.61,-37512969413487.875,55612756067466.12,81900419769850.0,14466893856303.314,3337776739432.6523,-31382509947077.145,-89081858833165.88,26258390743151.543,2381.7316326530613
36966566865194.15,3252765668163.3726,-94395359637739.72,-32606657750638.547,48339177832434.74,71188684966325.7,12574772534620.918,2901229817093.207,-27277999649014.74,-77430865310523.72,22824062736232.805,2379.7714285714287
32384943536849.594,2849618966828.916,-82696031776319.06,-28565399889427.71,42348036876660.81,62365584201854.984,11016259611081.678,2541652418189.6914,-23897174020630.31,-67834110828610.81,19995256547026.53,2375.645918367347
44657815925097.38,3929534692504.59,-114035220270892.83,-39390785706068.72,58396607373550.42,86000174140468.53,15191074647475.414,3504858581494.4937,-32953449524770.055,-93541099762641.23,27572828414656.383,2400.4979591836736
33319764375673.152,2931875806729.4775,-85083128049450.3,-29389966150947.19,43570451428877.984,64165823592244.15,11334253976742.701,2615019556778.834,-24586987742202.285,-69792204145118.37,20572437886673.18,2403.70612244898
35238207634398.86,3100683657941.565,-89981936793310.0,-31082144475642.65,46079095858087.34,67860282232858.766,11986843317447.303,2765583832482.407,-26002626184367.465,-73810611477712.38,21756931625315.38,2403.8785714285714
43831819478746.91,3856853587801.631,-111926010520065.94,-38662208936932.914,57316496799811.29,84409504155037.61,14910098641179.871,3440032203910.7944,-32343938227990.977,-91810952112652.8,27062837669300.617,2389.6530612244896
46836633015425.625,4121253423187.643,-119598902491094.92,-41312628967340.07,61245728708351.6,90196050111689.28,15932234363015.889,3675857668321.4883,-34561220420924.27,-98104891253133.4,28918083272607.5,2408.2775510204083
54471362954544.79,4793049309151.536,-139094439314153.64,-48046903886198.15,71229251685979.45,104898696888731.19,18529310564260.13,4275050549520.961,-40194963907079.164,-114096739836214.27,33631952160981.61,2414.4755102040817
51724794980622.2,4551373117369.956,-132080986673860.8,-45624271678166.43,67637713736652.625,99609470091093.94,17595021308181.168,4059492933954.4614,-38168243819317.7,-108343727235170.66,31936153729409.105,2428.1540816326533
43871351474495.805,3860332056601.273,-112026956727093.05,-38697078381520.04,57368190506706.62,84485633179418.98,14923546075364.676,3443134783378.7563,-32373109342354.8,-91893756429966.81,27087245799154.234,2432.3102040816325
58039940248303.48,5107055873093.664,-148206919000023.1,-51194595993760.65,75895686787199.36,111770914546756.44,19743219459549.31,4555121391658.683,-42828252486298.05,-121571547904818.83,35835278900838.195,2413.3489795918367
7530736100795.468,662645215840.5242,-19229987205176.652,-6642546562859.889,9847535737389.729,14502381163373.8,2561701191623.6055,591031514776.9603,-5557006183062.121,-15774022287660.125,4649661300023.085,2401.3683673469386
53643233558511.97,4720180463658.006,-136979783372251.23,-47316445686876.1,70146351729819.375,103303919583502.23,18247609024993.438,4210056863527.128,-39583878945415.88,-112362124496926.69,33120644806634.58,2423.7071428571426
49952764746732.5,4395448367600.7344,-127556048471733.33,-44061237993153.26,65320525386396.77,96196967547773.28,16992236699194.98,3920419573264.807,-36860645183928.34,-104631999147884.05,30842059236036.734,2422.90612244898
115970119650021.25,10204453069142.303,-296133562978945.06,-102292375900549.27,151647843126064.75,223330457821385.1,39449102121574.32,9101629180517.266,-85575513523745.56,-242913188906301.2,71602791465819.56,2435.3091836734698
101022552868022.16,8889185946897.33,-257964453261408.38,-89107755351348.39,132101721726212.77,194545052390939.56,34364446841728.55,7928505916171.88,-74545553078271.27,-211603736453573.12,62373796002071.75,2435.611224489796
57290068245147.72,5041073117679.338,-146292097204950.16,-50533165651373.12,74915119969018.77,110326843015693.89,19488138554829.625,4496269716042.659,-42274914781232.58,-120000852849091.6,35372289822243.695,2442.942857142857
50764734446681.11,4466895280316.7705,-129629440344531.55,-44777442421615.36,66382294171024.28,97760625338948.58,17268441274138.549,3984145041349.601,-37459805835350.06,-106332766234673.02,31343389279273.016,2463.2102040816326
56510746445598.89,4972498990438.028,-144302073071094.47,-49845758634425.67,73896043201800.39,108826057361018.2,19223039704748.07,4435106541870.41,-41699845349917.625,-118368470929130.81,34891117341887.95,2454.326530612245
63980150972131.73,5629747518150.937,-163375446291196.94,-56434206951456.79,83663378932375.64,123210327538606.58,21763877838949.125,5021324345467.483,-47211593769033.71,-134014025859094.8,39502910534514.94,2440.5295918367347
46081554498884.055,4054812492203.045,-117670783984765.16,-40646605864143.21,60258353435353.03,88741950917615.81,15675382234667.355,3616597148469.5317,-34004040295447.23,-96523289381604.17,28451879209922.36,2440.137755102041
44288688419678.31,3897054423410.106,-113092641376145.3,-39065193967145.445,57913919410346.4,85289324036673.89,15065510044493.234,3475888596423.0195,-32681066767062.727,-92767918671552.77,27344920153298.754,2441.6081632653063
52649738468262.22,4632760806282.686,-134442860661178.44,-46440125485542.65,68847212143741.17,101390687975768.53,17909655717769.707,4132084864346.0464,-38850768933276.625,-110281131133209.25,32507236563214.848,2442.4295918367347
59902801876551.2,5270973044280.435,-152963799602544.03,-52837748398996.76,78331650402216.69,115358337357215.7,20376901934773.152,4701323645419.673,-44202877011552.234,-125473533963452.36,36985455356586.44,2437.597959183673
58898061020716.484,5182563779406.38,-150398160064516.44,-51951508601087.14,77017805084059.97,113423448812128.39,20035123153935.402,4622469025638.228,-43461468642287.13,-123368984592429.34,36365103800073.47,2433.2122448979594
53663111482138.555,4721929598241.738,-137030542650361.83,-47333979307791.24,70172345037340.266,103342199969594.86,18254370877034.176,4211617002997.9253,-39598547179636.555,-112403761319746.11,33132918050244.145,2419.3673469387754
62931147383418.36,5537443502417.661,-160696781066565.2,-55508924992591.13,82291653666506.86,121190200143114.94,21407042443806.395,4938995975209.949,-46437523704293.41,-131816763339217.3,38855230277704.19,2417.415306122449
51065592732046.26,4493368513477.941,-130397691990366.4,-45042817045837.33,66775710573361.82,98340005824953.17,17370783078307.807,4007757127265.4346,-37681812001633.06,-106962949867345.48,31529146276328.74,2407.416326530612
43792379171233.28,3853383225701.5225,-111825298326358.5,-38627420428603.875,57264923102228.05,84333551660741.75,14896682400788.176,3436936795521.383,-32314834673099.895,-91728339841347.72,27038486031199.152,2393.983673469388
49745354102938.305,4377197940178.6143,-127026418735047.02,-43878289914005.63,65049305994646.5,95797544909488.61,16921682658613.727,3904141450802.417,-36707594724277.61,-104197553288605.86,30713998659032.926,2395.319387755102
43328730784220.9,3812585798102.813,-110641357063307.53,-38218455624494.805,56658635082028.19,83440676987947.83,14738964962816.088,3400548562477.3403,-31972704074188.555,-90757173323392.36,26752218387561.887,2393.741836734694
48063070103059.12,4229170251851.34,-122730650231418.67,-42394417752202.91,62849474307962.67,92557871807564.34,16349426668826.375,3772111503958.565,-35466220425590.69,-100673809449051.47,29675315276373.453,2417.2989795918365
36668946715080.55,3226577503742.1494,-93635376484933.47,-32344139572027.836,47949996294587.39,70615540296329.25,12473532244445.09,2877871774152.202,-27058382576967.4,-76807464608992.27,22640304527759.836,2403.1418367346937
47182475838446.99,4151684898196.1357,-120482023436232.27,-41617682441987.56,61697968859503.84,90862059756203.06,16049878342611.254,3703000221178.8394,-34816421098892.88,-98829300185758.88,29131614813628.426,2396.661224489796
41521117361271.2,3653530189042.2437,-106025555972928.03,-36624035800944.35,54294917178498.83,79959649890714.61,14124076185321.533,3258682434916.612,-30638847874156.43,-86970912503923.08,25636153387542.48,2392.576530612245
38166074820852.8,3358312942424.261,-97458343128611.72,-33664693493866.37,49907709609927.875,73498647787732.05,12982804479679.03,2995370214506.6265,-28163128473247.2,-79943377307775.89,23564668147819.848,2399.3755102040814
36553333102875.69,3216404475285.134,-93340153297307.48,-32242161747349.51,47798814847930.86,70392896424085.66,12434204421451.479,2868798090909.1187,-26973070022957.973,-76565298350386.33,22568921671825.35,2402.952040816326
34903165362467.83,3071202627099.1606,-89126395193159.92,-30786617824072.15,45640979342314.875,67215071726828.3,11872873311392.025,2739288856328.5444,-25755395075406.14,-73108825711867.06,21550068238542.926,2403.833673469388
44456483289902.1,3911819004344.727,-113521110571606.28,-39213198609279.81,58133335582397.44,85612455997898.89,15122588100805.38,3489057475591.2046,-32804884122929.875,-93119384573837.28,27448520686955.113,2401.7214285714285
38234127840768.72,3364301018245.0244,-97632118875168.64,-33724720114089.527,49996698735568.305,73629701478753.75,13005953794680.227,3000711207926.604,-28213345570227.344,-80085922443681.06,23606685854107.973,2395.70612244898
89123990823176.89,7842206610043.13,-227581078057138.62,-78612532913210.34,116542616890807.38,171631293332145.72,30316959411483.676,6994676405533.016,-65765484523839.51,-186680784937907.3,55027331985143.41,2384.2244897959185
36034814548553.3,3170778906443.938,-92016099119699.7,-31784798279338.273,47120776004662.54,69394355016575.49,12257822021555.697,2828103522054.3696,-26590450191125.684,-75479199570613.23,22248775909488.254,2358.864285714286
37406091056081.28,3291440354669.5576,-95517699320704.05,-32994343667819.066,48913919922490.234,72035102512693.42,12724283772961.852,2935724785467.9536,-27602328900990.426,-78351501012620.66,23095435649527.414,2350.234693877551
38933945670362.445,3425879464926.6353,-99419127005144.58,-34342000092146.164,50911812617172.62,74977381723547.38,13244008100779.639,3055634695278.63,-28729748154308.934,-81551773982058.61,24038770519065.74,2336.7010204081635
43806187105938.86,3854598207935.365,-111860557616720.78,-38639599843779.67,57282978995789.34,84360142571811.5,14901379405461.58,3438020507624.742,-32325023771551.777,-91757262386611.36,27047011451072.01,2314.1326530612246
44764676249001.31,3938937714135.404,-114308091588973.3,-39485042979494.07,58536343458225.33,86205961356834.25,15227424923765.205,3513245153971.4136,-33032302453101.91,-93764931831768.5,27638806020440.434,2359.557142857143
51802638258918.586,4558222732615.78,-132279761927179.72,-45692933990360.17,67739505248973.78,99759377372830.89,17621500946412.227,4065602243567.348,-38225685063807.836,-108506779183281.03,31984215971340.805,2372.377551020408
37833862656062.61,3329080862537.9443,-96610028379668.39,-33371663027936.61,49473293656709.88,72858887365698.08,12869797162087.611,2969297387557.611,-27917985867542.324,-79247519454708.48,23359552322561.7,2382.928571428572
46206785868066.8,4065831961747.0366,-117990566509711.48,-40757067368645.4,60422112122830.36,88983116378582.36,15717981712612.92,3626425564283.3213,-34096449564762.02,-96785601721430.64,28529199769475.02,2364.134693877551
46478734650690.77,4089761310975.952,-118684996744107.73,-40996941999032.58,60777724792759.66,89506824094147.67,15810489475111.828,3647768801708.6035,-34297123300908.49,-97355230675206.72,28697107633780.395,2372.9938775510204
44407573833609.88,3907515596125.262,-113396218599785.2,-39170058036847.31,58069380217014.46,85518268294577.67,15105950799566.379,3485218805860.885,-32768792842979.496,-93016938539182.66,27418322018590.02,2378.874489795918
