Feature_1,Feature_2,Feature_3,Feature_4,Close
9733836377820.037,856500621883.9105,-24855676088824.44,-8585808801510.149,500.9983333333333
9085835818999.654,799481708655.7152,-23200984660620.887,-8014234656435.571,499.7633333333333
7686603299230.183,676360307373.4094,-19627997750931.66,-6780030336184.873,489.6716666666667
9799799443563.832,862304892798.2213,-25024114324396.46,-8643992030252.133,489.88
7533246528831.623,662866128914.4026,-19236396288378.277,-6644760788289.063,492.2183333333333
9837710525351.36,865640764032.717,-25120921691071.477,-8677431819047.189,493.0683333333333
10211531648803.512,898534086472.4397,-26075485990808.754,-9007163727359.709,500.91
8499116631460.784,747855089102.4625,-21702777917498.51,-7496714343633.63,500.0066666666667
7349514868570.489,646699211207.431,-18767231157602.45,-6482698792065.862,501.4283333333333
8516352931469.309,749371731673.9877,-21746790964568.5,-7511917688264.517,502.385
9950150236896.613,875534560955.8917,-25408040401643.07,-8776610180485.365,497.0416666666667
11955453222063.111,1051985409891.824,-30528648125295.67,-10545403846840.94,475.89166666666665
10351145651500.95,910818984798.5198,-26431995453194.457,-9130311399398.055,470.01666666666665
9709042852375.09,854319010980.281,-24792364668078.145,-8563939462792.451,478.9633333333333
7648937482917.809,673046019253.6826,-19531816821901.996,-6746806905895.711,475.6433333333334
8956997260436.201,788144936699.4169,-22871991098621.633,-7900591570511.874,490.8603448275862
7069877753641.032,622093342955.0325,-18053168286967.71,-6236042583487.165,472.87666666666667
9201308326584.121,809642392563.9585,-23495847611274.27,-8116088139735.785,458.95166666666665
12439754718843.975,1094600103542.5953,-31765328361145.887,-10972585898080.494,481.2266666666666
12115747753511.285,1066090060871.7949,-30937965558004.207,-10686792929151.602,473.3983333333333
8323053953146.55,732362955440.9127,-21253195747272.824,-7341416795667.965,474.715
9345754926527.34,822352575257.499,-23864696175285.484,-8243498378229.563,482.5683333333333
2712910676688.221,238714655796.22552,-6927508279243.961,-2392944721317.011,438.469696969697
7120268126232.194,626527297485.0337,-18181842004432.754,-6280489845135.389,406.65
6687719746855.935,588466459003.0647,-17077315265427.92,-5898957057844.537,421.2227272727273
5905108256868.709,519602790309.3042,-15078890907476.492,-5208648251314.65,420.47878787878784
7079391241941.667,622930476393.6212,-18077460901005.414,-6244434011940.908,423.919696969697
4959979476317.822,436438952228.4085,-12665473489842.672,-4374989880627.614,418.9606060606061
6513257753317.193,573115200634.7344,-16631820708564.328,-5745071469595.699,422.9363636363637
6898376014332.445,607002585313.2069,-17615232961981.734,-6084768155424.09,417.6029411764706
8383422020572.9795,737674886205.1582,-21407347424675.055,-7394664935435.258,440.6
9201423756249.34,809652575760.3827,-23496142239472.266,-8116189974546.761,436.1954545454546
6498460254062.632,571813126197.9064,-16594034835568.867,-5732019205352.758,433.8318181818182
7067244351620.223,621861645860.2798,-18046443789471.34,-6233719796136.949,434.0878787878788
7740335160541.792,681088326237.8768,-19765203905331.9,-6827425016700.978,436.1318181818182
7892048062330.066,694437866755.5563,-20152607632826.48,-6961244581905.983,436.67575757575753
8752511134586.945,770151839808.3232,-22349828798900.582,-7720223002613.826,437.17121212121214
298339119830.1658,26251445966.81939,-761818862526.1388,-263152371181.93802,445.6734375
5643624693024.564,496594357689.1234,-14411183582535.227,-4978004597797.739,435.1166666666667
6551655749628.914,576493901210.0162,-16729871261752.303,-5778940704502.655,431.93030303030304
7468132697537.107,657136646847.5511,-19070125859145.066,-6587326624448.897,417.9470588235295
5838130777282.643,513709345763.8483,-14907861523997.879,-5149570264748.564,426.969696969697
4314019337889.863,379599552418.5149,-11015992306940.182,-3805215464119.1714,430.29848484848486
8578813515832.316,754867753071.3448,-21906286180679.875,-7567011532361.039,453.278125
9399721072775.717,827101113855.4526,-24002501304844.094,-8291099675220.441,442.01666666666665
7289614128014.365,641428385424.6699,-18614272726137.93,-6429862829446.532,445.51969696969695
7771734956403.293,683851230694.1843,-19845384263867.06,-6855121412604.764,465.009375
5891364497125.55,518393439382.8149,-15043795717881.182,-5196525440773.519,448.96818181818185
5813988367981.344,511584954602.5105,-14846213285006.977,-5128275218038.871,434.7544117647059
6127401663973.135,539162876846.0048,-15646524402461.176,-5404723957294.947,441.9409090909091
6294287207398.261,553847472207.2482,-16072671812349.617,-5551926629613.995,440.6454545454546
5891842725516.876,518435518587.4706,-15045017455067.918,-5196947334652.322,435.4757575757576
4760790972737.469,418911943060.82697,-12156838456615.193,-4199293994216.015,420.6823529411764
8819660105983.242,776060291889.0046,-22521296300754.594,-7779452172086.602,441.1151515151515
6991736746530.117,615217492946.042,-17853632948513.945,-6167117641485.455,436.4818181818182
8565200786617.763,753669841125.2645,-21871526153114.297,-7555004249566.451,434.04848484848486
5502191876005.272,484149347866.93787,-14050030433232.01,-4853252622196.591,419.8441176470588
6162740137430.259,542272337924.9885,-15736762528368.318,-5435894502158.209,435.0257575757576
6000285863683.632,527977673808.48505,-15321930083913.424,-5292600432822.465,440.36515151515147
7583347407268.203,667274565753.1049,-19364330542160.24,-6688952611943.17,444.380303030303
7181751137746.138,631937289230.9708,-18338841001418.977,-6334721404461.287,437.99264705882354
7080410684834.998,623020139763.0231,-18080064745788.645,-6245333250006.895,437.7838235294117
8256338228077.112,726492502266.4471,-21082834844721.438,-7282569647944.863,433.6970588235295
9184577521953.646,808170182959.6622,-23453124862306.69,-8101330547652.991,432.1852941176471
9107973769188.193,801429668425.8142,-23257514777558.42,-8033761622608.722,422.2088235294118
8207750512671.768,722217148908.609,-20958764510468.805,-7239712439797.148,428.8242424242424
10292917361814.904,905695375396.6882,-26283307447669.97,-9078950677742.393,430.3636363636364
8915023904991.412,784451655260.7571,-22764810716098.133,-7863568687150.515,432.7363636363636
10970787736080.295,965342578144.5757,-28014272240908.953,-9676871684907.625,444.40625
11214337317927.604,986773021241.4033,-28636184212968.684,-9891696561881.049,434.0106060606061
8726811429946.826,767890430577.2424,-22284203763283.504,-7697554322550.938,435.24696969696976
8634485255670.562,759766469941.3724,-22048445874755.785,-7616117303063.116,434.5636363636364
11199600810681.504,985476347635.8065,-28598553969341.242,-9878698126603.744,405.3191176470588
10131883446920.928,891525673227.6692,-25872101921347.664,-8936909421133.072,413.8969696969697
12441306618052.762,1094736628976.1143,-31769291297985.95,-10973954738140.848,386.8909090909091
9594747250598.234,844261868449.9983,-24500506515427.523,-8463123997750.66,352.55294117647054
14240131336076.283,1253019003928.66,-36362650623130.07,-12560622652711.064,371.45454545454544
8504213927971.676,748303573934.6094,-21715793804290.254,-7501210377634.868,371.3909090909091
13143306953823.164,1156507036406.8162,-33561872700451.207,-11593159711383.062,360.71363636363634
9986717152620.197,878752111937.0933,-25501415315503.027,-8808864268272.857,334.33529411764704
9930061933543.637,873766896819.5173,-25356744326185.09,-8758891071116.952,353.47727272727275
11733477245954.555,1032453222087.2721,-29961825217221.516,-10349608092226.168,347.8058823529412
12008474743472.111,1056650773803.2947,-30664040419674.586,-10592171769516.377,361.5393939393939
12257277199980.535,1078543351123.6315,-31299366943096.77,-10811630029204.932,345.1470588235294
11640754615814.799,1024294315432.3662,-29725054629571.207,-10267821253418.283,348.2279411764706
10529510906999.465,926513628884.8739,-26887457957380.438,-9287639902227.27,346.84558823529414
9162131650705.512,806195097068.6385,-23395808649454.55,-8081531959187.2295,338.1794117647059
13181708437837.21,1159886077762.0264,-33659932240785.09,-11627032077398.832,347.7676470588235
11065360708303.416,973664209960.631,-28255767561908.984,-9760290491619.8,349.06617647058823
10092760037803.447,888083027013.8462,-25772199487768.82,-8902400238455.11,353.22121212121215
11045774858995.223,971940738986.8167,-28205754737164.34,-9743014578244.766,348.5573529411765
13101084946598.125,1152791845142.2659,-33454057365854.48,-11555917461144.562,365.0439393939394
11353679334775.42,999033995332.646,-28991998088734.395,-10014604205774.266,365.3220588235295
13122120409475.857,1154642830200.7979,-33507772696802.707,-11574472072487.287,371.6485294117647
7824006629926.239,688450701251.1335,-19978861769954.434,-6901228037801.162,342.93676470588235
9627798158540.33,847170095552.1045,-24584903670316.668,-8492276898008.572,359.4136363636364
11233284561041.97,988440219750.6912,-28684566660664.953,-9908409122032.213,357.4779411764706
8955056347341.768,787974143830.4513,-22867034948351.555,-7898879566482.6455,359.1090909090909
9969206664494.906,877211387440.948,-25456701448155.516,-8793419049060.764,364.08484848484846
10621488724486.777,934607010471.412,-27122325636866.14,-9368769664925.01,354.2852941176471
8379501242955.142,737329799092.9532,-21397335930819.156,-7391206506072.511,367.4863636363636
9086615761740.445,799550340700.6517,-23202976315790.25,-8014922621016.053,360.33529411764704
6924552961624.679,609305864499.9485,-17682076790821.492,-6107857645191.969,361.5352941176471
6909554166857.378,607986086554.1796,-17643777171651.535,-6094627871683.349,369.2318181818182
8983160192683.012,790447021827.0968,-22938799169383.91,-7923668753532.264,363.9075757575757
10580954870003.41,931040372737.587,-27018821034552.188,-9333016473135.2,355.8014705882353
11183495271790.15,984059160149.0468,-28557427972523.008,-9864492074251.537,372.3772727272727
11542212650049.477,1015623460699.144,-29473424775720.17,-10180901639177.879,369.16363636363633
8896805278546.021,782848523789.3334,-22718288851308.527,-7847498753511.349,364.719696969697
9063325317217.965,797500924597.1309,-23143503528669.46,-7994379059864.999,373.5954545454545
7320570417215.697,644152282937.0889,-18693320708880.94,-6457168067047.047,358.1573529411765
7832858132230.637,689229567126.777,-20001464397800.91,-6909035584209.974,371.3378787878788
5895908490008.507,518793286452.7312,-15055398956030.945,-5200533521644.537,364.36764705882354
4225943865110.616,371849606774.9871,-10791088516065.643,-3727527766619.2583,366.5455882352941
5385311834819.827,473864828856.9304,-13751573439747.975,-4750157652011.54,373.2060606060606
1943233453392.4546,170989138130.0965,-4962111423557.418,-1714044666832.3276,377.9742424242424
10350684393283.639,910778416029.518,-26430817583406.22,-9129904563032.299,384.08529411764704
11703634811952.428,1029827322838.4615,-29885621710326.305,-10323285349480.559,396.9911764705882
14307868354482.766,1258979307475.7585,-36535618849717.37,-12620370547961.14,390.90441176470586
10494221526188.977,923408525498.0693,-26797344512956.332,-9256512625800.453,392.1102941176471
11539606880991.576,1015394165002.3641,-29466770900271.645,-10178603193574.652,393.9441176470588
9682190263155.062,851956180375.5422,-24723795662326.668,-8540253897307.712,394.714705882353
10843373111729.826,954131125178.899,-27688914645668.504,-9564484611320.018,411.4529411764706
14586148637133.268,1283465795050.5593,-37246216623463.9,-12865829917413.367,410.2455882352941
11388929022136.57,1002135718069.7173,-29082009969355.28,-10045696592770.4,408.5147058823529
12478996939056.596,1098053092278.9264,-31865534773502.027,-11007199804672.107,408.9514705882353
9263922174519.646,815151926999.4893,-23655734034779.91,-8171317187489.233,411.4367647058824
10337847299576.422,909648832091.5349,-26398037705969.26,-9118581481849.398,420.1058823529412
12752339780184.621,1122105120217.2346,-32563524653256.91,-11248304062456.592,436.7191176470588
19250381915392.66,1693881558871.7974,-49156491566135.68,-16979954568727.441,444.15147058823527
12629971217236.518,1111337633416.4287,-32251052581057.07,-11140367875022.596,445.575
10347095058554.021,910462567062.5303,-26421652104365.883,-9126738541404.834,442.3602941176471
13285768451304.984,1169042567423.2563,-33925652780226.312,-11718819070119.855,433.67794117647054
12391077362211.39,1090316843641.2762,-31641029169432.6,-10929649601926.857,439.3617647058824
14440223894821.135,1270625575560.3337,-36873593041134.68,-12737115842454.252,433.6911764705882
7809443767108.842,687169274837.2661,-19941675031989.188,-6888382736954.817,439.8666666666667
8669972773368.285,762889052606.5073,-22139064535859.832,-7647419315957.706,426.5602941176471
9601800304883.6,844882511629.336,-24518517180593.656,-8469345297583.852,415.1220588235294
10910905668180.973,960073449204.8984,-27861361271729.055,-9624052236435.818,419.2147058823529
9106575957889.918,801306672260.9395,-23253945302624.344,-8032528657569.178,414.2926470588235
7435024360843.7295,654223339792.9597,-18985582648211.258,-6558123106761.34,417.7779411764706
7493455052828.82,659364800387.858,-19134787285307.66,-6609662387555.085,412.4176470588235
11705377204625.273,1029980719036.4253,-29890070710866.426,-10324822313828.13,400.5558823529412
11580752504349.209,1019014703169.1161,-29571837448657.4,-10214896064802.773,420.76666666666665
8507406151593.086,748584487731.9574,-21723945192170.06,-7504026127459.338,417.7485294117647
9598218642104.775,844567407642.3058,-24509370831575.027,-8466186078002.192,414.90441176470586
9765252825610.541,859265071527.1283,-24935898789588.293,-8613519966641.848,417.4941176470588
9843884911784.748,866184040656.7739,-25136688162863.098,-8682877934336.883,428.9367647058824
14712772440999.336,1294607604716.4797,-37569554497029.555,-12977519284039.104,451.7469696969697
10506840628557.709,924518851229.2656,-26829568119854.184,-9267643336237.309,449.0573529411764
11968217164359.457,1053108510128.1915,-30561241300076.023,-10556662333143.36,454.6941176470588
13915727113488.314,1224473961938.8103,-35534272990617.6,-12274479139303.4,442.7838235294117
13148399704519.742,1156955257396.825,-33574876740378.56,-11597651862018.674,433.38235294117646
13427677484352.725,1181529470710.833,-34288021877485.598,-11843991039084.54,423.4941176470588
10297033766756.318,906057555442.7382,-26293818859565.918,-9082581525262.018,432.9941176470588
9532503252562.799,838784893652.7671,-24341564635833.5,-8408221189166.482,426.1352941176471
10012637151939.162,881032905393.5094,-25567602757757.59,-8831727226910.34,429.3720588235294
