Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Close
351603216814798.6,30938306588692.508,-897830521684435.1,-310134451112042.94,459772498385477.4,677102927365419.4,119603492039597.47,1965.3102040816325
180597882665005.9,15891186414111.678,-461162710310337.4,-159297816750351.16,236158072474408.47,347787932359663.2,61433276182476.45,1985.0734693877555
182987358102181.12,16101440989419.842,-467264316641297.5,-161405472455319.88,239282658310617.0,352389486141491.2,62246094838078.72,2001.991836734694
221669564073049.2,19505169649455.75,-566040614290925.1,-195525423551257.25,289865285453730.6,426882075746816.7,75404469415663.06,2004.2163265306124
214983297892742.8,18916830470400.08,-548967017651878.44,-189627748525114.0,281122015089578.7,414005945140251.56,73130028807634.64,2020.2510204081636
171936448503876.6,15129048581187.957,-439045449019559.2,-151657928781873.9,224831983713879.1,331108100272978.75,58486949901860.32,1993.1040816326529
151571068252501.66,13337055960105.922,-387041771869157.2,-133694481039838.4,198201277892715.47,291889293383798.56,51559338119064.555,1991.9642857142856
195504183830905.9,17202822437403.318,-499226448095214.4,-172446038796771.5,255650232702866.2,376493871068294.8,66503894440298.42,1902.5551020408163
187635540152167.34,16510444101663.367,-479133604730290.8,-165505438633246.12,245360833520922.97,361340763071801.44,63827248787156.28,1913.1714285714288
179173922507209.7,15765889151802.254,-457526580711309.9,-158041801223072.28,234296036733724.1,345045728879996.0,60948893238090.33,1974.5122448979596
165898291954793.9,14597738214258.322,-423626816089352.8,-146331923825527.7,216936212007534.84,319480068734399.06,56432973845110.5,1982.8265306122448
185895724148029.03,16357354396402.967,-474690925220660.9,-163970820250488.06,243085771936756.28,357990296491354.3,63235422258732.94,1988.7438775510204
181580709564318.56,15977667059376.873,-463672391202702.6,-160164726453373.2,237443260692773.22,349680619302998.56,61767600473157.01,2028.1234693877552
203991399766471.2,17949630641675.81,-520898835384731.94,-179932256244806.7,266748506322720.88,392838199728410.8,69390957474364.516,2047.5561224489795
222665412807539.66,19592796142074.125,-568583550201369.2,-196403819769043.34,291167501751582.56,428799841854811.5,75743223559950.81,2105.011224489796
262952612104272.12,23137750892604.004,-671458255574029.8,-231939467341117.12,343848890128651.0,506383263033967.2,89447562477900.9,2143.6602040816324
223729290662383.22,19686409251989.105,-571300196791948.0,-197342222071460.56,292558678383443.3,430848613231257.5,76105118660953.89,2173.452040816326
216258302956580.88,19029021471041.41,-552222782606066.06,-190752377682604.7,282789272429545.8,416461295530191.2,73563742170860.38,2198.973469387755
225458198777807.8,19838539486458.0,-575715021099432.8,-198867219319607.25,294819477902177.25,434178072810526.94,76693234547823.23,2226.6061224489795
214576904258850.88,18881071614617.055,-547929274349258.56,-189269286239837.84,280590598150427.88,413223327000293.06,72991787288918.39,2206.452040816326
221345798424094.38,19476680108335.766,-565213874379323.9,-195239843345475.7,289441911082716.7,426258585663092.5,75294335907014.34,2232.869387755102
222463737935553.47,19575049996572.98,-568068568248408.8,-196225930587832.62,290903780657061.3,428411465840195.5,75674620783864.48,2203.1
212886478917050.4,18732327651466.99,-543612717030716.9,-187778233142963.28,278380120891883.2,409967975915115.56,72416761923318.27,2190.258163265306
167137070986762.8,14706741189727.486,-426790079658509.3,-147424599298928.34,218556096749023.84,321865658452177.6,56854364570738.24,2198.512244897959
179599373067938.53,15803325048154.87,-458612984052271.56,-158417072915628.84,234852373532550.88,345865044745111.7,61093617208121.57,2161.5642857142857
212699432720761.0,18715869097100.99,-543135088048127.44,-187613247646385.6,278135530509470.5,409607770073444.7,72353135200146.33,2204.544897959184
187916400136626.8,16535157785886.396,-479850789945150.44,-165753173771112.78,245728099801855.97,361881631613488.6,63922787834663.8,2171.566326530612
213581557481829.44,18793488521749.938,-545387622728413.56,-188391331951719.97,279289034734461.34,411306529125585.2,72653204094149.28,2180.410204081633
179999120620973.78,15838499835997.826,-459633754362005.44,-158769673954991.66,235375102334914.6,346634863231653.0,61229597926448.164,2171.501020408163
167504994489404.94,14739115586951.826,-427729584539926.3,-147749129206943.66,219037210603218.62,322574190257834.8,56979519650942.78,2200.8520408163267
283090070379091.94,24909689157054.133,-722879924615609.0,-249701876270045.75,370181557729129.4,545163146875149.9,96297643079075.1,2221.351020408163
209218813102397.62,18409602220308.793,-534247209162114.5,-184543139036486.8,273584113860142.53,402904936036907.7,71169146247011.31,2251.270408163265
200719071962802.38,17661692467699.01,-512542838361483.3,-177045874779873.7,262469463166580.06,386536487504707.5,68277822789849.19,2300.865306122449
243628595248410.9,21437390837722.09,-622113735046392.2,-214894564152910.66,318579921611822.25,469169871646130.56,82874187457500.36,2290.6857142857143
244957116733612.16,21554289366324.145,-625506159134494.8,-216066395771309.66,320317153878857.94,471728283077971.25,83326105309348.88,2274.033673469388
187153230678286.94,16468005096364.076,-477902008794421.25,-165080013918754.7,244730145318349.6,360411949739373.25,63663183244321.69,2291.0989795918367
158310962275301.22,13930113381272.008,-404252316120040.56,-139639458812897.27,207014672600980.75,304868702606088.06,53852021508448.42,2273.1642857142856
160918411294319.8,14159548306588.324,-410910525321541.4,-141939380373452.03,210424292749398.3,309890020845689.3,54738987320780.39,2304.8255102040816
169417426970227.8,14907394711628.38,-432613044587720.3,-149436005917773.97,221537995890685.38,326257073605354.9,57630064316132.44,2301.129591836735
184457003860122.5,16230758716448.125,-471017104508673.94,-162701785848370.5,241204436711010.38,355219668192047.3,62746018359465.25,2315.4938775510204
148299352406387.3,13049170935069.547,-378687337590214.25,-130808638010051.52,193923032784476.25,285588759074235.7,50446411388419.2,2332.3020408163266
176216261900198.53,15505638555264.477,-449974095298710.8,-155432973046361.84,230428464667282.44,339349988155154.75,59942797360846.586,2363.0397959183674
215150156575974.25,18931513942356.934,-549393091611807.6,-189774928799633.97,281340212090569.3,414327271594286.5,73186788150324.22,2384.138775510204
222479370148132.88,19576426257029.742,-568108484097834.8,-196239719987038.34,290924225407994.2,428441568775564.0,75679938195006.27,2347.7530612244896
184467286417555.72,16231663475151.176,-471043361509347.8,-162710855681484.7,241217882418518.75,355239470076594.3,62749516176317.21,2366.6102040816327
185486788565115.47,16321371863229.555,-473646694303459.1,-163610116225536.38,242551031125588.03,357202785356633.9,63096316293157.28,2352.033673469388
180544140241653.47,15886457895143.65,-461025476625876.0,-159250413391334.94,236087797731019.94,347684437259064.56,61414994855865.79,2361.614285714286
181228767215847.06,15946699766121.697,-462773693905676.94,-159854294196960.66,236983047954492.75,349002863190306.75,61647881677749.84,2319.268367346939
250140005749131.53,22010344483337.82,-638740837202083.2,-220638007626862.1,327094544374101.75,481709276081794.5,85089148520753.78,2312.111224489796
243747067432095.56,21447816477447.242,-622416256614301.4,-214999065033230.34,318734845292509.9,469398020182480.4,82914487705322.08,2339.2551020408164
208519441189455.22,18348063239775.434,-532461339036464.44,-183926252731210.25,272669583738355.62,401558114292942.94,70931243648306.23,2361.077551020408
191727778303506.38,16870529828503.76,-489583269534841.44,-169115031700678.66,250712036563786.06,369221425163666.6,65219289339700.28,2385.464285714286
250288513433189.4,22023411548836.254,-639120055717636.8,-220768999134777.7,327288738314514.5,481995265198191.44,85139665641114.38,2408.0367346938774
242281723965627.28,21318877386154.113,-618674453193236.4,-213706546307039.53,316818693110645.0,466576122163135.06,82416027508694.97,2381.3
193197170192344.3,16999824393088.074,-493335411951993.6,-170411120380742.0,252633479280726.44,372051120143251.5,65719126759368.51,2403.051020408164
237106829074414.3,20863527771535.01,-605460186215536.8,-209141988823974.62,310051764523689.2,456610523251203.2,80655703647657.25,2386.1418367346937
203827581927498.88,17935217019273.832,-520480520134825.5,-179787760991110.97,266534294769893.25,392522725915270.5,69335232234189.51,2376.376530612245
227900332383694.94,20053428622702.76,-581951090330508.9,-201021323980059.12,298012926499754.8,438881032755535.6,77523965630985.17,2427.339795918368
228162090653679.38,20076461790893.992,-582619498600944.9,-201252210787223.1,298355215647233.06,439385116091157.06,77613006960244.31,2421.337755102041
231057127754640.62,20331201583810.824,-590012072007525.0,-203805800469573.28,302140896824751.1,444960258201794.8,78597800269463.72,2402.4785714285717
214321949765430.34,18858638286239.758,-547278238683906.56,-189044402511776.1,280257210504329.8,412732345871540.25,72905060412685.47,2397.678571428572
183813002004012.72,16174091184192.863,-469372625637932.1,-162133738331422.53,240362308284872.0,353979476889470.1,62526950877352.56,2384.383673469388
209898987353156.88,18469452484408.65,-535984056941116.56,-185143092775977.0,274473541909569.56,404214787807485.75,71400518546319.58,2403.280612244898
207525888288084.56,18260638200787.16,-529924269669968.4,-183049881134444.72,271370367455720.78,399644771826037.2,70593270693484.75,2440.186734693877
186395896683269.34,16401366027072.613,-475968131955487.9,-164412002050665.12,243739821880957.12,358953507958918.3,63405564015383.32,2437.6897959183675
160204924148034.97,14096767635717.604,-409088610653887.9,-141310044024914.53,209491306358781.8,308516016098330.56,54496283144590.08,2456.748979591837
171644294560493.8,15103341910601.643,-438299424077931.5,-151400232964690.56,224449951910801.72,330545482508452.06,58387569104889.6,2457.765306122449
179258850101381.56,15773362271192.0,-457743443435324.4,-158116712188294.9,234407092363464.12,345209277232927.06,60977782548112.2,2441.542857142857
165590542486538.47,14570658770951.848,-422840970017223.6,-146060471416215.47,216533784806140.0,318887419300955.3,56328288143318.79,2447.2908163265306
156140509129303.56,13739130665164.377,-398709992184334.1,-137724993243401.92,204176488438873.9,300688934105867.25,53113707005135.17,2436.6071428571427
182472384904047.66,16056127663487.834,-465949314746585.44,-160951236425013.34,238609256762401.0,351397771629498.94,62070918349077.58,2395.583673469388
163586891909323.22,14394353240579.52,-417724579405376.3,-144293134872939.78,213913718744211.62,315028870540502.0,55646714021173.17,2435.0173469387755
162202369543376.34,14272526443326.873,-414189155538837.75,-143071906136383.12,212103254840170.56,312362614759818.2,55175746468676.31,2465.6908163265307
162726007407009.5,14318602240077.959,-415526281869308.0,-143533784737010.88,212787986937537.53,313371014534562.7,55353870255540.87,2461.9244897959184
163618432097278.3,14397127750224.436,-417805120189855.6,-144320954174680.44,213954958877796.28,315089610348723.0,55657443026056.1,2454.9744897959185
155408932819864.34,13674757168617.404,-396841889073308.94,-137079699790982.39,203219843245509.38,299280095510523.4,52864849646445.25,2480.035714285714
171351986644687.25,15077620839250.816,-437553006327087.6,-151142399994511.34,224067715497192.62,329982568089978.56,58288135863781.445,2086.1989795918366
169633070603300.34,14926369252748.064,-433163697945446.44,-149626215497231.1,221819979736483.94,326672351163702.06,57703418948637.695,2078.269387755102
205386797925442.28,18072414856850.39,-524462031680604.6,-181163078867009.53,268573193511387.7,395525400369221.0,69865624716060.53,2079.104081632653
187199598875725.34,16472084763312.531,-478020413267771.0,-165120913027627.03,244790776866726.03,360501244790897.44,63678956263190.36,2074.742857142857
230788939298255.53,20307602612792.78,-589327244357677.8,-203569242073918.4,301790198752559.8,444443792371905.6,78506571752772.27,2071.727551020409
365069068449716.75,32123191608552.1,-932216030196482.4,-322012109554416.5,477381048579582.56,703034911680611.9,124184118627191.97,2006.828571428572
213831712150548.7,18815500722017.195,-546026402223721.2,-188611983870572.88,279616151018495.25,411788267515754.06,72738298308693.28,2032.3765306122448
161089245789067.4,14174580426973.277,-411346755906120.94,-142090066367508.72,210647683419350.06,310219006438968.1,54797099449242.21,2032.74693877551
154400701001358.2,13586041170439.244,-394267335034505.94,-136190381407667.22,201901434995344.7,297338484143671.75,52521883343378.46,2045.4704081632651
178853678368976.44,15737710119630.525,-456708826791972.25,-157759327191145.34,233877270347974.8,344429016082529.2,60839957058098.43,2019.5214285714287
146109159230348.94,12856451343480.37,-373094606611285.0,-128876760743507.0,191059035966228.84,281370975972449.47,49701382008682.055,2018.108163265306
161781631483321.53,14235505078537.219,-413114786005252.8,-142700791027014.38,211553079574665.12,311552374281344.8,55032625587585.945,1997.8653061224488
191778322132887.06,16874976311070.05,-489712334848705.3,-169159612765989.75,250778125747421.12,369318760115792.44,65236482598957.57,1999.911224489796
230188138430049.88,20254737653605.234,-587793080883687.2,-203039302320283.88,301004567042430.44,443286796297830.6,78302199881584.45,2018.94693877551
172368486397412.22,15167064877870.117,-440148671576123.56,-152039011883689.0,225396937423162.56,331940100882588.2,58633914595489.555,2017.7
199678456458380.5,17570126332541.945,-509885591569715.2,-176127990949196.97,261108706354067.1,384532512560602.5,67923840505960.36,2016.3826530612248
