Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Close
71620952499378.17,6302077729633.756,-182886488412514.1,-63173837679174.72,93654841713710.27,137924667640046.69,24363019504995.914,5620993892983.916,-52849817806348.875,2362.080612244898
90668633542990.89,7978123181155.223,-231525375419227.25,-79974998049597.31,118562463038518.23,174605903171507.38,30842394660487.254,7115903999072.274,-66905291860249.914,2394.620408163265
85583598723864.75,7530680327360.434,-218540569749037.7,-75489702213068.83,111913038405942.4,164813353584698.34,29112638256480.96,6716817594646.113,-63152993777210.37,2342.6214285714286
70659943376311.16,6217516543890.598,-180432518528705.22,-62326171732865.05,92398182192309.97,136073995311650.08,24036116704020.15,5545571293200.065,-52140679147482.86,2318.1479591836733
78754833513344.78,6929802910803.258,-201103090246074.7,-69466334787721.414,102983431760024.23,151662799947932.0,26789723861369.543,6180878802968.092,-58113979620667.81,2294.717346938776
67316339123118.1,5923305745127.917,-171894513657630.44,-59376918609663.33,88025931700588.47,129635020543072.48,22898735914237.31,5283156801664.294,-49673400237035.164,2312.5744897959185
62149887710704.55,5468698827243.896,-158701808524319.12,-54819808607829.7,81270042795768.47,119685682586344.2,21141284384845.44,4877680725121.011,-45861024326348.65,2332.281632653061
49750409806105.6,4377642855439.7085,-127039328425499.95,-43882749434376.64,65055917185421.35,95807280905355.33,16923402450437.951,3904538214681.2173,-36711325248707.99,2315.3938775510205
55165630246314.086,4854139369477.59,-140867274367604.84,-48659288083297.555,72137107404651.45,106235688470518.77,18765476821961.617,4329538501772.6094,-40707270857483.42,2338.7775510204083
60336922619546.9,5309172201124.284,-154072341327948.5,-53220668025073.72,78899326485734.23,116194349059609.23,20524575078406.574,4735394553641.443,-44523219091834.11,2334.7714285714287
55672838271069.4,4898769750208.096,-142162446949334.9,-49106675157349.164,72800356150932.73,107212448762500.27,18938011814253.25,4369345439126.158,-41081544585871.86,2358.3091836734698
48848636263488.5,4298293906339.857,-124736619555461.77,-43087332784739.44,63876716734607.305,94070682646649.89,16616649653544.363,3833764714492.6846,-36045897500562.36,2319.942857142857
49608654821095.19,4365169523126.4688,-126677352526372.86,-43757713322859.9,64870551731121.18,95534295167056.64,16875182236923.525,3893412977182.336,-36606722970020.12,2293.792857142857
48321183565193.14,4251882225085.582,-123389750522643.25,-42622088746473.914,63186995284264.36,93054935413998.1,16437228062925.934,3792368777727.3677,-35656684607279.43,2297.1081632653063
64210291122342.09,5649998031864.288,-163963118122952.34,-56637204090912.234,83964320840903.66,123653522755588.34,21842163804839.902,5039386496904.66,-47381416868896.51,2309.418367346939
87271632790676.8,7679213771953.391,-222851020372370.53,-76978645729634.45,114120388541482.06,168064099131513.25,29686850077793.43,6849298730515.524,-64398611122399.766,2288.5397959183674
62877864198630.86,5532755181227.24,-160560720285279.3,-55461926369678.164,82221978887695.84,121087589383959.75,21388917293987.395,4934814001923.173,-46398204947210.16,2309.877551020408
50515526539134.1,4444967144037.952,-128993079502345.47,-44557626894989.88,66056419210142.25,97280711064230.5,17183669214627.03,3964586454001.3804,-37275912373582.336,2333.7102040816326
49802653199279.586,4382239867274.1953,-127172733675463.58,-43928831127335.68,65124233119478.57,95907889043730.34,16941173867538.686,3908638378327.2603,-36749876122301.17,2330.535714285714
76173543875280.62,6702669798314.845,-194511680811643.4,-67189487347765.54,99608019073373.53,146691858829953.12,25911656592799.37,5978292564075.476,-56209220018820.695,2326.077551020408
50601695530773.766,4452549270553.229,-129213114913480.06,-44633632842288.52,66169097486409.19,97446651726732.64,17212980976638.97,3971349254908.948,-37339497480406.6,2331.1326530612246
52103512265101.35,4584697225394.27,-133048053192668.94,-45958322202410.47,68132941705296.305,100338787728063.62,17723848042350.273,4089215564760.9854,-38447702934032.836,2315.3714285714286
58696873836546.055,5164860909134.647,-149884423047710.66,-51774050009504.37,76754723560475.08,113036011642862.5,19966686190505.504,4606679507778.681,-43313010964651.34,2303.1081632653063
59876028666334.31,5268617085478.228,-152895433595525.34,-52814132718160.71,78296639969666.03,115306778776470.19,20367794616483.957,4699222558102.049,-44183121203317.484,2288.3489795918367
54836616410820.99,4825188785021.213,-140027126478784.9,-48369078835748.72,71706873923454.03,105602087203836.95,18653557476160.58,4303716643741.8877,-40464488171309.484,2295.008163265306
49751245729642.67,4377716394293.1187,-127041463177299.38,-43883486770627.15,65057010177012.17,95808890829625.81,16923686821785.486,3904603863297.961,-36711942209904.164,2297.322448979592
53454975351061.08,4703615243602.032,-136499059580116.84,-47150391057054.98,69900176567526.305,102941379670257.28,18183569983996.965,4195281896746.4473,-39444961336694.9,2326.327551020408
122576837122745.83,10785793696293.023,-313004035209246.75,-108119887002342.66,160287096319076.66,236053401277176.9,41696483561098.805,9620139995882.803,-90450672565925.3,2351.6602040816324
47629346730888.48,4191006030260.98,-121623123252449.4,-42011848597534.65,62282317697764.5,91722625379927.2,16201888704428.281,3738071820564.1626,-35146171670704.934,2354.862244897959
43963515005039.4,3868441750493.625,-112262299892275.84,-38778372121383.63,57488707794782.92,84663118311138.78,14954897051068.184,3450368103979.1,-32441117906135.64,2342.7744897959183
94973956384188.8,8356957323511.888,-242519160252148.22,-83772542133321.38,124192300049227.36,182896915168104.34,32306919351419.195,7453796579286.681,-70082232786452.97,2302.25306122449
56535046395103.89,4974637159022.025,-144364123888276.0,-49867192552517.305,73927818810578.97,108872853234651.52,19231305723869.57,4437013694404.998,-41717776620755.2,2269.3928571428573
55834347330127.83,4912981273315.412,-142574865567274.12,-49249135502560.61,73011552838520.94,107523476119030.28,18992951703957.547,4382021050736.851,-41200723665383.055,2307.844897959184
57056804033903.75,5020547772541.45,-145696449400213.0,-50327413193195.0,74610093264506.73,109877632550301.97,19408789992930.88,4477962523885.815,-42102786672836.95,2298.54387755102
57543613204271.1,5063383042619.357,-146939532858908.44,-50756807003043.72,75246666892663.83,110815109499008.23,19574385961761.465,4516168608889.891,-42462008247703.51,2295.8091836734693
73682753117804.66,6483499677637.652,-188151364021692.1,-64992464992840.836,96350945984032.0,141895197191701.66,25064374039825.926,5782809182817.394,-54371241210563.03,2276.530612244898
64097691455814.67,5640090055858.592,-163675589809360.28,-56537884318964.336,83817079916791.02,123436682070863.64,21803861109332.25,5030549274330.991,-47298328249824.6,2298.058163265306
55642113608034.625,4896066104972.178,-142083990562339.44,-49079574016805.45,72760178795000.84,107153280429365.81,18927560301529.96,4366934148788.8965,-41058872774128.766,2318.79693877551
100012955467661.86,8800349561514.57,-255386412051883.1,-88217232096495.31,130781526718990.17,192600811148056.3,34021016011531.03,7849269934982.435,-73800560364385.53,2316.2255102040817
54481521077623.72,4793943081888.491,-139120378981758.58,-48055863978172.695,71242534541260.92,104918259418970.95,18532766089701.484,4275847975737.9087,-40202460106685.305,2343.023469387755
49523523996801.234,4357678568420.5845,-126459968347514.64,-43682622828332.8,64759230348493.766,95370353827422.03,16846223615302.457,3886731789789.094,-36543904384423.78,2344.8387755102044
57959856888833.44,5100009230872.001,-148002425278438.9,-51123958233584.04,75790966234870.19,111616694653753.48,19715978005676.75,4548836538852.991,-42769158739740.01,2342.851020408163
57786253508301.83,5084733446314.448,-147559123171901.72,-50970829844607.18,75563954277455.8,111282376338614.1,19656923998365.266,4535211709374.88,-42641055153115.55,2391.3346938775508
47487291752811.055,4178506271073.485,-121260381451313.83,-41886547860964.67,62096559840125.48,91449062021097.67,16153566458168.07,3726923094001.0327,-35041348141324.082,2404.389795918368
50987386657226.62,4486486940106.0205,-130197989047108.06,-44973834537235.62,66673444352360.71,98189399087663.27,17344179956274.205,4001619238930.0605,-37624102795836.56,2410.5602040816325
59383892975777.95,5225313006968.51,-151638750005462.2,-52380040628590.09,77653100615490.25,114359045116247.3,20200386857968.434,4660598733416.29,-43819969887192.53,2409.9969387755104
57207132781279.76,5033775404005.867,-146080318320153.06,-50460011666103.86,74806669407499.47,110167129108544.19,19459926716873.492,4489760757537.445,-42213715941828.36,2425.742857142857
59639917357769.56,5247841261885.5,-152292516529428.06,-52605869171017.18,77987890357404.83,114852086154648.36,20287477662336.348,4680692046329.757,-44008892458836.17,2431.476530612245
61399626619410.266,5402681943686.29,-156785991473269.3,-54158035019813.01,80288967514686.6,118240860696162.61,20886071013714.973,4818798214595.26,-45307398752076.195,2444.7571428571428
54951276740401.67,4835278078663.902,-140319915618477.22,-48470216068933.58,71856809412119.17,105822895463883.36,18692561050756.34,4312715434835.8027,-40549097015602.38,2459.591836734694
51566015393148.414,4537401705193.78,-131675537797340.17,-45484218801643.61,67430085951617.39,99303699003648.23,17541009894632.166,4047031595899.4106,-38051078988532.57,2460.0989795918367
47591775220473.98,4187699920898.6104,-121527183447110.88,-41978708211143.836,62233187010812.164,91650271883897.02,16189108167988.803,3735123241389.5503,-35118447637504.652,2454.318367346939
61781999876567.94,5436327528596.683,-157762394715027.94,-54495310085281.31,80788975381912.45,118977219453229.12,21016141432881.418,4848808041992.614,-45589556463566.82,2465.965306122449
74929544129845.56,6593207880999.999,-191335086387177.72,-66092207859956.46,97981308604745.12,144296216061659.3,25488490172035.58,5880660311907.518,-55291259949047.98,2467.087755102041
66462453056713.3,5848170877585.683,-169714087164004.03,-58623742160073.75,86909352400999.94,127990642317298.03,22608272897915.477,5216141480695.972,-49043308469069.734,2467.5163265306123
57671058398786.33,5074597398489.231,-147264968292891.25,-50869221387304.17,75413320685363.0,111060538246095.81,19617738532557.184,4526170737830.046,-42556050963120.53,2472.1551020408165
54282708112776.88,4776449381841.4795,-138612703465992.9,-47880499848648.664,70982558636539.9,104535393767213.56,18465136693465.52,4260244462375.1514,-40055753450164.266,2463.616326530612
86122819207653.17,7578127481603.5205,-219917486760482.3,-75965325888827.22,112618147993144.66,165851761713704.1,29296062714119.605,6759136851331.849,-63550889710240.44,2476.066326530612
76646226690872.67,6744262327659.628,-195718692737295.7,-67606421499648.914,100226121175710.9,147602132496492.62,26072447397145.516,6015389999328.92,-56558017431961.79,2482.6510204081637
46826200769606.69,4120335695191.3115,-119572263043072.64,-41303427496724.89,61232087789156.914,90175960055653.66,15928685696757.836,3675038782603.457,-34553521828243.39,2488.969387755102
73616023372343.02,6477628321370.824,-187980967327094.22,-64933606045662.43,96263688388236.08,141766691934352.28,25041674887212.12,5777571864267.285,-54321999929950.75,2454.531632653061
54118711386822.734,4762018954653.743,-138193931939300.12,-47735845139177.96,70768108958884.7,104219575363237.6,18409350532203.36,4247373529767.896,-39934738501448.92,2434.076530612245
47242234153518.24,4156943161593.1924,-120634618402857.23,-41670392808827.2,61776111448739.97,90977140001088.17,16070206135296.861,3707690270259.357,-34860517482925.008,2407.042857142857
45439688960481.97,3998333465542.3267,-116031759104388.5,-40080443348801.055,59419020850646.63,87505872974660.9,15457041373713.166,3566221912946.0063,-33530401221134.977,2432.40612244898
61434753684126.14,5405772534072.661,-156875690051603.53,-54189018644650.77,80334900114278.98,118308507066555.86,20898020031112.84,4821555304337.928,-45333320157891.68,2443.1765306122447
49682066656170.695,4371629060795.0312,-126864812157112.47,-43822466605840.53,64966547988960.15,95675668596539.61,16900154429775.941,3899174585083.994,-36660894549328.74,2435.265306122449
52152726777068.27,4589027727588.078,-133173724766079.45,-46001732371788.914,68197296897992.74,100433563465565.22,17740589206430.31,4093078130105.534,-38484019023680.71,2427.0520408163266
51088615913204.71,4495394310009.257,-130456482326775.55,-45063124704853.6,66805816480481.47,98384342806312.53,17378614766372.867,4009564062222.331,-37698801140935.87,2455.8459183673467
44195322829412.37,3888839045093.443,-112854228697936.98,-38982840116452.05,57791830499514.31,85109524110824.75,15033750200532.477,3468560917518.6987,-32612171060679.016,2449.8142857142857
65588654275912.125,5771283077733.77,-167482812882629.7,-57853000196515.445,85766731539705.22,126307916539945.0,22311036109854.367,5147563758732.936,-48398524437794.17,2463.089795918367
56163780997694.05,4941968663333.693,-143416086001315.9,-49539714912530.445,73442334789113.42,108157886150817.22,19105013886376.46,4407876017529.058,-41443816608971.67,2455.0948979591835
64319508382302.37,5659608396064.697,-164242006841511.22,-56733540102002.67,84107138640057.61,123863848139500.4,21879315755272.902,5047957945641.261,-47462008815780.42,2455.9051020408165
70511709666676.45,6204473225295.244,-180053998811478.84,-62195421125444.055,92204345278898.86,135788533006073.47,23985692633995.434,5533937492309.133,-52031295852198.39,2443.9316326530616
56259660264821.63,4950405459639.176,-143660916003298.2,-49624286151815.16,73567711668075.83,108342525923342.0,19137628700596.73,4415400608520.995,-41514566146476.74,2406.287755102041
58647862056504.77,5160548251995.156,-149759269624064.97,-51730818788473.73,76690633303327.67,112941626732388.2,19950014067042.11,4602832981982.432,-43276844745801.766,2437.715306122449
66127761727249.09,5818720158089.939,-168859442400873.72,-58328524218089.44,86471692596147.45,127346107850312.98,22494422258390.43,5189874505859.204,-48796337788823.375,2407.726530612245
63430496560798.39,5581382083213.882,-161971886345770.8,-55949379732140.12,82944624671150.64,122151826449408.8,21576904144649.19,4978186408265.794,-46805999140831.016,2417.6530612244896
