Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Close
179504931401159.88,15795015966541.578,-458371821162821.06,-158333771028652.28,234728881767524.47,345683171112365.3,61061491130576.34,14088001567552.137,-132458484108618.1,-375994402960704.5,110830734176521.75,-18034278304878.684,-17034866733180.96,2329.065306122449
160102612140877.16,14087764997093.441,-408827352822085.75,-141219798756723.84,209357518697890.4,308318987296439.94,54461479973602.32,12565258498297.479,-118141318978836.97,-335353940147864.2,98851268226321.69,-16084989890000.557,-15193603117323.48,2336.002040816327
161378398534582.66,14200023796518.02,-412085117378440.1,-142345116169678.3,211025793981206.9,310775844960950.7,54895459384782.47,12665385959194.182,-119082735912208.1,-338026225851086.1,99638971847749.64,-16213162648842.158,-15314673845709.596,2297.522448979592
149977109540386.6,13196800673308.314,-382971545015797.1,-132288517522104.94,196116946713157.47,288819713466327.3,51017127340012.78,11770583519723.814,-110669609659162.23,-314144872013390.1,92599535740074.53,-15067713163182.494,-14232701423180.53,2328.9785714285717
334441153080934.56,29428178531142.26,-854006618710398.6,-294996510672982.4,437330589340717.75,644052932617696.1,113765539336748.36,26247787766656.89,-246787471054680.06,-700526721032423.4,206492146128593.66,-33600218262919.68,-31738186355386.42,2334.734693877551
140904110527070.38,12398448151756.842,-359803342743317.0,-124285605588454.78,184252675950153.1,271347309146152.75,47930800922208.516,11058512187095.174,-103974554553780.58,-295140398617855.0,86997646132949.6,-14156176643293.719,-13371681377137.414,2348.6367346938773
147652810404697.06,12992280191313.412,-377036370040309.6,-130238350070334.53,193077583991888.6,284343674570869.4,50226479658883.18,11588167189124.34,-108954487670039.02,-309276349199238.8,91164459181654.06,-14834196980524.812,-14012126812166.996,2348.894897959184
165407061762641.12,14554514183194.021,-422372443642432.8,-145898630771002.22,216293858408345.44,318534078117099.4,56265873986229.04,12981565730832.436,-122055527173083.75,-346464739716349.56,102126367457498.55,-16617908904405.934,-15696990896846.9,2380.866326530612
158363924270737.1,13934773963132.46,-404387556219812.06,-139686174894510.94,207083929508651.5,304970694672797.7,53870037401397.3,12428802215565.809,-116858324766309.83,-331712051256045.0,97777761199199.16,-15910308661087.78,-15028602807736.363,2400.042857142857
145748996545673.06,12824759899638.123,-372174917539903.8,-128559076009894.22,190588071271534.6,280677388218159.06,49578866639434.71,11438750654515.936,-107549643296553.92,-305288586209664.3,89988996220209.78,-14642927903915.7,-13831457034150.578,2401.242857142857
147465387702100.56,12975788940786.322,-376557780162214.56,-130073033035403.47,192832503806312.8,283982743798348.2,50162724779149.734,11573457350691.459,-108816185300879.89,-308883772357132.94,91048737623027.14,-14815368296921.066,-13994341086794.621,2398.109183673469
127483607093290.05,11217549890495.352,-325533637135982.6,-112447942043831.53,166703410094269.34,245502656784310.78,43365600480570.09,10005236662285.928,-94071429808142.52,-267029558000166.78,78711498241200.22,-12807863423364.248,-12098086911474.469,2398.326530612245
132269309003415.25,11638653898753.084,-337754086858263.56,-116669209145210.73,172961413501617.84,254718763953371.0,44993534066958.95,10380830747030.88,-97602847244552.78,-277053779464494.47,81666307744790.3,-13288667243781.326,-12552245836258.33,2395.5408163265306
144561628452950.4,12720280381825.303,-369142931483923.25,-127511747434871.08,189035411728078.0,278390802510805.06,49174964162654.41,11345563200119.834,-106673473291117.67,-302801499106206.2,89255887991129.77,-14523636429906.639,-13718776285688.623,2399.134693877551
121892262446904.61,10725555514278.229,-311255957896027.6,-107516051841131.03,159391910648854.44,234735080174089.66,41463615022668.37,9566414685835.195,-89945522960760.48,-255317825211380.78,75259267599975.3,-12246116564455.873,-11567472952275.385,2402.9816326530613
136745661179045.53,12032537751184.633,-349184599548520.06,-120617611757959.45,178814897857834.03,263339136717231.84,46516237169988.32,10732145790058.133,-100905991178786.28,-286430030635075.6,84430115679336.77,-13738392981715.03,-12977048005532.547,2421.85306122449
121008563126506.03,10647797268063.797,-308999398391777.94,-106736577705339.22,158236346097626.53,233033286104343.94,41163010198314.055,9497058958291.846,-89293430398653.77,-253466810679006.6,74713647789677.39,-12157336329831.107,-11483610751168.994,2432.047959183674
118529616650719.84,10429669856470.342,-302669323500621.1,-104550003143044.31,154994763124565.62,228259431981879.94,40319756498809.84,9302504422130.525,-87464189513415.69,-248274362198297.4,73183083859229.06,-11908286222937.91,-11248360843134.678,2440.087755102041
151625072398323.16,13341808454949.725,-387179672712033.75,-133742116449943.48,198271898937231.2,291993291878402.44,51577708370686.96,11899919661731.7,-111885657570298.25,-317596726197757.94,93617027782975.7,-15233278967840.504,-14389091913286.498,2443.884693877551
166505331559034.7,14651153365584.3,-425176910584456.25,-146867368555872.12,217730006586935.28,320649079786312.2,56639468077764.27,13067760529931.809,-122865950814661.02,-348765195342675.6,102804465526459.98,-16728249301391.975,-15801215478066.625,2372.6408163265305
158601000212121.38,13955634519816.557,-404992939689214.5,-139895289577789.11,207393939763555.28,305427247141471.2,53950682779633.21,12447409074908.674,-117033266855302.31,-332208635273262.4,97924139387617.94,-15934125493727.344,-15051100863737.293,2399.0326530612247
120959706200193.31,10643498298723.482,-308874639531079.0,-106693483085557.1,158172458474492.16,232939198901321.94,41146390710223.63,9493224458065.023,-89257378087269.12,-253364473178837.38,74683482177267.72,-12152428281362.22,-11478973940862.31,2416.5326530612247
124778399725799.36,10979512419221.248,-318625802095483.44,-110061791500396.98,163165954104576.44,240293081692825.94,42445380843511.88,9792925944911.734,-92075232530925.34,-261363178642872.72,77041240290815.3,-12536077788538.67,-11841364524813.113,2420.2785714285715
90705831625203.48,7981396298809.825,-231620363183937.0,-80007809232680.66,118611104266222.23,174677538834192.84,30855048416690.754,7118823809752.793,-66932741570724.21,-189994138798090.2,56004000355606.13,-9112919528865.566,-8607906693478.598,2429.2295918367345
108822962702446.31,9575560833418.225,-277883060870423.06,-95988170840021.48,142301896420244.03,209566760419696.3,37017882100440.664,8540702031270.893,-80301553468843.2,-227942622587265.7,67189959578435.766,-10933089198337.002,-10327207280461.814,2426.3459183673467
107518503833857.14,9460778967409.443,-274552080511625.38,-94837562540287.98,140596127043376.5,207054686747352.7,36574149336442.734,8438324461810.337,-79338979322133.2,-225210278551255.78,66384553616647.26,-10802035370618.883,-10203415333296.875,2459.0887755102044
115200964254849.36,10136774485517.756,-294169500265194.9,-101613938255369.98,150642063581709.88,221849251806196.3,39187461907008.4,9041263720766.053,-85007944693739.2,-241302104477755.72,71127893804540.8,-11573866167840.023,-10932474548903.287,2445.548979591837
69048070603620.27,6075684745490.68,-176316548227513.97,-60904407017549.92,90290424006604.11,132969918114340.89,23487812414579.043,5419067502320.705,-50951262008496.52,-144629386255500.44,42631967506597.016,-6937035591773.377,-6552603580644.643,2449.952040816326
126709736394589.92,11149455572567.436,-323557533445421.8,-111765343634151.84,165691461906152.12,244012369368348.75,43102356029612.16,9944501384133.273,-93500382850561.9,-265408594869102.84,78233691307651.84,-12730115151184.047,-12024647018194.691,2460.5051020408164
133812375278108.19,11774431840419.236,-341694357635035.8,-118030283593807.78,174979199025463.28,257690336984868.03,45518432872251.5,10501934211424.703,-98741490427676.11,-280285915966035.25,82619033301883.3,-13443694915639.277,-12698681642417.17,2462.275510204081
153195196905877.0,13479966692512.621,-391189037648606.8,-135127056980680.86,200325064134445.5,295016972570970.4,52111811516805.12,12023147314082.908,-113044269003984.5,-320885536796751.06,94586462564154.58,-15391023606504.285,-14538094959833.352,2476.804081632653
146645577084207.47,12903652040321.623,-374464367059837.2,-129349912487173.56,191760481672368.94,282403986820898.2,49883853048184.375,11509116649998.816,-108211239150179.36,-307166581869690.3,90542566833016.75,-14733004248506.205,-13916541737593.922,2475.217346938776
166190275769567.78,14623431041196.447,-424372404705770.6,-146589471032554.0,217318025920892.1,320042357934256.1,56532296670705.82,13043033880379.285,-122633467395233.02,-348105274137287.06,102609941442880.6,-16696597146939.527,-15771317451935.021,2530.8326530612244
175524447737553.25,15444764574265.94,-448207524561265.25,-154822753044230.38,229523817619637.0,338017720930637.1,59707465617288.93,13775603467027.238,-129521246390371.64,-367656806746541.6,108373087558981.19,-17634371019441.92,-16657122123391.797,2538.4683673469385
195513147346940.12,17203611817794.645,-499249335760921.1,-172453946191250.3,255661955814884.5,376511132520373.6,66506943618107.54,15344367845391.5,-144271109397101.88,-409525511076888.75,120714602017016.39,-19642569369294.734,-18554032156574.426,2526.541836734694
193266201686268.2,17005898430320.385,-493511685582227.1,-170472009798410.03,252723747152509.38,372184057717029.9,65742608887964.2,15168021792569.344,-142613065530884.56,-404819017266172.3,119327282370548.39,-19416826115116.69,-18340799153058.582,2505.177551020408
162747086644486.44,14320457856356.873,-415580106312751.56,-143552378802081.16,212815554684451.34,313411606813856.56,55361040545968.98,12772803581044.898,-120092703194619.89,-340893105776158.4,100484031591638.53,-16350671700355.305,-15444561336898.52,2510.8673469387754
173754487744454.56,15289021792687.326,-443687874779823.06,-153261545511486.75,227209335224797.25,334609206651672.25,59105385465601.19,13636693153839.262,-128215176798208.16,-363949415016925.3,107280273105783.02,-17456547355122.314,-16489153831931.28,2474.5132653061223
181225483495077.47,15946410565377.44,-462765309669329.56,-159851397499125.53,236978752776233.97,348996540098846.2,61646764746313.56,14223035413803.707,-133728098247966.92,-379598302945776.0,111893047278806.0,-18207135106161.168,-17198145316817.367,2432.792857142857
143175756560077.8,12598335451704.82,-365604063433450.4,-126289329536639.75,187223185872950.2,275721949250562.84,48703537705077.305,11236796076054.596,-105650823065503.81,-299898630225090.94,88400213849910.45,-14384403558138.441,-13587258526453.74,2481.925510204081
150057559881372.66,13203879621182.29,-383176978658438.0,-132359479550989.69,196222146783649.12,288974642232385.6,51044493962747.53,11776897757194.184,-110728975424133.33,-314313384845349.56,92649208608952.3,-15075795152265.621,-14240335661835.268,2486.995918367347
181530863320681.12,15973281841617.31,-463545106726567.0,-160120760575872.9,237378082557963.03,349584627670352.44,61750644580153.61,14247002125703.928,-133953440271862.58,-380237957903595.6,112081595078358.78,-18237816407743.047,-17227125687752.654,2482.9571428571426
195624802301216.12,17213437131250.379,-499534448883926.7,-172552432979250.44,255807963470358.4,376726152076278.56,66544924726368.95,15353130135704.041,-144353498744104.12,-409759386892821.7,120783537704851.19,-19653788877731.676,-18564628462474.977,2476.031632653061
182631751338371.16,16070151603080.82,-466356260352221.7,-161091808128688.2,238817655604989.2,351704671942147.5,62125129317760.984,14333402284213.092,-134765795560677.73,-382543899437768.8,112761308804558.92,-18348420011684.637,-17331599164402.111,2457.4040816326533
174426256264345.25,15348132404729.867,-445403256081687.9,-153854084368375.1,228087772375836.0,335902869119389.1,59333898069903.63,13689414549713.242,-128710879735188.94,-365356514618911.56,107695036935292.66,-17524039388151.023,-16552904968815.346,2426.568367346939
172383678508730.38,15168401935528.707,-440187464623653.2,-152052412509020.88,225416804664592.9,331969356855518.7,58639082368648.4,13529107652290.145,-127203640463369.6,-361078092554076.4,106433898672387.28,-17318829076232.668,-16359065729569.547,2412.65
202464268999463.3,17815256104049.516,-516999252960071.0,-178585239154273.78,264751564021463.0,389897312516518.44,68871479118271.71,15889908381998.865,-149400408800947.9,-424085461664734.94,125006390752117.62,-20340928675778.043,-19213688796530.484,2359.758163265306
222426051073578.16,19571735128783.48,-567972333079452.1,-196192690412914.78,290854505296337.9,428338889892719.2,75661800941725.67,17456560422340.273,-164130409378809.22,-465897787804593.44,137331285134597.72,-22346422062847.355,-21108044679622.08,2463.9010204081637
251469637837327.75,22127341616049.832,-642136096497792.2,-221810820218170.5,328833232492199.3,484269826113686.2,85541444194760.47,19735974100891.773,-185561961038804.44,-526733029591319.2,155263504157641.4,-25264338662301.953,-23864256551832.496,2533.5051020408164
213393626266390.2,18776953047577.066,-544907732729805.1,-188225566918644.22,279043291878360.97,410944618074223.0,72589276102024.7,16747672547562.213,-157465292111219.94,-446978298936108.06,131754444834028.45,-21438964523955.63,-20250875031729.37,2538.523469387755
210230064728318.6,18498584399070.246,-536829475493795.94,-185435121967419.25,274906472806686.62,404852363757609.06,71513139919823.31,16499388746769.672,-155130869780323.28,-440351844254901.94,129801186149244.52,-21121130284156.754,-19950655602586.89,2575.544897959184
240332680095001.8,21147376869699.99,-613697505052144.9,-211987376372273.2,314270033808437.25,462822734236437.6,81753028866395.88,18861917944618.816,-177343890001617.12,-503405347642574.44,148387276202974.34,-24145443204861.75,-22807368470629.2,2571.2295918367345
175237236130184.16,15419492178475.373,-447474119616161.0,-154569415606421.4,229148246357048.47,337464620335862.7,59609765929124.266,13753062344050.441,-129309310000824.12,-367055207408143.44,108195756112024.75,-17605515920625.453,-16629865955638.713,2619.148979591837
