Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Close
33817769208926.777,2975696326160.997,-86354800061120.75,-29829235386887.652,44221665553262.305,65124860753105.02,11503658341365.121,2654104230483.7236,1759.469387755102
41694003241692.65,3668742628654.4043,-106467025879481.14,-36776530920334.93,54520990211334.71,80292586283594.98,14182886066569.572,3272251031606.4727,1762.1091836734695
34646749650595.246,3048640141477.627,-88471629097409.25,-30560444396628.617,45305678684246.04,66721276965038.61,11785649387277.703,2719164655574.676,1772.9336734693877
38663706407115.48,3402100551698.043,-98729061628473.64,-34103633309467.867,50558435456109.27,74456965818035.08,13152081820336.887,3034425547124.422,1783.8183673469389
37283761077168.15,3280676296717.105,-95205325823496.69,-32886441572600.188,48753955701246.766,71799524622545.75,12682671277074.24,2926124035870.7266,1797.741836734694
39790020203271.375,3501207291917.8467,-101605141512796.61,-35097107534627.758,52031255117065.32,76625974419927.17,13535215601046.475,3122821520163.565,1814.45
41712141186280.83,3670338790872.011,-106513341711653.73,-36792529932140.16,54544708787201.96,80327515690860.81,14189056014297.018,3273674461083.24,1821.245918367347
34663429884721.4,3050107832352.5244,-88514222617665.94,-30575157263752.94,45327490401035.78,66753399033723.016,11791323427975.045,2720473779455.7188,1815.476530612245
32126329169239.91,2826863041659.4834,-82035651403556.92,-28337287185924.85,42009861237056.21,61867555430222.125,10928287795058.553,2521355672026.622,1807.648979591837
44161255906450.83,3885841448941.565,-112767237532372.2,-38952791098230.305,57747283271408.305,85043919283964.94,15022161751824.074,3465887179472.423,1795.6153061224488
41178302208711.41,3623365203814.1255,-105150165794812.45,-36321652960781.19,53846636552526.08,79299470476422.06,14007462073610.016,3231777365583.0386,1785.072448979592
43621341611194.47,3838333316589.214,-111388548663778.08,-38476555497727.04,57041266759065.29,84004174905349.25,14838501256267.71,3423513359166.8037,1749.608163265306
45066540372161.33,3965499425450.5713,-115078911577491.45,-39751304734311.78,58931075077506.336,86787278738979.58,15330108857351.291,3536936163517.816,1717.4642857142858
178532087773922.8,15709413288043.084,-455887629803745.06,-157475665405731.94,233456747673845.06,343809706427906.75,60730562150989.39,14011649446526.055,1690.1591836734694
50347390271590.31,4430172464350.001,-128563737624273.45,-44409320861709.29,65836556511384.88,96956920945490.34,17126474919330.648,3951390641962.0103,1698.9397959183675
46424834395554.97,4085018542230.4,-118547360638539.03,-40949398878413.266,60707242529992.9,89403025188629.08,15792154427116.174,3643538538293.5977,1712.187755102041
56513532622062.14,4972744341758.646,-144309186997214.94,-49848216407509.32,73899687359588.17,108831422459259.03,19223987420969.633,4435324969208.088,1692.226530612245
54110874045542.414,4761329295177.986,-138173919174848.86,-47728932057575.52,70757860533420.75,104204482526632.61,18406684503390.008,4246758413632.3755,1677.8520408163265
48642379094890.27,4280144884571.4116,-124209934864105.81,-42905401920467.06,63607005429335.87,93673480976429.33,16546487929148.715,3817577101117.4146,1701.1255102040818
43360106528592.234,3815346624045.2563,-110721476059382.66,-38246130861606.805,56699663505873.35,83501099083194.56,14749637923561.488,3403010998785.733,1696.7020408163264
74713346776835.69,6574183942355.843,-190783018961946.3,-65901508641481.734,97698598260620.4,143879871655681.53,25414947035539.293,5863692609083.843,1688.9255102040818
41780469874397.01,3676351171052.413,-106687820982935.53,-36852799742952.61,54634058516691.01,80459100027752.77,14212299086149.188,3279037017851.296,1721.491836734694
42941960135792.7,3778553052420.8228,-109653725399243.1,-37877301493452.65,56152876120875.836,82695850122018.31,14607398708665.396,3370193821226.601,1732.507142857143
57356008149816.734,5046875330547.144,-146460476851976.16,-50591328468117.66,75001346235111.77,110453827238033.94,19510569044048.117,4501444779114.5625,1694.2071428571428
43739775133524.54,3848754502982.0103,-111690972483727.14,-38581020685856.43,57196135737031.914,84232249199058.47,14878788317137.309,3432808331999.438,1678.2244897959183
45633431146755.375,4015381296799.331,-116526486145374.95,-40251335256644.484,59672367302361.63,87878973586837.94,15522945879620.092,3581427223202.6655,1713.6561224489794
41664297339852.99,3666128870639.2993,-106391170516512.77,-36750328761207.03,54482145837830.74,80235379733015.83,14172781123304.13,3269919521875.7383,1755.7857142857142
44998125182609.76,3959479371952.6963,-114904210819515.84,-39690958415347.875,58841612061715.55,86655527348281.31,15306836288597.238,3531566741962.383,1740.8755102040816
43423994948843.13,3820968330109.124,-110884617723698.08,-38302484284152.63,56783207005844.02,83624133105437.9,14771370648359.46,3408025188356.6655,1790.192857142857
33704628259724.965,2965740870203.104,-86065890880758.27,-29729438610647.836,44073717392540.77,64906978656888.49,11465171648984.824,2645224634422.2163,1804.25
32910745288851.83,2895885420256.1577,-84038684155797.44,-29029187677684.49,43035599565647.2,63378151564414.11,11195119559911.426,2582918668271.6323,1834.366326530612
39939023695128.68,3514318334738.784,-101985626992635.08,-35228537111076.52,52226098609208.78,76912919182286.75,13585901521469.686,3134515735255.978,1845.4010204081635
36681410711181.65,3227674227923.676,-93667203769836.05,-32355133534432.49,47966294778043.29,70639542971397.95,12477772075155.834,2878849993748.9253,1838.138775510204
31920288285223.33,2808733104744.1143,-81509518998356.89,-28155547203876.35,41740432817748.74,61470770351316.11,10858199670498.455,2505185027451.35,1847.7704081632653
39709575839379.29,3494128831500.609,-101399724577142.12,-35026151012370.863,51926062386902.05,76471058294195.73,13507851195458.49,3116508105315.7954,1853.59693877551
43835975925139.88,3857219328855.8555,-111936624772749.22,-38665875317931.25,57321931854597.055,84417508976180.78,14911512610997.78,3440358564365.159,1862.5285714285712
29341870849639.5,2581852681519.3813,-74925444454317.58,-25881233278048.418,38368775658350.93,56505360881330.27,9981109505904.312,2302824379628.8887,1864.9234693877552
30688845868513.234,2700375876640.6636,-78364989893839.47,-27069343472079.484,40130142162664.46,59099309549619.99,10439304718133.404,2408538333951.105,1858.2489795918368
43690046130592.89,3844378685013.119,-111563987658638.9,-38537156677226.336,57131107636258.03,84136482975860.23,14861872162274.273,3428905461744.2007,1842.711224489796
59496964601464.18,5235262596391.663,-151927480351480.9,-52479776340629.305,77800959152403.28,114576792517254.05,20238849817777.586,4669472421193.361,1822.7377551020409
116430027416222.3,10244921878419.707,-297307951492103.94,-102698041890546.78,152249242206862.56,224216128351212.88,39605547028119.43,9137723234447.6,1852.1591836734692
39678114343796.89,3491360479461.38,-101319386421242.52,-34998400131702.48,51884921938525.7,76410470924261.42,13497149044417.115,3114038886037.8555,1855.3591836734693
42813133180273.9,3767217344457.9434,-109324761176691.08,-37763668683733.41,55984416243086.53,82447760331423.02,14563576133720.451,3360083093595.0376,1818.1479591836733
46278154090508.61,4072111586980.9263,-118172807450290.9,-40820017890578.03,60515435703990.125,89120554096080.28,15742258710789.775,3632026814139.6123,1788.0204081632653
44407297258062.47,3907491107890.658,-113395512930548.38,-39169813893572.625,58069018058154.53,85517735957025.77,15105856730779.68,3485197255175.8843,1776.5438775510204
43174788768076.16,3799040044891.9585,-110248261109810.72,-38082669716211.56,56457333205303.7,83144221844838.28,14686599101375.45,3388466852436.4556,1781.3265306122448
34162921311865.55,3006066921887.1587,-87236157221094.23,-30133679436646.586,44673002028088.15,65789540204966.09,11621067354410.852,2681192640059.272,1756.69693877551
36050759139344.65,3172181782259.369,-92056814178247.45,-31798862111937.426,47141625524203.78,69425060353126.766,12263245797259.87,2829354942676.1465,1757.032653061225
36605742465253.234,3221015961415.1016,-93473982305559.56,-32288389630712.39,47867347307555.82,70493824098981.67,12452032283636.133,2872911371880.1245,1775.8091836734695
41455680238792.93,3647772091315.012,-105858460112998.42,-36566316197728.12,54209348100196.31,79833633690221.38,14101816663057.92,3253546833870.4614,1756.1908163265305
35178416236905.566,3095422509354.076,-89829257446612.55,-31029405031995.887,46000909979465.91,67745138430576.85,11966504314557.44,2760891241677.8247,1755.5908163265306
32519707394982.812,2861477144086.881,-83040155755096.22,-28684269492535.023,42524260340820.93,62625106884308.69,11062101719115.648,2552229034305.945,1746.3867346938775
31759629207323.65,2794596251443.7036,-81099271086633.73,-28013836401321.95,41530347223106.77,61161379922897.38,10803548902846.738,2492576207436.254,1750.515306122449
44242527596712.94,3892992702131.7275,-112974767074327.12,-39024477373674.05,57853557779174.32,85200428663093.95,15049807595150.754,3472265544224.3613,1787.115306122449
41744011014528.86,3673143009255.6836,-106594722566576.5,-36820640859210.38,54586383004109.35,80388889352358.88,14199897044008.064,3276175741678.336,1806.658163265306
45686953730003.75,4020090836810.982,-116663157724368.56,-40298545205521.9,59742355850384.805,87982045038986.69,15541152421033.977,3585627785103.1406,1825.0704081632653
32954463583475.76,2899732307463.3013,-84150320330493.11,-29067749804803.46,43092767700036.8,63462342500188.31,11209991051919.059,2586349792508.415,1844.0642857142857
34098552356929.38,3000403044504.942,-87071789095403.75,-30076902454500.746,44588830510175.24,65665581294016.36,11599171250931.748,2676140790750.1045,1839.4479591836732
38043864943489.51,3347559426780.925,-97146275921522.4,-33556897222629.52,49747902428929.375,73263300867772.83,12941232788363.596,2985778828081.5776,1826.361224489796
54892543075478.984,4830109779721.275,-140169936662350.73,-48418409063128.02,71780006044517.08,105709787973712.11,18672581717248.04,4308105801749.127,1842.3193877551016
31998957838950.832,2815655356898.599,-81710404397998.75,-28224938242806.56,41843304577355.62,61622268939023.805,10884960380081.508,2511359244519.8784,1851.0173469387755
34957940477872.324,3076022425969.0815,-89266265103074.22,-30834932672744.18,45712605880426.3,67320555275104.86,11891505939351.682,2743587713211.2695,1842.383673469388
46069708086773.42,4053770102803.192,-117640534047471.89,-40636156649551.87,60242862653673.33,88719137710528.86,15671352484339.484,3615667410871.9927,1866.034693877551
37833524980789.984,3329051169725.412,-96609165857203.62,-33371365176351.242,49472852202385.3,72858236911326.89,12869682275669.488,2969270834765.269,1888.1795918367343
34437277083150.688,3030208177639.107,-87936733908760.5,-30375677370696.082,45031762650900.98,66317883325228.695,11714393912716.373,2702724729963.37,1903.0357142857144
29102670114904.168,2560804998584.7983,-74314637356936.42,-25670244486959.78,38055986177988.96,56044718002254.44,9899741531640.854,2284051232954.3174,1886.4234693877552
30551994842321.883,2688334103646.4043,-78015536390847.95,-26948633020675.934,39951189559318.336,58835767655940.26,10392752669512.756,2397797940503.7485,1899.694897959184
33567977882219.344,2953716629246.8003,-85716949204749.25,-29608904821938.727,43895026826541.06,64643822671775.19,11418687764921.629,2634499935751.1206,1898.666326530612
45591395592650.945,4011682261997.5063,-116419147383612.47,-40214257121796.6,59617398773348.984,87798023430119.5,15508646813326.049,3578128375042.9937,1867.694897959184
35435710414891.84,3118062355686.6963,-90486266650603.2,-31256353418942.1,46337359612033.69,68240624881907.16,12054027067131.99,2781084344321.427,1862.3551020408163
43539444153182.82,3831126925168.7505,-111179420587262.83,-38404317057296.67,56934173688632.836,83846459999558.6,14810642491483.537,3417085848645.474,1863.322448979592
33822147341623.418,2976081662782.5454,-86365979595266.0,-29833097310657.707,44227390884682.49,65133291948746.48,11505147648688.693,2654447781038.523,1888.976530612245
29350247270545.0,2582589752450.4917,-74946833908561.03,-25888621781814.297,38379729125203.91,56521491830076.266,9983958876293.818,2303481766929.106,1880.0816326530608
31217120502879.504,2746859861291.222,-79713956889783.55,-27535312371037.742,40820938269969.62,60116639064129.94,10619005845068.22,2449998689700.577,1894.5561224489795
34180837440713.234,3007643541516.9263,-87281906641237.5,-30149482757669.023,44696430484555.01,65824042431520.77,11627161843601.072,2682598677933.811,1917.642857142857
28767574584092.32,2531319190179.065,-73458959851139.95,-25374670706553.69,37617799716892.95,55399404927834.09,9785753394590.014,2257752130258.383,1921.5397959183672
27055440080185.363,2380664900699.5166,-69086967191158.97,-23864468683800.688,35378934189554.29,52102247018553.46,9203343278703.355,2123379439337.8718,1924.3908163265305
57817752472293.555,5087505371241.294,-147639556298401.94,-50998614082329.1,75605144993956.23,111343035413791.5,19667638830931.9,4537683529784.926,1910.269387755102
39528160829881.84,3478165737158.1865,-100936474777043.0,-34866132350445.453,51688835783711.6,76121696403599.45,13446139913043.076,3102270115964.885,1905.5183673469387
37619090346571.55,3310182633468.104,-96061600237643.83,-33182221465202.68,49192447692280.01,72445287825252.17,12796738919445.936,2952441510320.719,1894.5285714285712
34802888417746.145,3062379064710.527,-88870334505624.4,-30698167740339.887,45509852696991.8,67021962420718.86,11838762480989.62,2731418830819.99,1884.5877551020408
37693619380216.97,3316740544010.5625,-96251912458199.38,-33247960275434.953,49289905119703.375,72588812601841.3,12822091140260.59,2958290735029.818,1857.977551020408
42202081496200.5,3713449536422.158,-107764420279074.02,-37224685441893.78,55185376785189.46,81271022142553.53,14355717033897.5,3312126220749.6177,1858.2367346938777
36021260635700.16,3169586157643.4746,-91981488737181.75,-31772842717434.25,47103051992691.56,69368253321794.59,12253211396680.283,2827039797452.647,1865.5295918367349
49753974707895.56,4377956473574.002,-127048431189082.05,-43885893665999.234,65060578710361.87,95814145699521.39,16924615033474.13,3904817915058.4077,1875.3173469387757
49871682465326.49,4388313747482.2197,-127349002125158.1,-43989718654967.73,65214498462190.734,96040822574415.16,16964655236448.23,3914056012792.153,1898.35306122449
40309071833851.31,3546879645873.204,-102930557356635.27,-35554941075837.484,52709990507237.62,77625542668658.14,13711779365331.686,3163558078569.037,1904.2397959183672
48382053554872.23,4257238289700.8926,-123545184645673.53,-42675779639761.3,63266591773653.61,93172156639145.75,16457933988169.514,3797146061221.477,1930.2591836734691
36401416988216.76,3203036987831.0815,-92952230914994.73,-32108162875910.332,47600162100931.45,70100342952489.05,12382527744700.81,2856875452129.2935,1957.7214285714283
35284275659318.52,3104737297077.632,-90099573015363.23,-31122779174354.902,46139336605660.1,67948998121940.79,12002514096724.088,2769199354102.607,1949.6561224489797
33596428253849.047,2956220063045.0884,-85789598297945.06,-29633999770142.402,43932229901379.66,64698611332237.6,11428365636812.395,2636732805935.6,1947.782653061224
31466539013990.254,2768806653480.5903,-80350855444226.2,-27755313872131.37,41147089115203.805,60596958927179.75,10703849559043.832,2469573730655.099,1938.172448979592
38183882029109.44,3359879676481.0996,-97503814628548.92,-33680400256704.312,49930994536856.28,73532940233703.1,12988861886142.152,2996767904147.2485,1927.6602040816329
46160366874964.9,4061747221043.0234,-117872034173029.72,-40716122738379.125,60361411648861.95,88893724547532.73,15702191517799.025,3622782636409.415,1897.7714285714287
44293851821266.63,3897508667841.0938,-113105826005394.03,-39069748188317.195,57920670988078.734,85299267248483.98,15067266418870.182,3476293844586.337,1904.2510204081636
38050157290961.195,3348113020498.1855,-97162344069318.62,-33562447401351.293,49756130145760.24,73275418729445.39,12943373285010.27,2986272830990.1646,1933.5816326530608
30548444137674.23,2688021518146.695,-78006469789225.5,-26945500878088.85,39946545906446.89,58828929951467.82,10391544842396.297,2397519404216.315,1923.7979591836731
33826144115511.996,2976433199675.7896,-86376185648155.7,-29836622474266.504,44232616682974.97,65140988807343.86,11506507209668.379,2654761572022.7837,1936.683673469388
32891332094103.69,2894177208146.4727,-83989111903876.23,-29012064113655.805,43010213950485.836,63340766437911.65,11188515853071.932,2581395082974.9785,1948.8234693877555
45181579284549.06,3975621763371.1953,-115372667337017.73,-39852775439496.35,59081504559863.266,87008815869311.48,15369241173036.979,3545964818533.379,1925.3
47729289177144.89,4199800032842.3257,-121878329377214.5,-42100003340383.52,62413006623461.375,91915090113912.16,16235885673586.79,3745915574260.3203,1901.7908163265304
75336462937015.03,6629012857911.771,-192374167291351.16,-66451132697592.99,98513412047324.8,145079843112536.56,25626910014545.56,5912596648076.679,1786.738775510204
72040009757952.03,6338951196541.207,-183956564354835.28,-63543469963841.85,94202819234279.64,138731670140330.3,24505568475936.754,5653882610776.609,1792.442857142857
52524107396934.18,4621706156125.094,-134122057436029.2,-46329311379526.555,68682930874907.08,101148752697038.28,17866920250562.9,4122225051865.879,1775.7448979591836
75381639673228.95,6632988163623.994,-192489527183710.88,-66490981314021.98,98572487683202.89,145166842355495.66,25642277579713.348,5916142089594.033,1806.84693877551
45281828464412.47,3984442854010.98,-115628657022584.66,-39941200986236.04,59212594747848.695,87201871646965.69,15403342557318.426,3553832686106.807,1820.25306122449
55874133840528.45,4916481938226.335,-142676461738926.44,-49284229058129.51,73063578832842.9,107600095101601.3,19006485646150.445,4385143657161.534,1811.75
47752969372806.47,4201883732595.8833,-121938797704381.44,-42120890728560.94,62443972012744.3,91960692594150.98,16243940897240.715,3747774072920.429,1782.2755102040817
51889123093446.29,4565832546014.733,-132500604001714.12,-45769218380679.19,67852596181728.336,99925926311873.5,17650920143808.035,4072389920233.156,1778.8663265306122
37847349287036.65,3330267498024.761,-96644467133699.38,-33383558926892.09,49490929054879.49,72884859473184.19,12874384871365.412,2970355948824.5674,1799.1377551020407
42431140191349.78,3733604748374.9976,-108349329714884.4,-37426728355350.79,55484903810559.29,81712134166013.44,14433635069737.672,3330103508641.88,1771.0734693877548
30702233195204.547,2701553703658.765,-78399175125294.33,-27081151673325.94,40147647410418.445,59125090434699.19,10443858646760.326,2409589158406.107,1739.584693877551
38644594608011.92,3400418750654.677,-98680259752823.45,-34086775558046.26,50533443415813.77,74420161632014.42,13145580714347.398,3032925842751.429,1738.4908163265306
44270780356186.75,3895478521553.7817,-113046912294282.84,-39049397761751.37,57890501518698.64,85254837193114.88,15059418290484.566,3474483174122.134,1779.2091836734694
37254638234247.3,3278113613307.3003,-95130959405827.33,-32860753345838.92,48715872880596.01,71743440858428.48,12672764652658.822,2923838450626.073,1798.6214285714286
31972493773837.492,2813326661421.8623,-81642828154752.7,-28201595402267.707,41808698639284.74,61571305966104.64,10875958260666.781,2509282438818.79,1813.7551020408164
28245168731383.273,2485351503221.8203,-72124979175020.77,-24913878273139.91,36934677425637.48,54393377374043.15,9608048640695.264,2216752483439.368,1825.5071428571428
33721221153334.48,2967200868692.156,-86108261074400.34,-29744074395228.715,44095414824043.875,64938932344557.99,11470815963102.156,2646526878263.1846,1817.148979591837
35250272183122.4,3101745259390.6567,-90012744412050.58,-31092786204692.973,46094872064590.125,67883515929866.89,11990947309500.834,2766530751574.561,1808.3306122448976
61960783762502.58,5452059010599.719,-158218924784891.34,-54653007542342.28,81022761344655.7,119321513506521.03,21076957529555.223,4862839320910.004,1829.138775510204
28217462787334.984,2482913630218.0435,-72054231048399.77,-24889440063594.31,36898447994354.086,54340022373208.82,9598624014777.326,2214578020012.8247,1829.5020408163264
40372285240271.84,3552441910206.7295,-103091975011464.67,-35610698979589.22,52792651143958.59,77747276532725.28,13733282443468.746,3168519277102.6934,1805.3785714285716
34329447655145.0,3020719992107.6323,-87661388101284.88,-30280565538801.863,44890759647904.31,66110230062995.84,11677714034018.648,2694262105340.621,1796.6479591836735
49832364701805.23,4384854107551.356,-127248602469529.31,-43955038068930.98,65163084787581.32,95965105768711.67,16951280635564.764,3910970188772.2256,1785.4510204081637
35365673939575.22,3111899739931.709,-90307426643803.38,-31194577322721.9,46245776821275.25,68105751888093.92,12030203083363.975,2775587758291.7285,1775.608163265306
54954747051893.586,4835583254293.788,-140328777136984.66,-48473276782468.336,71861346639081.22,105829578341218.77,18693741511221.625,4312987911633.6963,1782.0663265306123
52467962758099.99,4616765865739.077,-133978690394417.83,-46279788563362.266,68609513510975.85,101040631794752.9,17847821764850.336,4117818709875.7153,1819.633673469388
44388441877947.734,3905832102075.604,-113347364519879.61,-39153182492194.375,58044362272142.414,85481424756568.2,15099442755152.041,3483717307813.392,1838.916326530612
51033977293441.695,4490586542896.664,-130316960621949.11,-45014930221430.1,66734368640474.1,98279121841858.42,17360028524994.76,4005275827475.863,1877.5979591836733
44245513027180.664,3893255305984.834,-112982391110306.05,-39027110646398.3,57857461275375.64,85206178292662.81,15050823186207.422,3472500010737.4053,1875.227551020408
41384979155636.77,3641550866288.6445,-105677922187676.44,-36503953595063.695,54116895611954.195,79697480277408.38,14077766550306.55,3247998101793.5254,1875.772448979592
40375874898382.29,3552757740608.4985,-103101142347086.16,-35613865373175.18,52797344954337.336,77754190059763.84,13734503615886.756,3168801191307.2583,1868.7
41505655599306.8,3652169439020.808,-105986074341280.92,-36610397358007.91,54274697582087.07,79929874583318.14,14118816667631.283,3257469241084.3726,1864.116326530612
39096847755739.766,3440213433176.139,-99835103609023.36,-34485689144678.758,51124830130385.086,75291092358091.73,13299421959370.656,3068419932281.1357,1845.9214285714284
35840934405314.375,3153718908682.7217,-91521019888590.44,-31613784653368.613,46867249109466.414,69020988761865.67,12191870586654.797,2812887412138.448,1837.7265306122447
34649810858604.582,3048909427338.524,-88479446218592.58,-30563144490281.883,45309681265891.6,66727172278306.71,11786690735377.562,2719405019489.3643,1835.2857142857144
39055970957408.11,3436616634015.922,-99730722821710.55,-34449633381898.383,51071378048219.02,75212373098036.45,13285516989001.8,3065211667693.9653,1843.0397959183672
37105875572917.56,3265023636507.0728,-94751089196278.03,-32729535981663.934,48521343889183.56,71456959969103.66,12622160637040.938,2912163204992.482,1862.607142857143
37256718038792.08,3278296749411.0566,-95136270276369.94,-32862588055440.594,48718593058454.55,71747446113217.83,12673472139514.49,2924001582589.574,1873.7551020408164
41047177533932.63,3611827139479.388,-104815334922447.2,-36205993222951.03,53675171381722.37,79046956192849.23,13962857922138.965,3221486504993.5923,1889.717346938776
35644322051910.16,3136418605329.6143,-91018962854455.11,-31440361076778.113,46610149877173.19,68642360275816.36,12124989668086.723,2797456637182.897,1887.954081632653
38282166542956.01,3368528057986.7393,-97754788082061.34,-33767093188339.55,50059516389082.51,73722212975562.58,13022295006231.004,3004481531663.74,1876.244897959184
35301261510315.695,3106231968607.7734,-90142947049801.39,-31137761808665.62,46161548199876.77,67981708907072.305,12008292141656.871,2770532464731.7803,1874.1346938775512
41559527951139.195,3656909938797.175,-106123638574579.67,-36657916021994.41,54345144359298.07,80033619286223.06,14137142142138.248,3261697022463.1265,1862.385714285714
46358820056986.46,4079209615572.801,-118378791139355.22,-40891170131176.65,60620918431564.02,89275897630116.56,15769698588693.494,3638357724259.519,1851.9663265306124
51720308924936.07,4550978264188.269,-132069531325338.64,-45620314501463.945,67631847183939.35,99600830907651.95,17593495272733.26,4059140900793.1753,1854.5438775510208
48621524793952.89,4278309756170.1523,-124156683074747.31,-42887007095723.914,63579734847245.59,93633320862435.98,16539394035476.8,3815940552448.0835,1851.3173469387757
35142686199852.418,3092278526639.6963,-89738019709744.17,-30997889059553.56,45954187608536.5,67676331090315.555,11954350184755.113,2758087106084.424,1856.1408163265305
30612132654896.098,2693625592797.9263,-78169100456480.3,-27001677813669.758,40029827902169.9,58951578594990.62,10413209505620.377,2402517831487.179,1866.257142857143
29973614578582.02,2637441094614.188,-76538623194301.9,-26438467871813.742,39194872556542.1,57721946867003.625,10196007307824.135,2352405277379.305,1857.2204081632651
31715900980965.72,2790748479875.441,-80987609540056.64,-27975265524024.12,41473165985183.6,61077169892822.63,10788674049492.033,2489144342808.68,1836.208163265306
42742993910727.08,3761045577668.6206,-109145658675197.25,-37701801756923.984,55892698566295.21,82312689356844.84,14539717181575.764,3354578525313.193,1803.3520408163265
48345337924627.48,4254007533028.4473,-123451430706607.83,-42643394302657.875,63218580411172.47,93101451621458.33,16445444627255.56,3794264675566.8364,1776.7020408163264
36178047937001.0,3183382212081.611,-92381850482954.75,-31911138300833.734,47308074166400.055,69670187998599.2,12306545164532.791,2839344929458.9985,1763.6867346938775
5848217198380.108,514596889614.336,-14933617400830.371,-5158467054382.618,7647396976602.357,11262254726421.564,1989365184985.0352,458982904613.898,1774.0489795918363
40218823783970.93,3538938464822.879,-102700105964164.8,-35475336952863.195,52591977786078.46,77451746679489.02,13681080031252.523,3156475227743.2227,1740.538775510204
36762128433804.4,3234776662675.871,-93873318887593.48,-32426331079626.504,48071844594856.086,70794985616156.06,12505229482948.168,2885184952865.8105,1727.8591836734693
32868880408257.965,2892201551247.9175,-83931781450928.33,-28992260379808.758,42980854723376.63,63297530343351.016,11180878601130.477,2579633177369.6514,1731.754081632653
31654620463338.17,2785356271804.7627,-80831127649173.5,-27921212536075.367,41393032731482.83,60959158378235.93,10767828493533.648,2484334894765.26,1731.8795918367348
39642899776634.266,3488261872050.178,-101229464857532.77,-34967338848517.254,51838873697534.89,76342656194212.84,13485170253183.938,3111275178729.704,1758.611224489796
38442436868791.586,3382630510676.332,-98164043028289.31,-33908460718465.43,50269092886799.94,74030854477389.0,13076813482772.229,3017059910520.718,1770.25
33366247829472.15,2935966022649.551,-85201825186384.33,-29430967360665.227,43631235432427.625,64255339616782.43,11350066099678.25,2618667715351.682,1781.3010204081634
35299362182368.63,3106064807605.7866,-90138096957333.69,-31136086404075.83,46159064447363.2,67978051158251.516,12007646033206.191,2770383391079.873,1778.4091836734694
58812724809993.5,5175054826221.952,-150180251289765.53,-51876236995521.63,76906215559018.0,113259111809454.6,20006094629835.09,4615771591866.391,1774.8081632653063
37220484628737.42,3275108411150.972,-95043747201647.67,-32830627968730.402,48671212245341.84,71677669378531.25,12661146766932.611,2921157972010.663,1778.095918367347
82574124527456.58,7265870580580.59,-210855775851792.6,-72835171330325.33,107977712970780.23,159017831751908.38,28088917038921.832,6480626017101.157,1774.6285714285714
37491528141160.48,3298958081437.144,-95735866261064.16,-33069704105019.254,49025641144720.35,72199634023171.95,12753346604879.883,2942430215653.477,1778.8336734693878
33470446239248.285,2945134692554.4893,-85467899284408.53,-29522876461496.63,43767490154461.12,64456000619525.37,11385510871511.738,2626845450999.7397,1782.6061224489797
30087763627952.29,2647485297779.486,-76830106590521.39,-26539153930074.48,39344139054400.46,57941770365841.47,10234836936836.064,2361363978981.7324,1781.5183673469387
40793832864406.43,3589534805916.637,-104168410707085.2,-35982528474626.39,53343886298340.08,78559075374697.69,13876678633146.24,3201603337646.0557,1764.864285714286
34576419347282.082,3042451473158.059,-88292038207664.11,-30498408699669.742,45213710960250.86,66585837612695.07,11761725368643.574,2713645025648.048,1762.8765306122448
31984642388307.465,2814395566416.3965,-81673849856576.14,-28212311002621.18,41824584502311.34,61594701057256.86,10880090763344.373,2510235879347.242,1749.9408163265307
34922853440274.15,3072934995789.923,-89176669420097.34,-30803983821099.07,45666724260692.34,67252986251227.08,11879570533293.057,2740834058333.768,1712.6908163265307
33873282963280.613,2980581032986.1187,-86496556121532.84,-29878201627821.473,44294257571508.56,65231766736995.99,11522542230203.223,2658461128789.4033,1731.5244897959185
35343174185620.64,3109919783995.7847,-90249972739301.16,-31174730976168.2,46216354488007.664,68062422708461.86,12022549412355.416,2773822018820.561,1715.4530612244898
34031695606256.83,2994520087146.214,-86901068328890.47,-30017930812113.484,44501405138906.34,65536831438690.33,11576428868939.23,2670893810940.994,1721.257142857143
32668845814421.227,2874600104152.952,-83420985838628.78,-28815818190640.715,42719280423040.98,62912311571271.016,11112833560299.055,2563933846417.4155,1739.311224489796
34355872562960.09,3023045100538.961,-87728864869479.58,-30303873679844.656,44925313846390.98,66161117909457.516,11686702857747.922,2696336002286.6567,1746.5244897959185
38612873003727.67,3397627408520.4575,-98599257172617.9,-34058795017344.95,50491962503875.28,74359073114555.97,13134790034568.541,3030436208474.4404,1775.511224489796
42943341031508.72,3778674275132.5845,-109657251765848.23,-37878519025365.016,56154680854021.32,82698509325965.78,14607868390525.484,3370302342529.6567,1755.7775510204085
29905952413945.28,2631487337331.8203,-76365845473357.5,-26378785857496.707,39106394315940.26,57591645771701.74,10172990919962.715,2347094971041.69,1759.8081632653063
26276230694662.465,2312100419087.2856,-67097230458955.72,-23177160461318.004,34360003450781.047,50601677972492.27,8938282667080.72,2062225290646.319,1757.1857142857143
24574111663844.383,2162327452961.9714,-62750812255339.305,-21675792705788.01,32134234681414.242,47323807249279.43,8359279468270.725,1928638588993.3967,1767.1683673469388
18082156649698.668,1591086734415.2385,-46173389964239.63,-15949511704889.037,23645056649908.836,34821869603514.234,6150936596899.418,1419133664438.7415,1766.5479591836736
