Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Close
53702785783178.484,4725420759997.368,-137131852015487.5,-47368974511057.99,70224225570188.17,103418602932428.31,18267866707524.62,4214730590810.423,-39627822804684.18,-112486864199298.22,2429.80612244898
56134665118251.11,4939406960889.86,-143341736668635.2,-49514033291927.414,73404262656131.17,108101815411993.14,19095109584024.94,4405590588462.387,-41422330740633.234,-117580724318881.53,2419.330612244898
60877204025832.76,5356712825644.713,-155451967703825.53,-53697227782625.695,79605823733311.45,117234800574003.44,20708360495000.08,4777797101990.179,-44921897801624.05,-127514535182867.0,2414.492857142857
68184892985005.93,5999731624116.454,-174112394181541.6,-60143033429773.83,89161692606796.03,131307645148944.61,23194188421535.227,5351322989082.018,-50314314555835.19,-142821357120651.94,2424.609183673469
79608108352990.61,7004884257783.469,-203281956636035.84,-70218972618808.945,104099212797695.95,153306001677946.8,27079979042762.6,6247846078480.316,-58743620027966.35,-166748639581609.97,2402.0285714285715
51459992874958.46,4528072672835.647,-131404805670920.98,-45390700946237.516,67291446502070.13,99099525195807.11,17504944628038.406,4038710584384.3623,-37972843620382.48,-107789067843140.48,2405.160204081633
65710178882200.85,5781976524536.341,-167793130219156.72,-57960192386173.61,85925643618214.28,126541943854683.78,22352374708516.945,5157101200594.713,-48488198212637.14,-137637775496480.2,2409.611224489796
77656081204030.03,6833121356196.25,-198297389611207.38,-68497171403059.67,101546652707170.6,149546868180649.53,26415965576280.984,6094645953637.118,-57303199373635.82,-162659886452807.34,2404.172448979592
77048545691180.64,6779663081464.274,-196746027400234.12,-67961289884258.625,100752211596027.38,148376901416248.47,26209302596617.31,6046964987000.005,-56854892720592.125,-161387331278454.28,2388.869387755102
94583792123329.4,8322626158466.004,-241522862936770.5,-83428395035436.44,123682103916336.42,182145553280910.75,32174198788432.785,7423175477040.273,-69794326438377.305,-198116987789750.62,2376.8295918367344
74655714631821.5,6569112977006.02,-190635853292177.84,-65850674118526.14,97623236524237.72,143768886165479.38,25395342580034.3,5859169399157.339,-55089198319313.086,-156375262686743.34,2403.3581632653063
62159744269114.83,5469566225621.663,-158726976177214.1,-54828502616609.12,81282932092055.9,119704663018200.56,21144637141031.664,4878454009024.082,-45868296869831.64,-130200967548325.78,2367.65612244898
67945601426629.266,5978675885119.6455,-173501356996061.0,-59931964679987.29,88848784115361.48,130846828579280.45,23112789694468.527,5332543024717.778,-50137739457895.83,-142320133684267.38,2362.080612244898
86015818299298.05,7568712211751.592,-219644256735095.84,-75870944911275.4,112478228460373.61,165645704079834.34,29259664686286.605,6750739274450.727,-63471932939014.086,-180170348957823.72,2394.620408163265
81191730696387.78,7144230649524.418,-207325788467355.44,-71615819664345.3,106170030369803.25,156355675841497.06,27618673676109.93,6372132668092.593,-59912190418327.5,-170065724541373.72,2342.6214285714286
67033908122301.43,5898454100541.764,-171173316753372.53,-59127798154397.13,87656612216072.89,129091126651166.34,22802662467096.883,5260990864007.294,-49464991456227.68,-140410483204335.72,2318.1479591836733
74713395194859.08,6574188280260.885,-190783142902796.25,-65901551589896.69,97698661686659.8,143879965246179.44,25414963586666.605,5863696487650.281,-55131761849375.49,-156496081177737.22,2294.717346938776
63861886612006.54,5619341229649.507,-163073454133509.97,-56329890974692.336,83508731199683.56,122982578831648.1,21723648308306.402,5012042618720.886,-47124325162253.7,-133766307121352.38,2312.5744897959185
58960560446860.305,5188063239474.717,-150557755117432.2,-52006636828573.85,77099532232196.03,113543808085439.97,20056383395239.004,4627374237145.223,-43507587809895.27,-123499897498995.36,2332.281632653061
47197382854220.91,4152996661785.811,-120520089072825.69,-41630831460928.734,61717462073166.63,90890767226544.48,16054949250917.629,3704170190868.0425,-34827421112749.4,-98860524742655.78,2315.3938775510205
52334712041108.43,4605040946232.842,-133638430434445.97,-46162253899652.78,68435268964468.86,100784023308878.69,17802494440949.027,4107360864898.32,-38618307971712.93,-109621270831244.08,2338.7775510204083
57240630744930.39,5036722993680.691,-146165856909362.66,-50489558866478.45,74850473264450.61,110231638280702.72,19471321576468.145,4492389722719.005,-42238434327866.805,-119897300207518.28,2334.7714285714287
52815891822830.98,4647381043017.511,-134867139030826.23,-46586682544569.23,69064481972518.87,101710659484080.5,17966175506465.38,4145125041512.175,-38973375206734.164,-110629159215892.31,2358.3091836734698
46341885355716.21,4077719639056.9214,-118335547627547.69,-40876232970426.64,60598774300425.7,89243285463087.03,15763937995874.396,3637028553294.6055,-34196140922024.277,-97068583570540.48,2319.942857142857
47062902267526.1,4141163419749.2065,-120176688583027.02,-41512211790279.63,61541608962636.51,90631790216014.58,16009203539728.06,3693615863866.0083,-34728186678020.18,-98578839146967.02,2293.792857142857
45841499790331.734,4033689652216.547,-117057795471451.31,-40434863721806.56,59944447080178.18,88279663028429.25,15593723729545.035,3597756919478.1943,-33826901150780.836,-96020465873559.6,2297.1081632653063
60915230750727.125,5360058766847.925,-155549071659528.34,-53730769569326.67,79655548813919.97,117308031783335.8,20721295994935.082,4780781802034.738,-44949958821490.99,-127594187236425.1,2309.418367346939
82793140422112.62,7285141847611.67,-211415040980782.78,-73028355510251.72,108264106576339.25,159439603847972.47,28163418840532.227,6497815308998.665,-61093886789470.72,-173420066797681.0,2288.5397959183674
59651179582329.46,5248832432632.726,-152321273657604.78,-52615803224621.03,78002618103419.0,114873773649761.33,20291308600189.633,4681575622610.331,-44017202092943.0,-124946481530472.0,2309.877551020408
47923236319904.0,4216866089932.0977,-122373580087977.23,-42271076436043.27,62666621633685.07,92288585809113.33,16301859983141.457,3761136952588.421,-35363035488412.05,-100380911316794.69,2333.7102040816326
47246945288758.53,4157357770134.129,-120646648405338.4,-41674548393384.89,61782272258797.41,90986212487068.83,16071808697503.781,3708059947638.3174,-34863993682652.51,-98964339251681.48,2330.535714285714
72264568827796.77,6358710890008.898,-184529982861738.75,-63741544451401.48,94496464046806.5,139164116431960.28,24581955834409.25,5671506306397.985,-53324748228301.79,-151366723341884.38,2326.077551020408
48004983403082.414,4224059126720.8447,-122582324007500.28,-42343182008798.0,62773517632432.63,92446010944096.53,16329667562198.617,3767552708857.4727,-35423357617261.0,-100552140122611.83,2331.1326530612246
49429731855671.76,4349425684350.0747,-126220465902021.39,-43599892679850.91,64636583842863.89,95189732064249.81,16814318614963.0,3879370508416.9463,-36474693621924.68,-103536444387804.94,2315.3714285714286
55684743856509.42,4899817281250.033,-142192848783300.56,-49117176516448.836,72815924288306.98,107235376323827.1,18942061706348.414,4370279908501.1963,-41090330090443.5,-116638310822992.34,2303.1081632653063
56803388349345.16,4998249032816.771,-145049344200266.3,-50103885610742.25,74278714632696.45,109389615177242.73,19322586570781.504,4458073954693.625,-41915789141328.82,-118981443880178.69,2288.3489795918367
52022582110548.59,4577576010290.276,-132841396164430.11,-45886937233563.4,68027113646594.76,100182936369554.0,17696318426858.84,4082864099459.943,-38387984092283.875,-108967477605175.53,2295.008163265306
47198175880918.96,4153066426867.8,-120522114276203.27,-41631530959514.65,61718498976033.74,90892294534811.02,16055219029265.475,3704232470614.287,-34828006413531.75,-98862185855824.06,2297.322448979592
50711842313253.55,4462241222061.046,-129494378023258.81,-44730788492378.37,66313130040394.086,97658767571449.78,17250449142750.58,3979993866057.0337,-37420776012370.734,-106221977078015.05,2326.327551020408
116286598106207.2,10232302335891.707,-296941700425427.44,-102571530986231.31,152061691170922.1,223939919239673.6,39556757541852.234,9126466139001.752,-85809042360729.14,-243576094960281.56,2351.6602040816324
45185165740650.74,3975937422937.5776,-115381825686337.83,-39855939084708.02,59086194563745.11,87015722751281.1,15370461210764.393,3546246303082.499,-33342586054413.9,-94645696911086.12,2354.862244897959
41707452408874.04,3669926078174.594,-106501368908540.1,-36788393957144.31,54538576911416.94,80318486302651.95,14187461056413.27,3273306592371.1904,-30776346727638.34,-87361213081886.86,2342.7744897959183
90100206171457.9,7928105835336.653,-230073876788449.06,-79473611557114.92,117819160803180.03,173511248684942.28,30649034800156.332,7071292321835.325,-66485843734596.055,-188725584092851.38,2302.25306122449
53633854269545.99,4719355186625.652,-136955833170502.64,-47308172695242.125,70134086966900.85,103285857474818.8,18244418539938.305,4209320785103.4272,-39576957911912.67,-112342478507117.73,2269.3928571428573
52969112769643.59,4660863277629.277,-135258393685470.22,-46721832294705.84,69264840742637.42,102005725942457.3,18018296062224.574,4157150182539.8135,-39086438408943.46,-110950098645235.23,2307.844897959184
54128837027105.67,4762909818874.783,-138219788131243.81,-47744776330471.164,70781349346028.69,104239074829802.95,18412794901663.484,4248168255706.5977,-39942210517904.18,-113379278858910.44,2298.54387755102
54590664756371.02,4803546924165.178,-139399080646591.11,-48152135066160.94,71385256115040.72,105128443553347.95,18569893031517.555,4284413730433.8633,-40282998026279.49,-114346631626341.61,2295.8091836734693
69901597237240.734,6150787857090.7295,-178496056552801.66,-61657266037840.81,91406533206418.4,134613603649351.53,23778153027673.75,5486054487552.002,-51581088430736.94,-146417198212058.06,2276.530612244898
60808409327726.51,5350659235493.835,-155276298350706.97,-53636546560513.51,79515863808424.78,117102318647399.64,20684958867436.656,4772398076577.945,-44871134036319.41,-127370435979310.38,2298.058163265306
52786743848171.664,4644816139938.339,-134792708766858.25,-46560972145177.305,69026366385986.49,101654527474662.33,17956260330905.42,4142837490642.4644,-38951866837596.92,-110568105112047.52,2318.79693877551
94880620440840.62,8348744646015.037,-242280823662667.88,-83690214690190.84,124070250091852.98,182717172727142.16,32275169672848.598,7446471289207.88,-70013359004461.305,-198738729726117.8,2316.2255102040817
51685709098728.66,4547933733592.418,-131981179958452.11,-45589795529479.74,67586602630081.08,99534200371308.72,17581725655976.727,4056425559585.653,-38139402443754.43,-108261856886469.22,2343.023469387755
46982140076369.164,4134056876133.2812,-119970459843283.77,-41440974692279.43,61436000226221.984,90476261805243.16,15981730979061.588,3687277532974.895,-34668591735057.793,-98409672970713.7,2344.8387755102044
54985548187834.305,4838293577231.716,-140407428932624.19,-48500445306433.22,71901623810131.75,105888894001619.98,18704219038716.812,4315405249971.7393,-40574386568062.52,-115173761990141.08,2342.851020408163
54820853560238.86,4823801695557.346,-139986875628161.7,-48355174961353.49,71686261357675.02,105571731799814.84,18648195488297.457,4302479601807.0693,-40452856835011.52,-114828789343917.73,2391.3346938775508
45050400555543.76,3964079110166.747,-115037698598095.75,-39737068368690.66,58909969186721.32,86756197761800.94,15324618702813.045,3535669692397.5244,-33243141722847.566,-94363415157970.1,2404.389795918368
48370882132954.516,4256255227000.337,-123516657648755.17,-42665925674762.78,63251983080584.98,93150642960082.48,16454133842899.83,3796269337130.5566,-35693357926545.79,-101318557427137.6,2410.5602040816325
56336507439339.79,4957167176797.136,-143857149467439.25,-49692069695550.75,73668199595751.67,108490516082789.0,19163769626313.75,4421432177307.414,-41571273553056.016,-118003506924405.66,2409.9969387755104
54271451398958.15,4775458651917.844,-138583958164231.72,-47870570287066.82,70967837849681.06,104513715379450.47,18461307457584.86,4259361042918.398,-40047447262661.27,-113678000729500.31,2425.742857142857
56579393494428.93,4978539355971.107,-144477366849550.22,-49906309461974.44,73985809032264.7,108958255881173.55,19246391217831.375,4440494367670.922,-41750501241399.08,-118512260870138.84,2431.476530612245
58248800280372.26,5125434124654.27,-148740251478980.84,-51378823278531.445,76168802498903.42,112173129689566.9,19814266732608.355,4571513382862.159,-42982372474209.38,-122009031412769.75,2444.7571428571428
52131358450170.76,4587147554658.222,-133119160331106.78,-45982884437496.914,68169354940476.445,100392413477931.61,17733320466642.1,4091401102273.3857,-38468251089731.914,-109195322968402.14,2459.591836734694
48919817550495.6,4304557214263.2617,-124918383470155.77,-43150118701994.44,63969796328410.0,94207760679396.53,16640863117976.344,3839351281712.488,-36098423109221.695,-102468368579799.81,2460.0989795918367
45149522276237.984,3972800972203.969,-115290809195394.97,-39824499353648.125,59039585101611.67,86947082198041.66,15358336529304.13,3543449035266.5635,-33316284727162.188,-94571037246860.67,2454.318367346939
58611551403058.9,5157353129111.899,-149666548926599.66,-51698790499990.1,76643151611434.5,112871700943769.16,19937662366842.004,4599983204891.409,-43250050782516.69,-122768856252195.12,2465.965306122449
71084407046523.38,6254866197279.721,-181516400786567.75,-62700573728023.586,92953230994454.77,136891410149584.52,24180504918734.832,5578884219415.187,-52453894841831.12,-148894734846932.3,2467.087755102041
63051819162370.234,5548062035710.952,-161004919936379.78,-55615365056481.72,82449451067214.97,121422584673177.92,21448090896020.508,4948466303004.744,-46526567625745.78,-132069525522242.72,2467.5163265306123
54711569883824.4,4814185796277.32,-139707815807404.45,-48258780714969.46,71543357784731.19,105361277706571.39,18611020891359.0,4293902583104.3374,-40372214779698.94,-114599882107645.78,2472.1551020408165
51497098559542.555,4531337752536.711,-131499556675816.03,-45423430508723.16,67339967831376.66,99170982122089.28,17517566777310.434,4041622767067.4976,-38000224289000.07,-107866790498236.98,2463.616326530612
81703280163324.52,7189242972294.862,-208632046638914.6,-72067035901694.69,106838956058477.34,157340796290044.72,27792685395525.676,6412280240096.264,-60289667644355.37,-171137225614030.94,2476.066326530612
72712995120224.42,6398169027921.971,-185675054916152.84,-64137082917680.09,95082847187783.84,140027677856061.53,24734495384972.56,5706700023623.437,-53655646508551.96,-152306005930881.22,2482.6510204081637
44423234581285.99,3908893656389.35,-113436208859065.73,-39183871818383.26,58089858990335.97,85548427190468.88,15111278080410.271,3486447912743.793,-32780349047278.363,-93049741840707.53,2488.969387755102
69838291842238.086,6145217799463.486,-178334404054593.66,-61601427537711.805,91323753382658.75,134491692857992.53,23756618720709.133,5481085930916.944,-51534374050245.46,-146284598433576.1,2454.531632653061
51341517604694.88,4517647847279.972,-131102275122743.48,-45286199001863.93,67136523003912.836,98871370477020.33,17464643377858.666,4029412328272.6606,-37885419428339.39,-107540907437748.22,2434.076530612245
44817918504034.32,3943622548348.7593,-114444047645487.83,-39532005680938.6,58605965149926.75,86308493223435.66,15245536156785.03,3517423833739.448,-33071590697448.902,-93876453871850.5,2407.042857142857
43107873985419.55,3793152178796.435,-110077391905754.0,-38023647183467.37,56369832667523.7,83015360172390.66,14663836988517.451,3383215165953.63,-31809731615423.31,-90294562559106.33,2432.40612244898
58282124739977.766,5128366116134.936,-148825347022105.44,-51408216925928.086,76212377988972.78,112237304671332.73,19825602565841.832,4574128987852.252,-43006963678968.516,-122078832886280.86,2443.1765306122447
47132546849341.5,4147291475248.5005,-120354528403768.36,-41573642148337.305,61632679009123.68,90765908827353.16,16032894242002.842,3699081805052.2275,-34779578350539.293,-98724717755087.34,2435.265306122449
49476420841196.48,4353533959453.512,-126339688424755.64,-43641075182505.79,64697636539317.82,95279644223477.98,16830200677715.656,3883034859646.948,-36509146089624.13,-103634240432434.23,2427.0520408163266
48466916637375.016,4264705500057.095,-123761885905834.02,-42750633765462.1,63377562307660.52,93335582810024.92,16486801572111.979,3803806458293.8965,-35764222998933.53,-101519713838467.34,2455.8459183673467
41927364620214.11,3689276650886.8574,-107062921880105.8,-36982369329051.61,54826144358655.51,80741984028966.94,14262267722308.727,3290565810720.7554,-30938621998432.492,-87821845344086.44,2449.8142857142857
62222860853167.24,5475119864167.594,-158888147292270.25,-54884175028547.3,81365465740100.53,119826210833004.06,21166107319620.75,4883407763560.06,-45914871784424.97,-130333172813374.38,2463.089795918367
53281640987879.164,4688363130393.698,-136056445461224.52,-46997500127701.61,69673516384266.1,102607580143729.27,18124607583028.484,4181678357707.231,-39317056624399.914,-111604726015209.89,2455.0948979591835
61018843341110.29,5369175958853.035,-155813648728839.88,-53822161934048.98,79791037674641.67,117507563962209.23,20756541429800.87,4788913392291.248,-45026415055457.125,-127811215598543.95,2455.9051020408165
66893281277762.94,5886080122039.199,-170814221419657.06,-59003757236926.86,87472722373774.1,128820313329642.81,22754825994044.703,5249954071409.218,-49361221350905.586,-140115923777272.72,2443.9316326530616
53372600047232.414,4696366978137.763,-136288711594966.75,-47077731449906.445,69792459335299.45,102782744812079.38,18155548712548.277,4188816811505.944,-39384175528975.76,-111795250647313.4,2406.287755102041
55638247199376.55,4895725935451.579,-142074117820594.1,-49076163779102.74,72755122931783.42,107145834935672.12,18926245141275.652,4366630773722.774,-41056019802667.28,-116540917670767.75,2437.715306122449
62734303088105.2,5520122630009.7705,-160194132723831.62,-55335296725636.35,82034250520123.34,120811125589331.31,21340082695830.727,4923547262686.79,-46292270666287.88,-131404449201575.42,2407.726530612245
60175452674280.01,5294963962383.391,-153660023329968.9,-53078242088167.26,78688180088589.2,115883397578919.1,20469648585665.598,4722722300103.835,-44404069633473.09,-126044633015434.45,2417.6530612244896
58744119075797.27,5169018029285.146,-150005064306674.4,-51815722809425.1,76816503131793.1,113126993902662.61,19982757355839.363,4610387392670.741,-43347873625844.19,-123046534568281.4,2452.331632653061
52855224076681.33,4650841855060.929,-134967576010476.42,-46621375790170.445,69115914225039.055,101786404359693.66,17979555048959.938,4148212115489.5444,-39002399353822.305,-110711545434221.25,2480.2571428571428
55404336862327.08,4875143684832.984,-141476819445178.5,-48869841198713.87,72449251173378.98,106695379680617.38,18846676714443.703,4348272780375.4404,-40883414760642.766,-116050964514916.89,2467.6326530612246
57176469330601.28,5031077258281.981,-146002018585272.4,-50432964730362.664,74766572646286.14,110108078889795.34,19449496047742.047,4487354219103.88,-42191089098064.49,-119762906286878.12,2458.648979591837
138560234457907.27,12192204527068.41,-353818172908577.5,-122218168084966.84,181187713219686.06,266833565575665.78,47133493003218.39,10874558402596.826,-102244984978287.48,-290230867774651.8,2448.081632653061
62074677585639.82,5462081091023.341,-158509756815339.4,-54753469179808.54,81171695123826.53,119540846054449.36,21115700475913.254,4871777951696.247,-45805525681166.31,-130022786041488.84,2428.7071428571426
65689568053607.22,5780163038846.168,-167740499702355.66,-57942012604072.77,85898692370087.16,126502252366604.2,22345363610059.543,5155483536487.861,-48472989016021.73,-137594603945528.33,2403.2367346938777
45668295284912.56,4018449075951.8125,-116615512797871.14,-40282087477947.08,59717957239722.78,87946113479235.0,15534805484995.486,3584163454903.052,-33699091901544.137,-95657669224434.22,2387.918367346939
46207453181323.984,4065890583336.762,-117992270767208.66,-40757655874559.1,60422984325773.95,88984401613703.8,15718208730632.994,3626478057492.8193,-34096942300383.375,-96786999280010.61,2420.787755102041
53535681667375.734,4710716767602.971,-136705146516770.9,-47221578834849.21,70005711866704.055,103096801026272.4,18211023599416.402,4201616045217.355,-39504515556672.13,-112136844397312.8,2431.630612244898
57470761520343.164,5056972865173.192,-146753502635252.72,-50692547803617.586,75151403348769.42,110674814191822.28,19549604253641.27,4510450795152.551,-42408249556485.21,-120379336238667.33,2428.442857142857
52618191511764.61,4629984853232.038,-134362305406576.61,-46412299241907.734,68805959688482.625,101329936734085.94,17898924569800.668,4129609143583.3564,-38827490552406.945,-110215052717841.98,2449.389795918368
53134975013427.695,4675457845642.166,-135681928413882.78,-46868132399609.23,69481729931008.04,102325136519066.89,18074716752090.37,4170167438002.4116,-39208829733034.16,-111297516932540.31,2435.85306122449
56865361911068.87,5003702445903.049,-145207595381782.16,-50158550237691.54,74359755006355.9,109508961161800.0,19343667879684.426,4462937618146.777,-41961519423986.03,-119111255329229.92,2446.519387755102
51467810737237.875,4528760614375.113,-131424768936198.02,-45397596818109.46,67301669646783.59,99114580579734.83,17507604007777.469,4039324140358.9937,-37978612445553.305,-107805443465190.34,2441.068367346939
88775396048975.42,7811533190054.173,-226690929790931.6,-78305052432588.81,116086778905834.92,170959984158430.22,30198379353030.02,6967317782337.64,-65508252708799.33,-185950612144709.16,2443.495918367347
51524473788580.82,4533746472448.691,-131569460113809.98,-45447576889695.1,67375764647990.63,99223700070572.47,17526878876620.438,4043771272143.974,-38020424861120.05,-107924130880538.14,2446.839795918367
57155681172039.32,5029248145905.331,-145948935561202.38,-50414628542984.984,74739389402136.78,110068046117084.56,19442424654220.47,4485722703729.207,-42175749218348.99,-119719363383896.81,2422.2000000000003
51828347184254.92,4560484881539.9,-132345410671433.8,-45715610728466.625,67773123297283.79,99808886645365.98,17630246261486.0,4067619994724.7544,-38244656055917.81,-108560629562977.88,2422.455102040816
56798941405595.6,4997857841658.843,-145037988482007.2,-50099963278313.56,74272900097166.1,109381051254793.38,19321073850779.496,4457724830421.11,-41912507314284.83,-118972129454968.23,2405.9704081632653
63500319164876.58,5587526225793.153,-162150179580455.6,-56010967626879.64,83035929301817.77,122286287223126.86,21600655335070.99,4983665850716.279,-46857520761600.28,-133008961332223.2,2416.762244897959
56390442505616.76,4961913125861.026,-143994873380578.1,-49739643531193.74,73738727990233.89,108594381274211.28,19182116413629.152,4425664897983.769,-41611072162898.77,-118116480070498.45,2421.20612244898
58171802522218.01,5118658818278.79,-148543634999217.3,-51310906558563.02,76068116365372.78,112024850399379.22,19788074662256.35,4565470424006.694,-42925555186761.516,-121847750165291.05,2427.954081632653
64851651906294.69,5706432764514.324,-165600853234017.12,-57202921500932.42,84802993755356.62,124888628191777.97,22060332935168.25,5089721962294.425,-47854682991719.48,-135839488434853.67,2399.4816326530613
93013931050625.61,8184490739115.3,-237514170536668.22,-82043686397267.56,121629281329526.48,179122379879557.8,31640185304033.625,7299968884499.387,-68635910443514.06,-194828727123111.12,2379.1071428571427
68095820479990.34,5991894070788.039,-173884945352101.94,-60064466656700.445,89045217736930.75,131136113629622.89,23163889073533.32,5344332427878.349,-50248587102598.89,-142634784915448.97,2394.992857142857
64997125583473.4,5719233077942.206,-165972325639368.03,-57331237469234.68,84993220781801.75,125168775710514.89,22109818192834.37,5101139363173.996,-47962030241970.5,-136144199761280.55,2388.961224489796
52144796361383.625,4588329920452.861,-133153474484249.1,-45994737365349.195,68186926690574.65,100418291642489.28,17737891590329.66,4092455802134.5986,-38478167219376.66,-109223470019983.45,2398.2469387755104
47456420660244.445,4175790001470.476,-121181550585542.47,-41859317923167.55,62056191996000.9,91389611449311.58,16143065126880.22,3724500078215.5605,-35018567534693.18,-99403110264464.64,2419.5887755102044
62666725287580.77,5514176675087.234,-160021570259426.38,-55275689713524.18,81945884134504.34,120680986985855.78,21317095024920.332,4918243295604.09,-46242403414031.75,-131262900469877.25,2428.2214285714285
64529347421562.51,5678072566027.437,-164777837839932.9,-56918630310758.48,84381533755445.8,124267947496869.58,21950695884444.043,5064426657048.697,-47616851171122.14,-135164383375080.73,2421.5857142857144
48957636033744.86,4307885075962.7104,-125014954167243.2,-43183477007801.695,64019250074364.31,94280589953907.67,16653727688676.041,3842319271212.1123,-36126329407969.016,-102547584309117.31,2436.1
59257876078873.67,5214224881415.778,-151316959976041.88,-52268886763288.93,77488316665411.97,114116365970995.69,20157520073145.86,4650708110436.454,-43726979322219.375,-124122660801037.4,2466.9867346938777
75063777166972.02,6605019421122.551,-191677854595631.7,-66210609289539.88,98156838323555.64,144554716282638.44,25534151672437.4,5891195138142.247,-55390311485285.83,-157229998470505.88,2464.8755102040814
73132860644502.0,6435113937780.395,-186747195369263.53,-64507428758199.52,95631882930188.17,140836237408322.4,24877319383446.34,5739652059944.777,-53965469239335.44,-153185464343407.72,2467.6551020408165
69158702869329.125,6085419410603.444,-176599050986465.66,-61001990781060.25,90435091801414.38,133182968649568.0,23525445640452.633,5427750085390.181,-51032898499193.586,-144861118606290.06,2465.0102040816328
64898707367485.61,5710573488632.766,-165721010755912.53,-57244427511467.375,84864526386289.69,124979245684930.95,22076339640073.516,5093414869926.797,-47889405220939.0,-135938052125791.86,2435.191836734694
58401620189434.664,5138881114979.742,-149130482265296.6,-51513619394806.78,76368637038689.73,112467423997114.03,19866250890643.26,4583507054103.238,-43095139709711.445,-122329131078552.98,2434.5102040816328
60425039531075.22,5316925961602.474,-154297350979068.16,-53298392610693.31,79014552716840.4,116364041241129.7,20554549533018.434,4742310172696.587,-44588241233617.04,-126567423078252.66,2433.5948979591835
55195713789524.53,4856786648237.203,-140944093394118.78,-48685823792019.29,72176446561111.9,106293622048911.22,18775710248127.83,4331899441535.8877,-40729469417090.95,-115613978986156.92,2422.4602040816326
66127722710651.34,5818717303977.996,-168859342502129.25,-58328490712617.664,86471643874025.1,127346032773083.89,22494409024912.348,5189871027776.682,-48796307617311.875,-138512371338266.97,2438.4244897959184
70987826112937.34,6246367819272.746,-181269778089256.78,-62615383695571.54,92826937293657.03,136705418518911.22,24147651348728.582,5571304301603.292,-52382626803730.96,-148692434542735.84,2459.418367346939
65536513180811.17,5766695410271.105,-167349669032712.62,-57807009337408.9,85698550707214.95,126207505686641.97,22293299550584.05,5143471443798.303,-48360048369126.9,-137274012241255.1,2495.4357142857143
57254134701651.72,5037911402973.119,-146200339841843.72,-50501470468793.43,74868132212916.44,110257643858990.47,19475915218127.887,4493449500645.361,-42248398777999.28,-119925586299800.5,2477.761224489796
96892051830441.95,8525734769947.792,-247417080961961.4,-85464414105248.22,126700490139748.69,186590704333137.6,32959390478200.66,7604333561485.736,-71497614382418.28,-202951911885413.47,2497.25612244898
71491380722839.69,6290676249774.655,-182555622249632.0,-63059547544325.5,93485406776212.75,137675143473462.39,24318943572358.07,5610824906284.168,-52754205935580.88,-149747188598749.03,2503.394897959184
70094043596941.54,6167721759769.115,-178987475049213.94,-61827015247380.74,91658185249473.55,134984209270761.88,23843616843214.53,5501158201491.905,-51723096454250.08,-146820300304941.78,2496.6479591836733
73674908831204.34,6482809753637.459,-188131333506233.53,-64985546483405.14,96340689463392.36,141880091328174.66,25061705775481.75,5782193453542.074,-54365452327465.1,-154320848284649.75,2501.0908163265303
68012487165400.83,5984561341379.7295,-173672151475334.06,-59990961861757.875,88936246866597.11,130975634196214.47,23135541978340.633,5337792388942.854,-50187095039754.43,-142460233275787.34,2498.3367346938776
56829874596346.98,5000579882205.089,-145116977743526.6,-50127248519849.88,74313350195219.0,109440621510855.61,19331596361266.867,4460152558551.579,-41935333113737.99,-119036923126882.03,2481.427551020408
58483280152882.625,5146066490236.476,-149339003869958.25,-51585648155320.52,76475419091176.19,112624681478826.88,19894028852877.527,4589915999341.134,-43155397619647.94,-122500177457180.27,2479.9295918367347
54176792446222.34,4767129590420.131,-138342243935088.7,-47787075959539.52,70844058214158.9,104331425519816.66,18429107748846.934,4251931924754.652,-39977597239541.75,-113479727259615.11,2484.4897959183672
58696139574240.29,5164796423469.084,-149882547700922.7,-51773402551665.96,76753763713232.98,113034597518359.84,19966436441701.223,4606621812982.62,-43312468862359.164,-122946036785504.67,2494.934693877551
54580932741464.06,4802690781360.735,-139374229763299.14,-48143551255356.38,71372530736010.33,105109702295190.44,18566582594954.465,4283649886682.376,-40275816374987.914,-114326247276635.55,2504.5642857142857
72934590704772.89,6417667504792.766,-186240906536090.72,-64332542793169.12,95372614943904.4,140454417363183.31,24809874676458.87,5724091535782.511,-53819164529903.6,-152770163484099.0,2501.5959183673467
73162422309964.56,6437714831780.349,-186822682625989.8,-64533503506214.79,95670537678751.72,140893166411598.47,24887375320621.168,5741972482176.089,-53987284112126.22,-153247383824552.97,2528.366326530612
61088282721062.88,5375286024569.512,-155990965390395.28,-53883411581172.69,79881839464596.11,117641288098748.84,20780162448806.336,4794363384252.561,-45077655571884.695,-127956664816839.11,2510.9755102040817
65159396322219.0,5733512004714.892,-166386688498391.0,-57474370214496.53,85205414927663.45,125481269583270.33,22165017179813.234,5113874434379.745,-48081770317536.62,-136484095718380.73,2536.25
81659881523679.25,7185424179204.27,-208521227415947.34,-72028755822875.81,106782205735092.6,157257221446731.2,27777922718854.08,6408874380279.66,-60257643738397.02,-171046322108590.4,2526.7214285714285
60973947201679.64,5365225451242.201,-155699005052738.84,-53782560962392.21,79732329385741.02,117421104930416.38,20741269304426.152,4785389866593.291,-44993285809150.02,-127717175306845.47,2543.7010204081635
65888450095401.09,5797662963473.014,-168248351731645.06,-58117437950596.75,86158759108105.62,126885251233264.98,22413016548927.566,5171092429309.719,-48619746413418.09,-138011185594315.72,2547.477551020408
